ID	Type
C1(C(CNC(CO)C1)O)=O	1
C(C(C(C(C(C)N)O)O)=O)=O	1
C1C(C(C(C(C=1)=O)O)O)O	1
C1(C(C(C(C)(C1NC)O)O)O)=O	1
C(CC(C(C(C(O)=O)O)O)=O)=O	1
C(C)(C(C(C=O)=O)O)=O	1
C(CO)O	1
C(C(C(C(CCO)=O)O)NC)=O	1
C1(C(C(CO)OCC1N)O)=O	1
C(CC(C(C(C=O)O)N)O)=O	1
C(C1C(CC(CO)(O1)O)NC)=O	1
C(C(C(CNCC(O)=O)O)O)=O	1
C(C(C(C(C(CO)=C)=O)O)O)=O	1
C(C)(C(CO)NCCO)=O	1
C(C(C(C(CO)(C(C)N)O)O)O)=O	1
C1(CC(C(C(C1)=O)O)O)=O	1
C(C(CO)C(C(C(CO)O)O)O)=O	1
C(CC(C(C(C=O)O)O)CN)=O	1
C(C(C(CC(CO)O)=O)=O)=O	1
C(C(CC(C(CC(C)O)=O)=O)O)=O	1
C1(C(O)OCC(C(C1O)O)O)=O	1
C(C(CC(C(CO)=O)CO)O)(O)=O	1
C(C(C(C(C(CO)N)O)O)O)O	1
C(CN(C)CC(CC(CO)=O)=O)=O	1
C(C(C=O)C(CC(C=O)O)=O)(O)=O	1
C(CC(CO)O)(N)=CC=O	1
C(C(CO)N)(O)=O	1
C(CC(C=O)(CC=O)O)(CCO)=O	1
C1C(C(C(CCO)(O)O1)O)O	1
C(C(C(CCC=O)=O)O)(O)=O	1
C(C(CN)O)(CC(CO)=O)=O	1
C(C(C(C(C=O)O)=O)C(C)=O)(O)=O	1
C(CC(C(C=O)=O)O)(C(CO)O)=O	1
C(C(C)O)=O	1
CNCC(C(CO)O)N	1
C(C(CCO)(C(C=O)(O)O)O)=O	1
C(C(CO)N)O	1
C(CC(C)(C(CC(C=O)=O)O)O)=O	1
C1(C2C(C(C(C2O)O1)O)O)O	1
C(C(CC(C(CO)O)O)O)(NC)=O	1
C(CNC)(CC(CO)=O)=O	1
C(C(C(C(O)O)O)NCC(O)=O)=O	1
C(C(C=O)(C(C(CO)=O)O)O)=O	1
C1(CC(C(OC1CO)=O)O)=O	1
C(C(CC(C)(C(CO)O)O)=O)=O	1
C(C(C(C)(C(C=O)O)O)NC)=O	1
C(C(CO)O)(C(CO)O)=O	1
C(C(C(CNC)=O)(CO)O)(O)=O	1
C(C(C(C(C=O)O)O)O)(CCO)=O	1
C(C(C=O)(C(CC(C=O)O)O)O)=O	1
C(C(C(C(O)=O)O)NC)=O	1
C(CO)(CC(C(O)O)O)=O	1
C(C(CO)(C(C(C=O)O)O)O)=O	1
C(CC(C(C=O)=O)NC)(C)=O	1
C(C(CCO)(C(C(CO)=O)O)O)=O	1
C(CC(CO)=O)(O)=O	1
C(CO)(C(CO)C(CO)(CO)O)=O	1
C(C1C(C(C(C)(O1)O)O)O)=O	1
C(C(C(CN(C)CC=O)=O)O)(O)=O	1
C(C(CC(C(CO)O)N)=O)=O	1
C(C(CCO)(C(C(C=O)=O)O)O)=O	1
C(C(C=O)(C(C(O)=O)O)O)(O)=O	1
C(C(C(CO)(CCO)O)N)(O)=O	1
C(C=CC(C(CO)(C(C)O)O)=O)=O	1
C(C1C(C(C(C1N)O)O)O)=O	1
C(C(C)(C(C(C)=O)(CO)O)O)=O	1
C(C(C(C(C(C)=O)(CO)O)O)O)=O	1
C(C(CO)=O)(CCO)=O	1
C1(C(O)OC(CO)C(C1O)N)=O	1
C1C(C(CC(C(O)O1)O)N)O	1
C(C1C(CC(CO)N1C)=O)=O	1
C(C1C(CC(CO)(O1)O)N)=O	1
C(C(CO)=O)=O	1
C(C(C(C(CO)O)=O)NC)(O)=O	1
C(C(C=O)N(C)CC=O)=O	1
C(C(C(C=O)O)O)(C(C)O)=O	1
C(CC(C(C(CNC)=O)N)O)=O	1
C(C(C(CO)=O)C(C(O)=O)O)=O	1
C(CN(C)CC(C(C=CC=O)=O)O)=O	1
C(C(C(CC(C(CO)O)O)=O)O)=O	1
C(CO)(CC(C)(C(CO)O)O)=O	1
C(C(C(C=O)O)NCC(O)=O)(O)=O	1
C(C(CO)CO)(C(C(CN)=O)O)=O	1
C(CC(C(C(CO)O)=O)N)(O)=O	1
C1(CC(OC1(CO)C(CO)O)O)=O	1
C(C(C(CO)=O)C(C)O)=O	1
C(C(C(C=O)O)NCC=O)(O)=O	1
C(C(C(C(CCO)NC)=O)O)(O)=O	1
C(C(C(C(CCO)O)O)O)(O)=O	1
C(CC(C(C(C=O)NC)O)O)=O	1
C(C(CCC(C(O)=O)O)NC)=O	1
C(CC(CC(CO)=O)=O)(O)=O	1
