ID	Type
C1(C(C(C(O)OCC1CO)O)O)=O	1
C1C(C2CC(C(O)O2)(O)O1)O	1
C(CC(C(C(CO)O)O)O)(O)=O	1
C(CC(CC(C(C(C)=O)O)=O)O)=O	1
C1(C(O)OC(C(CO)O)C1O)=O	1
C(C(C(C(C)=O)O)O)=O	1
C(CC(C)(C(C=O)O)O)=O	1
C(C(C(C(C=O)C(CO)=O)O)O)=O	1
C(CC(C(C(C=CC=O)O)O)O)=O	1
C(C1C(CC(C1O)=O)O)=O	1
C(C(C(C=CC(CC=O)O)O)O)=O	1
C(C(CO)C(C(C(CO)O)O)O)=O	1
C(CC(CC(C(CCO)=O)=O)O)=O	1
C(CC1C(C(C(O)O1)O)O)(O)=O	1
C(C(C(CCO)=O)O)=O	1
C(CC=CC(C=O)=O)=O	1
C(CC(CO)(C(C(CO)=O)O)O)=O	1
C(C1C(CC(C)(O1)O)=O)=O	1
C(C(C(CO)(CO)O)O)(O)=O	1
C(C(C(C=CCO)=O)(C(C)O)O)=O	1
C(C)(C1C(C(C(O1)O)O)O)=O	1
C(C(CCO)(C(C(CO)=O)O)O)=O	1
C(CC(CO)(CC(CO)=O)O)=O	1
C(C(CC(CC(C=O)=O)O)O)=O	1
C(C(CC(CC(CO)=O)O)O)=O	1
C(C(CO)O)=CC(CO)=O	1
C(CC(C(CCO)=O)=O)(O)=O	1
C1C(COC(C(C=1)=O)O)O	1
C(C(C(C=CCO)=O)O)=O	1
C(C(CO)OCC(CO)=O)=O	1
C(C)(C(CO)(C(C(CO)O)O)O)=O	1
C(CC(C(CCC(CO)=O)=O)O)=O	1
C(C(CO)(CC(C(C)=O)=O)O)=O	1
C(C(C=CC(CO)O)O)(O)=O	1
C(C(C(C)=O)(C(CO)(C)O)O)=O	1
C(CC(C(C(CCO)=O)O)=O)=O	1
C1(C(CO)C(C(C(CO)O1)O)O)=O	1
C(CC(C=CC=O)(C(CO)O)O)=O	1
C(C(C(CO)O)(CC(CO)=O)O)=O	1
C(CC(C(CCO)O)=O)=O	1
C(CC(C(CC(CC=O)O)=O)O)=O	1
C(C(C(CO)O)O)(O)=O	1
C(C(C(CO)=O)C(CO)(C)O)=O	1
C(C(C=O)(C(CC(CO)=O)O)O)=O	1
C(CC(C(C(CO)O)O)=O)=O	1
C1(C(C(O)OCC(C1CO)O)O)=O	1
C1C(C(C(C(C(O)O1)O)O)O)O	1
C(CO)(CO)=O	1
C(C(C(C=O)O)O)(CC(C)O)=O	1
C(C(CO)O)(CC(C(C=O)O)O)=O	1
C(C(C(C(CCO)O)O)O)O	1
C(CC(C(C=C)=O)=O)=O	1
C(C(CO)CC=O)(C(C=O)O)=O	1
C(CC(C(CC=O)O)O)=O	1
C(C(CO)(C(C)O)O)=O	1
