Gen	ID
5	C(C(C)(C(C=C)O)O)(CC=O)=O
5	C(CC(C(C)(C(C(O)O)O)O)=O)=O
5	C(CC(C(C)(C(C)O)O)=O)=O
5	C(C(C(CC=O)=O)(C)O)(O)=O
5	C(CC(C(CO)(C)O)=O)=O
5	C(CC(C(C)(C(CCO)O)O)=O)=O
5	C(C(C)(C(C=CC)O)O)(CC=O)=O
5	C(C(C)(C(CC=C)O)O)(CC=O)=O
5	C(CC(C(C)(C(C(C)O)O)O)=O)=O
5	C(CC([C](C(O)=O)O)O)(C(C)O)=O
5	C(C(C)O)(CC(C(C=O)(O)O)O)=O
5	C(CC([C](C(O)=O)O)(C(C)O)O)=O
5	C(CC(C(C)O)(C(C=O)(O)O)O)=O
5	C(C(C)(C(C(C)O)(CC=O)O)O)=O
5	C(C(CO)(C)O)(CC(C(O)=O)=O)=O
5	C(C(C(C(C)(C(C)O)O)=O)O)(O)=O
5	C(C(C(C)(C(C(C)=O)O)O)(O)O)=O
5	C(C(C(C(CO)(C)O)=O)(C)O)(O)=O
5	C(CO)(C(CCO)(C(C=C)O)O)=O
5	[C](C(O)=O)(C(C(C)(CCO)O)O)O
5	C(C(C(C(C)(CCO)O)O)(O)O)=O
5	C(CC(C(C(C)=O)(CCO)O)O)=O
5	C(C)(C(CCO)(C(C=C)O)O)=O
5	C(C)(C(C(C(O)O)O)(CCO)O)=O
5	[C](C(O)=O)(C(C)(C(CCO)O)O)O
5	C(C(C(C)(C(CCO)O)O)(O)O)=O
5	C(CC(C(C)=O)(C(C=C)O)O)(O)=O
5	C(C(C(C(CO)(CO)O)O)(O)O)=O
5	C(C(C)(C(C(CO)(CO)O)O)O)=O
5	[C](C(O)=O)(C(C(C)(C(C)O)O)O)O
5	C(C(C(C(C)(C(C)O)O)O)(O)O)=O
5	C(C(C(C(C)(C(C)O)O)O)O)(O)=O
5	C(C(C)(C(C(C)(C(C)O)O)O)O)=O
5	C(C)(C(C)(C(C(CO)(C)O)O)O)=O
5	C(C(CC)(C(C(CO)(C)O)O)O)=O
5	C(C(C(C(CO)(C)O)O)(O)O)=O
5	C(C(C)(C(C(CO)(C)O)O)O)=O
5	C(C(C=C)(C(C)(C(C)O)O)O)(O)=O
5	C(C(C=C)(C(CO)(CC)O)O)(O)=O
5	C(C(C=C)(C(CC=O)O)O)(O)=O
5	C(C(C=C)(C([CH]C(O)=O)O)O)(O)=O
5	C(C(C=C)(C(C(O)=O)(C=C)O)O)=O
5	C(C(C=C)(C(C(C=C)=O)O)O)(O)=O
5	C(C(C=C)(C(C=C)O)O)(O)=O
5	C(C(C=C)(C(C(CC)O)O)O)(O)=O
5	C(C(C=C)(C(CCCO)O)O)(O)=O
5	C(C(C=C)(C(C(O)O)O)O)(O)=O
5	C(C(C=C)(C(C)O)O)(O)=O
5	C(C(C(O)=O)(C=C)O)(O)=O
5	C(C(C=C)(C(CC(C)O)O)O)(O)=O
5	C(C(C=C)(C(CC(O)=O)O)O)(O)=O
5	C(C(C=C)(C(C=O)(C)O)O)(O)=O
5	C(C(C=C)(C(CCO)O)O)(O)=O
5	C(C(C=C)(C(C(C=O)O)O)O)(O)=O
5	C(C(C=C)(C(CO)(CO)O)O)(O)=O
5	C(C(C=C)(C(CO)(C)O)O)(O)=O
5	C(C(C=C)(C(C=CC)O)O)(O)=O
5	C(C(C=C)(C(CC=C)O)O)(O)=O
5	C(C(C=C)(C(C(CO)O)O)O)(O)=O
5	C(C(C=C)(C(CO)O)O)(O)=O
5	C(C(C=C)(C(C(C)O)O)O)(O)=O
5	C(C(C=C)(C(C(O)=O)O)O)(O)=O
5	C(C(C=C)(C(C(O)=O)(C)O)O)(O)=O
5	C(C(C(C(O)=O)=C)(C(C)O)O)(O)=O
5	C(C(C(O)=O)(C(C(O)=O)=C)O)(O)=O
5	C=C(C(O)=O)C([C](C(O)=O)O)O
5	C(C)(C(C)(C(C(C(O)=O)=C)O)O)=O
5	C(C(CC)(C(C(C(O)=O)=C)O)O)=O
5	C(C(C(C(C(O)=O)=C)O)(O)O)=O
5	C(C(C)(C(C(C(O)=O)=C)O)O)(O)=O
5	C(C(C)(C(C(C(O)=O)=C)O)O)=O
5	C(C(CO)(C)O)(OC(C(C)=O)=O)=O
5	C(C(C=O)CC([C](C(O)=O)O)O)=O
5	C(CC(C=O)C([C](C(O)=O)O)O)=O
5	C([C](C(CC(C=O)=O)O)O)(O)=O
5	C(CC(C([C](C(O)=O)O)O)=O)=O
5	C(C([C](C(O)=O)O)O)(CC(C)=O)=O
5	C(C([C](C(O)=O)O)(CC(C)=O)O)=O
5	[C](C(O)=O)(C(C(C=O)=O)(CC)O)O
5	[C](C(O)=O)(C(C(C(CC)=O)=O)O)O
5	C(C(C(CC)=O)([C](C(O)=O)O)O)=O
5	C(C(CC([C](C(O)=O)O)O)=O)(O)=O
5	C(C([C](C(O)=O)O)(CC)O)(O)=O
5	[C](C(O)=O)(C(C)(C(C)O)O)O
5	[C](C(O)=O)(C(CO)(CC)O)O
5	C(CC([C](C(O)=O)O)O)=O
5	C([CH]C([C](C(O)=O)O)O)(O)=O
5	C(C([C](C(O)=O)O)O)=CCC(C)O
5	C(CC([C](C(O)=O)O)O)=CC(C)O
5	C=C(C(C)O)C([C](C(O)=O)O)O
5	C(C)=C(CO)C([C](C(O)=O)O)O
5	C(C(C)O)(C([C](C(O)=O)O)O)=CC
5	C(C)=C(C(O)=O)C([C](C(O)=O)O)O
5	C(CC=CC([C](C(O)=O)O)O)(O)=O
5	C(CC([C](C(O)=O)O)O)=CC(O)=O
5	C(C([C](C(O)=O)O)O)=CC(CO)=O
5	C(C([C](C(O)=O)O)(CO)O)=CC=O
5	C(C([C](C(O)=O)O)O)=C(C=O)CO
5	C(CO)(C([C](C(O)=O)O)O)=CC=O
5	C(C([C](C(O)=O)O)O)(C(C=C)O)=O
5	C(C([C](C(O)=O)O)(C(C=C)O)O)=O
5	C(C([C](C(O)=O)O)O)=C(C=O)C
5	C(C)(C([C](C(O)=O)O)O)=CC=O
5	C=C(C=O)CC([C](C(O)=O)O)O
5	C(CC(C([C](C(O)=O)O)O)=C)=O
5	C(C([C](C(O)=O)O)O)=CC(C)=O
5	C(C([C](C(O)=O)O)(C)O)=CC=O
5	C(C(C=C)([C](C(O)=O)O)O)=O
5	C=CC(C([C](C(O)=O)O)O)=O
5	C(C([C](C(O)=O)O)(CC=C)O)=O
5	C(CC=C)(C([C](C(O)=O)O)O)=O
5	C(C(C=CC)([C](C(O)=O)O)O)=O
5	C(C)=CC(C([C](C(O)=O)O)O)=O
5	C=CC([C](C(O)=O)O)O
5	C=C(C(O)=O)C([C](C(O)=O)O)(C)O
5	[C](C(O)=O)(C(C(CC)O)O)O
5	[C](C(O)=O)(C(CCCO)O)O
5	[C](C(O)=O)(C1(C(O)OCC1O)O)O
5	[C](C(O)=O)(C1(C(O)OCC1)O)O
5	[C](C(O)=O)(C1(C(O)OC(C)C1)O)O
5	C1(CC([C](C(O)=O)O)(C(O)O1)O)=O
5	C1(C([C](C(O)=O)O)(C(CO1)O)O)=O
5	C1(C([C](C(O)=O)O)(CCO1)O)=O
5	C1(C(C(CO1)=O)([C](C(O)=O)O)O)=O
5	[C](C(O)=O)(C(CC(CO)C)O)O
5	[C](C(O)=O)(C(CC(C)CCO)O)O
5	[C](C(O)=O)(C(CC(C)C(C)O)O)O
5	C(CC(C)CC([C](C(O)=O)O)O)=O
5	[C](C(O)=O)(C([C](C(O)=O)O)(C)O)O
5	[C](C(O)=O)(C(C(CCO)O)O)O
5	[C](C(O)=O)(C(C(O)O)O)O
5	[C](C(O)=O)(C(C)O)O
5	C([C](C(O)=O)O)(O)=O
5	[C](C(O)=O)(C(CC(C)O)O)O
5	C(CC([C](C(O)=O)O)O)(O)=O
5	[C](C(O)=O)(C(C(CO)C(C)O)O)O
5	C(C(CO)C([C](C(O)=O)O)O)(O)=O
5	C(C(C)(CC([C](C(O)=O)O)O)O)=O
5	C(CC(C)(C([C](C(O)=O)O)O)O)=O
5	C(C)(C(CC([C](C(O)=O)O)O)O)=O
5	C(CC(C([C](C(O)=O)O)(C)O)O)=O
5	[C](C(O)=O)(C(CCO)O)O
5	C([C](C(CC(C(C)=O)=O)O)O)(O)=O
5	C(C(C)O)(C([C](C(O)=O)O)(C)O)=O
5	C(C(C([C](C(O)=O)O)O)O)(O)=O
5	[C](C(O)=O)(C(CO)(CO)O)O
5	[C](C(O)=O)(C(CO)(C)O)O
5	C(C(C)C([C](C(O)=O)O)(C)O)(O)=O
5	C(C([C](C(O)=O)O)O)=CC
5	C=CCC([C](C(O)=O)O)O
5	C=C(C(O)=O)CC([C](C(O)=O)O)O
5	C(C([C](C(O)=O)O)O)=C(C(O)=O)C
5	[C](C(O)=O)(C(C(CO)O)O)O
5	[CH](C(O)=O)CCC([C](C(O)=O)O)O
5	C(CCCC([C](C(O)=O)O)O)(O)=O
5	C(C(C=O)C(C(C=O)=O)(CO)O)=O
5	C(C(C=O)CC(C(C=O)(O)O)O)=O
5	C(C(C=O)CC(C(C(O)=O)O)O)=O
5	C(C(C=O)CC(C(C=O)(C)O)O)=O
5	C(C(C(C(C=O)(O)O)O)CC=O)=O
5	C(C(C(C(C=O)CC=O)O)O)(O)=O
5	C(C(C)(C(C(C=O)CC=O)O)O)=O
5	C(C)(C(C)(C(CC(C=O)=O)O)O)=O
5	C(C(C(CC(C=O)=O)O)(CC)O)=O
5	C(C(C(CC(C=O)=O)O)(O)O)=O
5	C(C)(C(C)(C(C(CC=O)=O)O)O)=O
5	C(C(CC)(C(C(CC=O)=O)O)O)=O
5	C(CC(C(C(C=O)(O)O)O)=O)=O
5	C(C(C)(C(C(CC=O)=O)O)O)(O)=O
5	C(C(C)(C(C(CC=O)=O)O)O)=O
5	C(CC(C=O)(C(C=O)(CC)O)O)=O
5	C(CC(C=O)(C(C=O)(O)O)O)=O
5	C(C(C(C)(CC(C=O)=O)O)(O)O)=O
5	C(C(C)(C(C)(CC(C=O)=O)O)O)=O
5	C(C(C(C(CC(C)=O)=O)O)(O)O)=O
5	C(C(C(C(CC(C)=O)=O)O)O)(O)=O
5	C(C(C)(C(C(CC(C)=O)=O)O)O)=O
5	C(C(C(C=O)(CC(C)=O)O)(O)O)=O
5	C(C(C(C=O)(CC(C)=O)O)O)(O)=O
5	C(CC(C=O)(C(C=O)(C)O)O)(C)=O
5	C(C(C(C(C=O)=O)(CC)O)(O)O)=O
5	C(C(C(C(C=O)=O)(CC)O)O)(O)=O
5	C(C(C)(C(C(C=O)=O)(CC)O)O)=O
5	C(C(C(C(C(CC)=O)=O)O)(O)O)=O
5	C(C(C(C(C(CC)=O)=O)O)O)(O)=O
5	C(C(C)(C(C(C(CC)=O)=O)O)O)=O
5	C(CC)(C(C=O)(C(C=O)(O)O)O)=O
5	C(CC)(C(C=O)(C(C(O)=O)O)O)=O
5	C(CC)(C(C=O)(C(C=O)(C)O)O)=O
5	C(C(CC=O)(C(C=O)(O)O)O)(O)=O
5	C(C(C(CC(C(O)=O)=O)O)(O)O)=O
5	C(C(C(O)=O)(C(C=O)C=O)O)(O)=O
5	C(C(C)C(C(C(C)=O)(C)O)O)(O)=O
5	C(C(C)C(C(C=O)(CC)O)O)(O)=O
5	C(C(C)C(C(C=O)(O)O)O)(O)=O
5	C(C(C)C(C(C(O)=O)(C)O)O)(O)=O
5	C(C(C)C(C(C=O)(C)O)O)(O)=O
5	C(C(CC)(C(C(C)=O)(C)O)O)(O)=O
5	C(C(CC)(C(C=O)(CC)O)O)(O)=O
5	C(C(CC)(C(C=O)(O)O)O)(O)=O
5	C(C(CC)(C(C(O)=O)(C)O)O)(O)=O
5	C(C(CC)(C(C(O)=O)O)O)(O)=O
5	C(C(CC)(C(C=O)(C)O)O)(O)=O
5	C(C)(C(C)(C(C)(C(C)O)O)O)=O
5	C(C)(C(C)(C(CO)(CC)O)O)=O
5	C(CC(C(C(C)=O)(C)O)O)=O
5	C(C)(C(C)(C([CH]C(O)=O)O)O)=O
5	C(C)(C(C)(C(C(C(C)O)=C)O)O)=O
5	C(C)(C(C)(C(C(CO)=CC)O)O)=O
5	C(C)(C(C)(C(C=C(C=O)C)O)O)=O
5	C(C)(C(C)(C(C(C)=CC=O)O)O)=O
5	C(C)(C(C)(C(CC(C=O)=C)O)O)=O
5	C(C)(C(C)(C(C(CC=O)=C)O)O)=O
5	C(C)(C(C)(C(C=CC(C)=O)O)O)=O
5	C(C)(C(C)(C(C=CC=O)(C)O)O)=O
5	C(C(C=C)(C(C(C)=O)(C)O)O)=O
5	C(C)(C(C)(C(C(C=C)=O)O)O)=O
5	C(C)(C(C)(C(C=O)(CC=C)O)O)=O
5	C(C)(C(C)(C(C(CC=C)=O)O)O)=O
5	C(C(C=CC)(C(C(C)=O)(C)O)O)=O
5	C(C)(C(C)(C(C(C=CC)=O)O)O)=O
5	C(C)(C(C)(C(C=C)O)O)=O
5	C(C)(C(C)(C(C(CC)O)O)O)=O
5	C(C)(C(C)(C(CCCO)O)O)=O
5	C(C)(C(C)(C1(C(O)OCC1)O)O)=O
5	C1(C(CCO1)(C(C(C)=O)(C)O)O)=O
5	C(C)(C(C)(C(CC(CO)C)O)O)=O
5	C(C)(C(C)(C(C(CCO)O)O)O)=O
5	C(C)(C(C)(C(C(O)O)O)O)=O
5	C(C)(C(C)(C(C)O)O)=O
5	C(C)(C(C)(C(CC(C)O)O)O)=O
5	C(CC(C(C(C)=O)(C)O)O)(O)=O
5	C(C)(C(C)(C(CCO)O)O)=O
5	C(C(C(C(C(C)=O)(C)O)O)O)=O
5	C(C(C(C(C(C)=O)(C)O)O)O)(O)=O
5	C(C)(C(C)(C(CO)(CO)O)O)=O
5	C(C)(C(C)(C(CO)(C)O)O)=O
5	C(C)(C(C)(C(C=CC)O)O)=O
5	C(C)(C(C)(C(CC=C)O)O)=O
5	C(C)(C(C)(C(C(CO)O)O)O)=O
5	C(C)(C(C)(C(CO)O)O)=O
5	C(C)(C(C)(C(C(C)O)O)O)=O
5	C(C(CC)(C(C)(C(C)O)O)O)=O
5	C1(C(C(C)(C(C)O)O)(O)OCC1)=O
5	C(C(CCO)(C(C)(C(C)O)O)O)=O
5	C(C(C(C)(C(C)O)O)(O)O)=O
5	C(C(C(C)(C(C)O)O)O)(O)=O
5	C(C(C)(C(C)(C(C)O)O)O)=O
5	C(C(CC)(C(CO)(CC)O)O)=O
5	C1(C(C(CO)(CC)O)(O)OCC1)=O
5	C(C(CCO)(C(CO)(CC)O)O)=O
5	C(C(C(CO)(CC)O)(O)O)=O
5	C(C(C)(C(CO)(CC)O)O)(O)=O
5	C(C(C(CO)(CC)O)O)(O)=O
5	C(C(C)(C(CO)(CC)O)O)=O
5	C(C(CC(C)=O)(C(C=C)O)O)(O)=O
5	C(C(C(C)O)(CC(C)=O)O)(O)=O
5	C(C(CO)(CC(C)=O)O)(O)=O
5	C(C(C(CO)O)(CC(C)=O)O)(O)=O
5	C(CC(C(C=C)(C(C=O)=O)O)O)=O
5	C(CC(C(C(O)=O)(C=CC)O)O)=O
5	C(C(C(CC=O)O)(CC=C)O)(O)=O
5	C(C(C(CC=O)O)(CC)O)=O
5	C(CC(C1(C(C(CO1)O)=O)O)O)=O
5	C(CC(C1(C(CCO1)=O)O)O)=O
5	C(CC(C1(C(CC(C)O1)=O)O)O)=O
5	C(CC(C1(C(CC(O1)=O)=O)O)O)=O
5	C1(C(C(CC=O)O)(CC(C)O1)O)=O
5	C1(C(C(CC=O)O)(CC(O1)=O)O)=O
5	C(C(C(CC=O)O)(CCO)O)=O
5	C(CC(C(C=O)(O)O)O)=O
5	C(C)(C(C(CC=O)O)(CC=O)O)=O
5	C(C(CC)(C([CH]C(O)=O)O)O)=O
5	C1(C(C([CH]C(O)=O)O)(O)OCC1)=O
5	C(C(CCO)(C([CH]C(O)=O)O)O)=O
5	C(C(C([CH]C(O)=O)O)(O)O)=O
5	C(C(C([CH]C(O)=O)O)O)(O)=O
5	C(C(C)(C([CH]C(O)=O)O)O)=O
5	C(C(C(C=O)=O)(CO)O)=CC(C)O
5	C(C(C(C=CCC(C)O)O)(O)O)=O
5	C(C(C(C=CCC(C)O)O)O)(O)=O
5	C(C(C)(C(C=CCC(C)O)O)O)=O
5	C(C(C(CC=CC(C)O)O)(O)O)=O
5	C(C(C(CC=CC(C)O)O)O)(O)=O
5	C(C(C(CC=CC(C)O)O)(C)O)=O
5	C(CO)(C(C(C=O)=CC)(CO)O)=O
5	C(C)(C(C(C=O)=CC)(C(C=C)O)O)=O
5	C(C)(C(C(C=O)=CC)(C(C)O)O)=O
5	C(C(C(C)=O)(C(C=O)=CC)O)(O)=O
5	C(C)(C(C(C=O)=CC)(CO)O)=O
5	C(C(CC)(C(C(C(C)O)=C)O)O)=O
5	C(C(C(C(C(C)O)=C)O)(O)O)=O
5	C(C(C)(C(C(C(C)O)=C)O)O)(O)=O
5	C(C(C(C(C(C)O)=C)O)O)(O)=O
5	C(C(C)(C(C(C(C)O)=C)O)O)=O
5	C(C(CC)(C(C(CO)=CC)O)O)=O
5	C(C(C(C(CO)=CC)O)(O)O)=O
5	C(C(C)(C(C(CO)=CC)O)O)(O)=O
5	C(C(C(C(CO)=CC)O)O)(O)=O
5	C(C(C)(C(C(CO)=CC)O)O)=O
5	C(C(C(C(C(C)O)=CC)O)(O)O)=O
5	C(C(C(C(C(C)O)=CC)O)O)(O)=O
5	C(C(C)(C(C(C(C)O)=CC)O)O)=O
5	C(C(C(C(C(O)=O)=CC)O)(O)O)=O
5	C(C(C(C(C(O)=O)=CC)O)O)(O)=O
5	C(C(C)(C(C(C(O)=O)=CC)O)O)=O
5	C(C(C(C=O)=O)(CO)O)=CC(O)=O
5	C(CC=CC(C(C=O)(O)O)O)(O)=O
5	C(CC=CC(C(C(O)=O)O)O)(O)=O
5	C(C(C)(C(C=CCC(O)=O)O)O)=O
5	C(C(C(CC=CC(O)=O)O)(O)O)=O
5	C(C(C(CC=CC(O)=O)O)O)(O)=O
5	C(C(C)(C(CC=CC(O)=O)O)O)=O
5	C(C(C(C=CC(CO)=O)O)(O)O)=O
5	C(C(C(C=CC(CO)=O)O)O)(O)=O
5	C(C(C)(C(C=CC(CO)=O)O)O)=O
5	C(C(C(C=CC=O)(CO)O)(O)O)=O
5	C(C(C(C=CC=O)(CO)O)O)(O)=O
5	C(C(C)(C(C=CC=O)(CO)O)O)=O
5	C(C(C(C=C(C=O)CO)O)(O)O)=O
5	C(C(C(C=C(C=O)CO)O)O)(O)=O
5	C(C(C)(C(C=C(C=O)CO)O)O)=O
5	C(C(C(C(CO)=CC=O)O)(O)O)=O
5	C(C(C(C(CO)=CC=O)O)O)(O)=O
5	C(C(C)(C(C(CO)=CC=O)O)O)=O
5	C=CC(C(C(C=O)=O)(C(C=O)=C)O)O
5	C=C(C=O)C(C(C=O)=O)(C(C)O)O
5	C(C(C(C=O)=O)(C(C=O)=C)O)(O)=O
5	C=C(C=O)C(C(C=O)=O)(CO)O
5	C(C(C=C)(C(C=C)(C(C=O)=O)O)O)=O
5	C=CC(C(C=O)=O)(C(C(C=C)=O)O)O
5	C=CC(C(C=O)=O)(C(C=C)O)O
5	C=CC(C(C=O)=O)(C(C(O)O)O)O
5	C=CC(C(C=O)=O)(C(C)O)O
5	C(C(C=C)(C(C=O)=O)O)(O)=O
5	C(C(C)(C(C=C)(C(C=O)=O)O)O)=O
5	C(C)(C(C(C=C)(C(C=O)=O)O)O)=O
5	C=CC(C(C=O)=O)(CO)O
5	C=CC(C(C=O)=O)(C(CCO)O)O
5	C(C(C(C=C)(C(C=O)=O)O)O)=O
5	C=CC(C(C=O)=O)(C(CO)(C)O)O
5	C=CC(C(C=O)=O)(C(C=CC)O)O
5	C=CC(C(C=O)=O)(C(CC=C)O)O
5	C=CC(C(C=O)=O)(C(CO)O)O
5	C=CC(C(C=O)=O)(C(C(C)O)O)O
5	C(C(C(C=C)(C(C=O)=O)O)O)(O)=O
5	C(C(C(C(C(C=C)O)=O)O)(O)O)=O
5	C(C(C(C(C(C=C)O)=O)O)O)(O)=O
5	C(C(C)(C(C(C(C=C)O)=O)O)O)=O
5	C(C(C(C=O)(C(C=C)O)O)(O)O)=O
5	C=C(C=O)C(C(C(O)=O)=O)(CO)O
5	C(C(CC)(C(C=C(C=O)C)O)O)=O
5	C(C(C(C=C(C=O)C)O)(O)O)=O
5	C(C(C)(C(C=C(C=O)C)O)O)(O)=O
5	C(C(C(C=C(C=O)C)O)O)(O)=O
5	C(C(C)(C(C=C(C=O)C)O)O)=O
5	C(C(CC)(C(C(C)=CC=O)O)O)=O
5	C(C(C(C(C)=CC=O)O)(O)O)=O
5	C(C(C)(C(C(C)=CC=O)O)O)(O)=O
5	C(C(C(C(C)=CC=O)O)O)(O)=O
5	C(C(C)(C(C(C)=CC=O)O)O)=O
5	C(C(C(CC(C=O)=C)O)(CC)O)=O
5	C(C(C(CC(C=O)=C)O)(O)O)=O
5	C(C(C)(C(CC(C=O)=C)O)O)(O)=O
5	C(C(C(CC(C=O)=C)O)O)(O)=O
5	C(C(C)(C(CC(C=O)=C)O)O)=O
5	C(C(CC)(C(C(CC=O)=C)O)O)=O
5	C(CC(C(C(C=O)(O)O)O)=C)=O
5	C(C(C)(C(C(CC=O)=C)O)O)(O)=O
5	C(CC(C(C(C(O)=O)O)O)=C)=O
5	C(C(C)(C(C(CC=O)=C)O)O)=O
5	C(C(CC)(C(C=CC(C)=O)O)O)=O
5	C(C(C(C=CC(C)=O)O)(O)O)=O
5	C(C(C)(C(C=CC(C)=O)O)O)(O)=O
5	C(C(C(C=CC(C)=O)O)O)(O)=O
5	C(C(C)(C(C=CC(C)=O)O)O)=O
5	C(C(CC)(C(C=CC=O)(C)O)O)=O
5	C(C(C(C=CC=O)(C)O)(O)O)=O
5	C(C(C)(C(C=CC=O)(C)O)O)(O)=O
5	C(C(C(C=CC=O)(C)O)O)(O)=O
5	C(C(C)(C(C=CC=O)(C)O)O)=O
5	C(C(C=C)(C(C=O)(CC)O)O)=O
5	C(C(C=C)(C1(C(CCO1)=O)O)O)=O
5	C(C(C=C)(C(C=O)(CCO)O)O)=O
5	C(C(C=C)(C(C=O)(O)O)O)=O
5	C(C(C=C)(C(C(O)=O)(C)O)O)=O
5	C(C(C=C)(C(C(O)=O)O)O)=O
5	C(C(C=C)(C(C=O)(C)O)O)=O
5	C(C(CC)(C(C(C=C)=O)O)O)=O
5	C1(C(C(C(C=C)=O)O)(O)OCC1)=O
5	C(C(CCO)(C(C(C=C)=O)O)O)=O
5	C(C(C(C(C=C)=O)O)(O)O)=O
5	C(C(C)(C(C(C=C)=O)O)O)(O)=O
5	C(C(C(C(C=C)=O)O)O)(O)=O
5	C(C(C)(C(C(C=C)=O)O)O)=O
5	C(C(CC)(C(C=O)(CC=C)O)O)=O
5	C(C(C(C=O)(CC=C)O)(O)O)=O
5	C(C(C)(C(C=O)(CC=C)O)O)(O)=O
5	C(C(C(C=O)(CC=C)O)O)(O)=O
5	C(C(C)(C(C=O)(CC=C)O)O)=O
5	C(C(CC)(C(C(CC=C)=O)O)O)=O
5	C(C(C(C(CC=C)=O)O)(O)O)=O
5	C(C(C)(C(C(CC=C)=O)O)O)(O)=O
5	C(C(C(C(CC=C)=O)O)O)(O)=O
5	C(C(C)(C(C(CC=C)=O)O)O)=O
5	C(C(CC)(C(C=O)(C=CC)O)O)=O
5	C(C(C=CC)(C(C=O)(O)O)O)=O
5	C(C(C)(C(C=O)(C=CC)O)O)(O)=O
5	C(C(C=CC)(C(C(O)=O)O)O)=O
5	C(C(C)(C(C=O)(C=CC)O)O)=O
5	C(C(CC)(C(C(C=CC)=O)O)O)=O
5	C(C(C(C(C=CC)=O)O)(O)O)=O
5	C(C(C)(C(C(C=CC)=O)O)O)(O)=O
5	C(C(C(C(C=CC)=O)O)O)(O)=O
5	C(C(C)(C(C(C=CC)=O)O)O)=O
5	C=CC(C(C(O)=O)=O)(C(C=C)O)O
5	C(C(C(C=O)=C)(C(C=C)O)O)(O)=O
5	C(C1(C=C(C(O1)=O)C)C(C=C)O)(O)=O
5	C(C1(CC(C(O1)=O)=C)C(C=C)O)(O)=O
5	C1(C(C=C(C(O1)=O)C)(C(C=C)O)O)=O
5	C1(C(CC(C(O1)=O)=C)(C(C=C)O)O)=O
5	C(C(C=CC)(C(C=C)O)O)(O)=O
5	C(C(CC=C)(C(C=C)O)O)(O)=O
5	C(C(C)(C(C=C)O)O)(C(CO)O)=O
5	C(C(CC)(C(C=C)O)O)=O
5	C=CC(C(C(C(O)=O)=O)(CC)O)O
5	C(C(C)C(C=O)(C(C=C)O)O)(O)=O
5	C1(C(C(C=C)O)(O)OCC1O)=O
5	C1(C(C(C=C)O)(O)OC(C)C1O)=O
5	C1(C(C(C(C(C=C)O)(O)O1)=O)O)=O
5	C1(C(C(C=C)O)(O)OCC1)=O
5	C1(C(C(C=C)O)(O)OC(C)C1)=O
5	C1(CC(C(C(C=C)O)(O)O1)=O)=O
5	C1(COC(CC1(C(C=C)O)O)O)=O
5	C1(CC[CH]C(OC1(C(C=C)O)O)=O)=O
5	C(C(C[CH]C(O)=O)(C(C=C)O)O)=O
5	C(CCC(C=O)(C(C=C)O)O)(O)=O
5	C(C)(C1(CC(C(O1)=O)=O)C(C=C)O)=O
5	C1(C2(C)CC(C(O2)=O)(C(C=C)O)O1)=O
5	C=CC(C1(C(C=O)=O)C[CH]C(O1)=O)O
5	C1(CCC(C(C=O)=O)(C(C=C)O)O1)=O
5	C(C1(C[CH]C(O1)=O)C(C=C)O)(O)=O
5	C(C1(CCC(O1)=O)C(C=C)O)(O)=O
5	C1(C(CC(C)O1)(C(C=C)O)O)=O
5	C1(CC(C(O1)=O)(C(C=C)O)O)=O
5	C1(C(C[CH]C(O1)=O)(C(C=C)O)O)=O
5	C1(CCC(C(O1)=O)(C(C=C)O)O)=O
5	C(C1(CC[CH]C(O1)=O)C(C=C)O)(O)=O
5	C1(C(CC[CH]C(O1)=O)(C(C=C)O)O)=O
5	C(CC(C)C(C=O)(C(C=C)O)O)=O
5	C(C(CCO)(C(C=C)O)O)=O
5	C(C(C(C=C)O)(O)O)=O
5	C=CC(C(C(C(O)=O)=O)(C)O)O
5	C(C(C)(C(C=C)O)O)(O)=O
5	C(CC(C(CO)=O)(C(C=C)O)O)=O
5	C(CC(C(C)=O)(C(C=C)O)O)=O
5	C=CC(C(C(C(CO)=O)=O)(C)O)O
5	C=CC(C(C(C(C)=O)=O)(C)O)O
5	C(C(C)(C(C=C)O)O)=O
5	C(C(CC(C)O)(C(C=C)O)O)(O)=O
5	C(CC(C(O)=O)(C(C=C)O)O)(O)=O
5	C(C(C=C)(C(C=O)(CC)O)O)(O)=O
5	C(C(C=C)(C(C=O)(O)O)O)(O)=O
5	C=CC(C(C(O)=O)=O)(C(C)O)O
5	C(C(C=C)(C(C(O)=O)=O)O)(O)=O
5	C=CC(C(C(O)=O)=O)(CO)O
5	C(C(C(C=C)(C(C(O)=O)=O)O)O)=O
5	C=CC(C(C(O)=O)=O)(C(CO)O)O
5	C(C(C=CC(C)O)(C(C)O)O)(O)=O
5	C(C(C(O)=O)(C=CC(C)O)O)(O)=O
5	C(C(C=CC(O)=O)(C(C)O)O)(O)=O
5	C(C(C(O)=O)(C=CC(O)=O)O)(O)=O
5	C(CO)(C(C(C(O)=O)=C)(CO)O)=O
5	C(C(C(C=O)=C)(C(C)O)O)(O)=O
5	C(C(C(O)=O)(C(C=O)=C)O)(O)=O
5	C(C(C(C=O)=C)(C(C=O)O)O)(O)=O
5	C(C(C(C=O)=C)(C(CO)O)O)(O)=O
5	C(C)(C(C(C(O)=O)=C)(C(C)O)O)=O
5	C(C(C(C)=O)(C(C(O)=O)=C)O)(O)=O
