Id,Label,timeset,gen,type,weighted indegree,weighted outdegree,Weighted Degree
11108_0,,,,2,1,2,3
11110_0,,,,2,1,2,3
C(CC(CCC=O)=O)=O,,,4,1,5,0,5
11110_1,,,,2,1,2,3
11111_0,,,,2,1,2,3
11112_0,,,,2,1,2,3
11113_0,,,,2,1,2,3
11114_0,,,,2,1,2,3
11115_0,,,,2,1,2,3
11116_0,,,,2,1,2,3
11117_0,,,,2,1,2,3
11118_0,,,,2,1,2,3
11119_0,,,,2,1,2,3
11119_1,,,,2,1,2,3
11120_0,,,,2,1,2,3
11120_1,,,,2,1,2,3
11121_0,,,,2,1,2,3
11122_0,,,,2,1,2,3
11123_0,,,,2,1,2,3
11124_0,,,,2,1,2,3
11125_0,,,,2,1,2,3
11126_0,,,,2,1,2,3
11127_0,,,,2,1,2,3
11129_0,,,,2,1,2,3
C(C(CC(C)=O)O)=O,,,4,1,5,0,5
11130_0,,,,2,1,2,3
11130_1,,,,2,1,2,3
11131_0,,,,2,1,2,3
11131_1,,,,2,1,2,3
11132_0,,,,2,1,2,3
11133_0,,,,2,1,2,3
11133_1,,,,2,1,2,3
11134_0,,,,2,1,2,3
11135_0,,,,2,1,2,3
11136_0,,,,2,1,2,3
11138_0,,,,2,1,2,3
C(CO)=CC(CO)=O,,,4,1,9,0,9
11138_1,,,,2,1,2,3
11139_0,,,,2,1,2,3
11141_0,,,,2,1,2,3
C(CC(C=CCO)=O)=O,,,4,1,7,0,7
11141_1,,,,2,1,2,3
11142_0,,,,2,1,2,3
11143_0,,,,2,1,2,3
11143_1,,,,2,1,2,3
11144_0,,,,2,1,2,3
11145_0,,,,2,1,2,3
11146_0,,,,2,1,2,3
11146_1,,,,2,1,2,3
11147_0,,,,2,1,2,3
11148_0,,,,2,1,2,3
11148_1,,,,2,1,2,3
11149_0,,,,2,1,2,3
11150_0,,,,2,1,2,3
11151_0,,,,2,1,2,3
11151_1,,,,2,1,2,3
11152_0,,,,2,1,2,3
11153_0,,,,2,1,2,3
11154_0,,,,2,1,2,3
11154_1,,,,2,1,2,3
11155_0,,,,2,1,2,3
11156_0,,,,2,1,2,3
11156_1,,,,2,1,2,3
11157_0,,,,2,1,2,3
11158_0,,,,2,1,2,3
11158_1,,,,2,1,2,3
11159_0,,,,2,1,2,3
11159_1,,,,2,1,2,3
11160_0,,,,2,1,2,3
11161_0,,,,2,1,2,3
11161_1,,,,2,1,2,3
11162_0,,,,2,1,2,3
11162_1,,,,2,1,2,3
11162_2,,,,2,1,2,3
11163_0,,,,2,1,2,3
11163_1,,,,2,1,2,3
11163_2,,,,2,1,2,3
11164_0,,,,2,1,2,3
11164_1,,,,2,1,2,3
11165_0,,,,2,1,2,3
11165_1,,,,2,1,2,3
11166_0,,,,2,1,2,3
11166_1,,,,2,1,2,3
11167_0,,,,2,1,2,3
11167_1,,,,2,1,2,3
11168_0,,,,2,1,2,3
11168_1,,,,2,1,2,3
11169_0,,,,2,1,2,3
11170_0,,,,2,1,2,3
11170_1,,,,2,1,2,3
11171_0,,,,2,1,2,3
11172_0,,,,2,1,2,3
11172_1,,,,2,1,2,3
11173_0,,,,2,1,2,3
11173_1,,,,2,1,2,3
11174_0,,,,2,1,2,3
11174_1,,,,2,1,2,3
11175_0,,,,2,1,2,3
11175_1,,,,2,1,2,3
11176_0,,,,2,1,2,3
11176_1,,,,2,1,2,3
11177_0,,,,2,1,2,3
11177_1,,,,2,1,2,3
11178_0,,,,2,1,2,3
11179_0,,,,2,1,2,3
11179_1,,,,2,1,2,3
11180_0,,,,2,1,2,3
11180_1,,,,2,1,2,3
11181_0,,,,2,1,2,3
11181_1,,,,2,1,2,3
11182_0,,,,2,1,2,3
11182_1,,,,2,1,2,3
11183_0,,,,2,1,2,3
11183_1,,,,2,1,2,3
11184_0,,,,2,1,2,3
11184_1,,,,2,1,2,3
11185_0,,,,2,1,2,3
11185_1,,,,2,1,2,3
11186_0,,,,2,1,2,3
11186_1,,,,2,1,2,3
11187_0,,,,2,1,2,3
11187_1,,,,2,1,2,3
11188_0,,,,2,1,2,3
11188_1,,,,2,1,2,3
11189_0,,,,2,1,2,3
11189_1,,,,2,1,2,3
11190_0,,,,2,1,2,3
11190_1,,,,2,1,2,3
11191_0,,,,2,1,2,3
11192_0,,,,2,1,2,3
11192_1,,,,2,1,2,3
11193_0,,,,2,1,2,3
11193_1,,,,2,1,2,3
11194_0,,,,2,1,2,3
11195_0,,,,2,1,2,3
11195_1,,,,2,1,2,3
11196_0,,,,2,1,2,3
11196_1,,,,2,1,2,3
11197_0,,,,2,1,2,3
11197_1,,,,2,1,2,3
11198_0,,,,2,1,2,3
11198_1,,,,2,1,2,3
11199_0,,,,2,1,2,3
11199_1,,,,2,1,2,3
11200_0,,,,2,1,2,3
11201_0,,,,2,1,2,3
11201_1,,,,2,1,2,3
11202_0,,,,2,1,2,3
11202_1,,,,2,1,2,3
11202_2,,,,2,1,2,3
11203_0,,,,2,1,2,3
11203_1,,,,2,1,2,3
11203_2,,,,2,1,2,3
11204_0,,,,2,1,2,3
11205_0,,,,2,1,2,3
11205_1,,,,2,1,2,3
11206_0,,,,2,1,2,3
11206_1,,,,2,1,2,3
11207_0,,,,2,1,2,3
11207_1,,,,2,1,2,3
11208_0,,,,2,1,2,3
11208_1,,,,2,1,2,3
11208_2,,,,2,1,2,3
11209_0,,,,2,1,2,3
11209_1,,,,2,1,2,3
11209_2,,,,2,1,2,3
11210_0,,,,2,1,2,3
11211_0,,,,2,1,2,3
11212_0,,,,2,1,2,3
11212_1,,,,2,1,2,3
11213_0,,,,2,1,2,3
11213_1,,,,2,1,2,3
11214_0,,,,2,1,2,3
11214_1,,,,2,1,2,3
11215_0,,,,2,1,2,3
11215_1,,,,2,1,2,3
11216_0,,,,2,1,2,3
11216_1,,,,2,1,2,3
11217_0,,,,2,1,2,3
11217_1,,,,2,1,2,3
11218_0,,,,2,1,2,3
11218_1,,,,2,1,2,3
11219_0,,,,2,1,2,3
11219_1,,,,2,1,2,3
11220_0,,,,2,1,2,3
11220_1,,,,2,1,2,3
11221_0,,,,2,1,2,3
11221_1,,,,2,1,2,3
11222_0,,,,2,1,2,3
11222_1,,,,2,1,2,3
11223_0,,,,2,1,2,3
11223_1,,,,2,1,2,3
11224_0,,,,2,1,2,3
11224_1,,,,2,1,2,3
11225_0,,,,2,1,2,3
11225_1,,,,2,1,2,3
11226_0,,,,2,1,2,3
11228_0,,,,2,1,2,3
C(C(CC(CO)O)O)=O,,,4,1,5,0,5
11229_0,,,,2,1,2,3
11230_0,,,,2,1,2,3
11231_0,,,,2,1,2,3
11231_1,,,,2,1,2,3
11232_0,,,,2,1,2,3
11232_1,,,,2,1,2,3
11233_0,,,,2,1,2,3
11234_0,,,,2,1,2,3
11234_1,,,,2,1,2,3
11235_0,,,,2,1,2,3
11235_1,,,,2,1,2,3
11236_0,,,,2,1,2,3
11236_1,,,,2,1,2,3
11237_0,,,,2,1,2,3
11237_1,,,,2,1,2,3
11238_0,,,,2,1,2,3
11238_1,,,,2,1,2,3
11238_2,,,,2,1,2,3
11239_0,,,,2,1,2,3
11239_1,,,,2,1,2,3
11239_2,,,,2,1,2,3
11241_0,,,,2,1,2,3
C(OCC(C)=O)=O,,,4,1,5,0,5
11241_1,,,,2,1,2,3
11242_0,,,,2,1,1,2
11243_0,,,,2,1,2,3
11243_1,,,,2,1,2,3
11245_0,,,,2,1,2,3
C(COCC(CO)=O)=O,,,4,1,2,0,2
11245_1,,,,2,1,2,3
11247_0,,,,2,1,2,3
C(COC(C(C)=O)O)=O,,,4,1,2,0,2
11247_1,,,,2,1,2,3
11249_0,,,,2,1,2,3
C(C(O)OCC(C)=O)=O,,,4,1,3,0,3
11249_1,,,,2,1,2,3
11250_0,,,,2,1,1,2
11252_0,,,,2,1,2,3
C(OCC=O)=O,,,4,1,6,0,6
11252_1,,,,2,1,2,3
11253_0,,,,2,1,2,3
11254_0,,,,2,1,2,3
11255_0,,,,2,1,2,3
11255_1,,,,2,1,2,3
11256_0,,,,2,1,2,3
11257_0,,,,2,1,2,3
11258_0,,,,2,1,2,3
11259_0,,,,2,1,2,3
11260_0,,,,2,1,2,3
11262_0,,,,2,1,2,3
C(CO)(OCC=O)=O,,,4,1,6,0,6
11264_0,,,,2,1,2,3
C(COC(C)=O)=O,,,4,1,2,0,2
11264_1,,,,2,1,2,3
11266_0,,,,2,1,2,3
C(COC(C(CO)=O)O)=O,,,4,1,2,0,2
11266_1,,,,2,1,2,3
11268_0,,,,2,1,2,3
C(COC(C=O)O)=O,,,4,1,2,0,2
11268_1,,,,2,1,2,3
11269_0,,,,2,1,1,2
11269_1,,,,2,1,1,2
11270_0,,,,2,1,2,3
11270_1,,,,2,1,2,3
11271_0,,,,2,1,2,3
11272_0,,,,2,1,2,3
11273_0,,,,2,1,2,3
11275_0,,,,2,1,2,3
C(C(C(CCO)O)=O)=O,,,4,1,2,0,2
11276_0,,,,2,1,2,3
11277_0,,,,2,1,2,3
11277_1,,,,2,1,2,3
11278_0,,,,2,1,2,3
11278_1,,,,2,1,2,3
11279_0,,,,2,1,2,3
11279_1,,,,2,1,2,3
11280_0,,,,2,1,2,3
11281_0,,,,2,1,2,3
11283_0,,,,2,1,2,3
C(C(CO)=O)(CO)=O,,,4,1,10,0,10
11283_1,,,,2,1,2,3
11285_0,,,,2,1,2,3
C(CO)(C(CCO)O)=O,,,4,1,6,0,6
11285_1,,,,2,1,2,3
11286_0,,,,2,1,2,3
11286_1,,,,2,1,2,3
11287_0,,,,2,1,2,3
11287_1,,,,2,1,2,3
11289_0,,,,2,1,2,3
C(CC(C(CO)=O)O)(O)=O,,,4,1,3,0,3
11289_1,,,,2,1,2,3
11290_0,,,,2,1,2,3
11290_1,,,,2,1,2,3
11291_0,,,,2,1,2,3
11291_1,,,,2,1,2,3
11292_0,,,,2,1,2,3
11292_1,,,,2,1,2,3
11293_0,,,,2,1,2,3
11293_1,,,,2,1,2,3
11294_0,,,,2,1,2,3
11294_1,,,,2,1,2,3
11295_0,,,,2,1,2,3
11296_0,,,,2,1,2,3
11297_0,,,,2,1,2,3
11298_0,,,,2,1,2,3
11299_0,,,,2,1,2,3
11300_0,,,,2,1,2,3
11302_0,,,,2,1,2,3
C(CCC(C=O)=O)=O,,,4,1,3,0,3
11304_0,,,,2,1,2,3
C(CCC=O)=O,,,4,1,2,0,2
11305_0,,,,2,1,2,3
11305_1,,,,2,1,2,3
11307_0,,,,2,1,2,3
C1(COC(CC1O)O)=O,,,4,1,3,0,3
11307_1,,,,2,1,2,3
11309_0,,,,2,1,1,2
C(CO)(C(COCC=O)O)=O,,,4,1,2,0,2
11309_1,,,,2,1,1,2
11311_0,,,,2,1,1,2
C(OCCC(C(CO)=O)O)=O,,,4,1,2,0,2
11311_1,,,,2,1,1,2
11313_0,,,,2,1,2,3
C(C)(C(C)O)=O,,,4,1,1,0,1
11314_0,,,,2,1,2,3
11316_0,,,,2,1,2,3
C(C(C(C(C)=O)=O)O)=O,,,4,1,4,0,4
11317_0,,,,2,1,2,3
11318_0,,,,2,1,2,3
11319_0,,,,2,1,2,3
11320_0,,,,2,1,2,3
11322_0,,,,2,1,2,3
C(CO)=CC(C=O)=O,,,4,1,2,0,2
11324_0,,,,2,1,2,3
C(CO)=CC=O,,,4,1,7,0,7
11326_0,,,,2,1,1,2
C(CC(OCC(CO)=O)O)=O,,,4,1,4,0,4
11326_1,,,,2,1,1,2
11328_0,,,,2,1,1,2
C(OC(C(CO)=O)C(CO)O)=O,,,4,1,2,0,2
11328_1,,,,2,1,1,2
11330_0,,,,2,1,2,3
C1(COC(C1O)O)=O,,,4,1,4,0,4
11330_1,,,,2,1,2,3
11332_0,,,,2,1,1,2
C(OC(CO)C(C(CO)=O)O)=O,,,4,1,2,0,2
11332_1,,,,2,1,1,2
11334_0,,,,2,1,1,2
C(OCC(C(C(CO)=O)O)O)=O,,,4,1,2,0,2
11334_1,,,,2,1,1,2
11336_0,,,,2,1,1,2
C(CO)(C(C(OCC=O)O)O)=O,,,4,1,2,0,2
11336_1,,,,2,1,1,2
11337_0,,,,2,1,2,3
11337_1,,,,2,1,2,3
11338_0,,,,2,1,2,3
11339_0,,,,2,1,2,3
11340_0,,,,2,1,2,3
11341_0,,,,2,1,2,3
11342_0,,,,2,1,2,3
11342_1,,,,2,1,2,3
11343_0,,,,2,1,2,3
11343_1,,,,2,1,2,3
11344_0,,,,2,1,2,3
11345_0,,,,2,1,2,3
11346_0,,,,2,1,2,3
11347_0,,,,2,1,2,3
11348_0,,,,2,1,2,3
11348_1,,,,2,1,2,3
11349_0,,,,2,1,2,3
11349_1,,,,2,1,2,3
11350_0,,,,2,1,2,3
11350_1,,,,2,1,2,3
11351_0,,,,2,1,2,3
11352_0,,,,2,1,2,3
11352_1,,,,2,1,2,3
11354_0,,,,2,1,2,3
C(C)(CC(C(O)=O)=O)=O,,,4,1,4,0,4
11355_0,,,,2,1,2,3
11356_0,,,,2,1,2,3
11358_0,,,,2,1,2,3
C(CC(C(O)=O)=O)=O,,,4,1,5,0,5
11359_0,,,,2,1,2,3
11360_0,,,,2,1,2,3
11360_1,,,,2,1,2,3
11361_0,,,,2,1,2,3
11362_0,,,,2,1,2,3
11362_1,,,,2,1,2,3
11363_0,,,,2,1,2,3
11363_1,,,,2,1,2,3
11364_0,,,,2,1,2,3
11364_1,,,,2,1,2,3
11365_0,,,,2,1,2,3
11366_0,,,,2,1,2,3
11366_1,,,,2,1,2,3
11367_0,,,,2,1,2,3
11367_1,,,,2,1,2,3
11368_0,,,,2,1,2,3
11369_0,,,,2,1,2,3
11371_0,,,,2,1,2,3
C(CC(C)=O)(O)=O,,,4,1,3,0,3
11372_0,,,,2,1,2,3
11372_1,,,,2,1,2,3
11373_0,,,,2,1,2,3
11373_1,,,,2,1,2,3
11375_0,,,,2,1,2,3
C(C(C(C)=O)=O)(O)=O,,,4,1,3,0,3
11377_0,,,,2,1,2,3
C(CO)(CC(C(O)=O)=O)=O,,,4,1,5,0,5
11377_1,,,,2,1,2,3
11379_0,,,,2,1,2,3
C(C)(C(C(C(O)=O)=O)O)=O,,,4,1,3,0,3
11381_0,,,,2,1,2,3
C(C(C(O)=O)=O)=O,,,4,1,4,0,4
11382_0,,,,2,1,2,3
11382_1,,,,2,1,2,3
11383_0,,,,2,1,2,3
11383_1,,,,2,1,2,3
11384_0,,,,2,1,2,3
11384_1,,,,2,1,2,3
11386_0,,,,2,1,2,3
C(C(C(C(O)=O)=O)O)=O,,,4,1,3,0,3
11387_0,,,,2,1,2,3
11388_0,,,,2,1,2,3
11388_1,,,,2,1,2,3
11389_0,,,,2,1,2,3
11389_1,,,,2,1,2,3
11391_0,,,,2,1,2,3
C(C=CC(CO)=O)(O)=O,,,4,1,4,0,4
11391_1,,,,2,1,2,3
11392_0,,,,2,1,2,3
11392_1,,,,2,1,2,3
11394_0,,,,2,1,2,3
C(C=CC(O)=O)=O,,,4,1,6,0,6
11394_1,,,,2,1,2,3
11395_0,,,,2,1,2,3
11395_1,,,,2,1,2,3
11396_0,,,,2,1,1,2
11396_1,,,,2,1,1,2
11396_2,,,,2,1,1,2
11397_0,,,,2,1,2,3
11397_1,,,,2,1,2,3
11397_2,,,,2,1,2,3
11398_0,,,,2,1,1,2
11398_1,,,,2,1,1,2
11398_2,,,,2,1,1,2
11400_0,,,,2,1,1,2
C(CO)(CC(C(CO)=O)=O)=O,,,4,1,5,0,5
11400_1,,,,2,1,1,2
11401_0,,,,2,1,1,2
11401_1,,,,2,1,1,2
11401_2,,,,2,1,1,2
11402_0,,,,2,1,2,3
11402_1,,,,2,1,2,3
11402_2,,,,2,1,2,3
11403_0,,,,2,1,1,2
11403_1,,,,2,1,1,2
11403_2,,,,2,1,1,2
11404_0,,,,2,1,2,3
11404_1,,,,2,1,2,3
11404_2,,,,2,1,2,3
11405_0,,,,2,1,1,2
11405_1,,,,2,1,1,2
11405_2,,,,2,1,1,2
11407_0,,,,2,1,1,2
C(CO)(C(CO)(CO)C(C=O)O)=O,,,4,1,4,0,4
11407_1,,,,2,1,1,2
11408_0,,,,2,1,1,2
11408_1,,,,2,1,1,2
11409_0,,,,2,1,2,3
11409_1,,,,2,1,2,3
11410_0,,,,2,1,1,2
11411_0,,,,2,1,1,2
11411_1,,,,2,1,1,2
11411_2,,,,2,1,1,2
11412_0,,,,2,1,2,3
11412_1,,,,2,1,2,3
11412_2,,,,2,1,2,3
11413_0,,,,2,1,1,2
11413_1,,,,2,1,1,2
11414_0,,,,2,1,2,3
11414_1,,,,2,1,2,3
11415_0,,,,2,1,2,3
11415_1,,,,2,1,2,3
11415_2,,,,2,1,2,3
11416_0,,,,2,1,2,3
11416_1,,,,2,1,2,3
11416_2,,,,2,1,2,3
11417_0,,,,2,1,2,3
11417_1,,,,2,1,2,3
11417_2,,,,2,1,2,3
11418_0,,,,2,1,2,3
11418_1,,,,2,1,2,3
11418_2,,,,2,1,2,3
11419_0,,,,2,1,2,3
11419_1,,,,2,1,2,3
11419_2,,,,2,1,2,3
11420_0,,,,2,1,2,3
11420_1,,,,2,1,2,3
11420_2,,,,2,1,2,3
11421_0,,,,2,1,2,3
11421_1,,,,2,1,2,3
11421_2,,,,2,1,2,3
11422_0,,,,2,1,2,3
11422_1,,,,2,1,2,3
11422_2,,,,2,1,2,3
11423_0,,,,2,1,2,3
11423_1,,,,2,1,2,3
11423_2,,,,2,1,2,3
11424_0,,,,2,1,2,3
11424_1,,,,2,1,2,3
11424_2,,,,2,1,2,3
11425_0,,,,2,1,2,3
11425_1,,,,2,1,2,3
11426_0,,,,2,1,2,3
11426_1,,,,2,1,2,3
11426_2,,,,2,1,2,3
11427_0,,,,2,1,2,3
11427_1,,,,2,1,2,3
11427_2,,,,2,1,2,3
11428_0,,,,2,1,2,3
11429_0,,,,2,1,2,3
11429_1,,,,2,1,2,3
11429_2,,,,2,1,2,3
11430_0,,,,2,1,2,3
11430_1,,,,2,1,2,3
11430_2,,,,2,1,2,3
11432_0,,,,2,1,2,3
C(C(C(CO)=O)(CO)O)=O,,,4,1,5,0,5
11433_0,,,,2,1,2,3
11433_1,,,,2,1,2,3
11433_2,,,,2,1,2,3
11434_0,,,,2,1,2,3
11434_1,,,,2,1,2,3
11434_2,,,,2,1,2,3
11435_0,,,,2,1,2,3
11435_1,,,,2,1,2,3
11435_2,,,,2,1,2,3
11436_0,,,,2,1,2,3
11436_1,,,,2,1,2,3
11437_0,,,,2,1,2,3
11437_1,,,,2,1,2,3
11437_2,,,,2,1,2,3
11438_0,,,,2,1,2,3
11438_1,,,,2,1,2,3
11438_2,,,,2,1,2,3
11439_0,,,,2,1,2,3
11439_1,,,,2,1,2,3
11440_0,,,,2,1,2,3
11440_1,,,,2,1,2,3
11440_2,,,,2,1,2,3
11441_0,,,,2,1,2,3
11441_1,,,,2,1,2,3
11441_2,,,,2,1,2,3
11442_0,,,,2,1,2,3
11442_1,,,,2,1,2,3
11442_2,,,,2,1,2,3
11443_0,,,,2,1,2,3
11443_1,,,,2,1,2,3
11443_2,,,,2,1,2,3
11444_0,,,,2,1,2,3
11444_1,,,,2,1,2,3
11444_2,,,,2,1,2,3
11445_0,,,,2,1,2,3
11445_1,,,,2,1,2,3
11445_2,,,,2,1,2,3
11446_0,,,,2,1,2,3
11446_1,,,,2,1,2,3
11446_2,,,,2,1,2,3
11447_0,,,,2,1,2,3
11447_1,,,,2,1,2,3
11448_0,,,,2,1,2,3
11448_1,,,,2,1,2,3
11448_2,,,,2,1,2,3
11449_0,,,,2,1,2,3
11449_1,,,,2,1,2,3
11449_2,,,,2,1,2,3
11450_0,,,,2,1,2,3
11450_1,,,,2,1,2,3
11450_2,,,,2,1,2,3
11451_0,,,,2,1,2,3
11451_1,,,,2,1,2,3
11451_2,,,,2,1,2,3
11452_0,,,,2,1,2,3
11452_1,,,,2,1,2,3
11452_2,,,,2,1,2,3
11453_0,,,,2,1,2,3
11453_1,,,,2,1,2,3
11454_0,,,,2,1,2,3
11454_1,,,,2,1,2,3
11454_2,,,,2,1,2,3
11455_0,,,,2,1,2,3
11455_1,,,,2,1,2,3
11455_2,,,,2,1,2,3
11456_0,,,,2,1,2,3
11456_1,,,,2,1,2,3
11456_2,,,,2,1,2,3
11457_0,,,,2,1,2,3
11457_1,,,,2,1,2,3
11457_2,,,,2,1,2,3
11458_0,,,,2,1,2,3
11459_0,,,,2,1,2,3
11459_1,,,,2,1,2,3
11459_2,,,,2,1,2,3
11460_0,,,,2,1,2,3
11460_1,,,,2,1,2,3
11460_2,,,,2,1,2,3
11461_0,,,,2,1,2,3
11461_1,,,,2,1,2,3
11461_2,,,,2,1,2,3
11462_0,,,,2,1,2,3
11462_1,,,,2,1,2,3
11462_2,,,,2,1,2,3
11463_0,,,,2,1,2,3
11463_1,,,,2,1,2,3
11463_2,,,,2,1,2,3
11464_0,,,,2,1,2,3
11464_1,,,,2,1,2,3
11464_2,,,,2,1,2,3
11465_0,,,,2,1,2,3
11465_1,,,,2,1,2,3
11466_0,,,,2,1,2,3
11466_1,,,,2,1,2,3
11466_2,,,,2,1,2,3
11467_0,,,,2,1,2,3
11467_1,,,,2,1,2,3
11468_0,,,,2,1,2,3
11468_1,,,,2,1,2,3
11468_2,,,,2,1,2,3
11469_0,,,,2,1,2,3
11469_1,,,,2,1,2,3
11470_0,,,,2,1,2,3
11470_1,,,,2,1,2,3
11470_2,,,,2,1,2,3
11471_0,,,,2,1,2,3
11471_1,,,,2,1,2,3
11471_2,,,,2,1,2,3
11472_0,,,,2,1,2,3
11472_1,,,,2,1,2,3
11473_0,,,,2,1,2,3
11473_1,,,,2,1,2,3
11473_2,,,,2,1,2,3
11474_0,,,,2,1,2,3
11474_1,,,,2,1,2,3
11474_2,,,,2,1,2,3
11475_0,,,,2,1,2,3
11475_1,,,,2,1,2,3
11476_0,,,,2,1,2,3
11476_1,,,,2,1,2,3
11476_2,,,,2,1,2,3
11477_0,,,,2,1,2,3
11477_1,,,,2,1,2,3
11478_0,,,,2,1,2,3
11478_1,,,,2,1,2,3
11478_2,,,,2,1,2,3
11479_0,,,,2,1,2,3
11479_1,,,,2,1,2,3
11480_0,,,,2,1,2,3
11480_1,,,,2,1,2,3
11480_2,,,,2,1,2,3
11481_0,,,,2,1,2,3
11481_1,,,,2,1,2,3
11481_2,,,,2,1,2,3
11482_0,,,,2,1,2,3
11482_1,,,,2,1,2,3
11483_0,,,,2,1,2,3
11483_1,,,,2,1,2,3
11484_0,,,,2,1,2,3
11484_1,,,,2,1,2,3
11484_2,,,,2,1,2,3
11485_0,,,,2,1,2,3
11485_1,,,,2,1,2,3
11485_2,,,,2,1,2,3
11486_0,,,,2,1,2,3
11486_1,,,,2,1,2,3
11487_0,,,,2,1,2,3
11487_1,,,,2,1,2,3
11488_0,,,,2,1,2,3
11488_1,,,,2,1,2,3
11488_2,,,,2,1,2,3
11489_0,,,,2,1,2,3
11489_1,,,,2,1,2,3
11489_2,,,,2,1,2,3
11490_0,,,,2,1,2,3
11490_1,,,,2,1,2,3
11491_0,,,,2,1,2,3
11491_1,,,,2,1,2,3
11491_2,,,,2,1,2,3
11492_0,,,,2,1,2,3
11492_1,,,,2,1,2,3
11492_2,,,,2,1,2,3
11494_0,,,,2,1,2,3
C(C(C(CO)=O)=O)=O,,,4,1,8,0,8
11494_1,,,,2,1,2,3
11495_0,,,,2,1,2,3
11496_0,,,,2,1,2,3
11496_1,,,,2,1,2,3
11496_2,,,,2,1,2,3
11497_0,,,,2,1,2,3
11497_1,,,,2,1,2,3
11497_2,,,,2,1,2,3
11498_0,,,,2,1,2,3
11498_1,,,,2,1,2,3
11500_0,,,,2,1,2,3
C(C(C(CO)=O)(C)O)=O,,,4,1,2,0,2
11501_0,,,,2,1,2,3
11501_1,,,,2,1,2,3
11501_2,,,,2,1,2,3
11502_0,,,,2,1,2,3
11502_1,,,,2,1,2,3
11502_2,,,,2,1,2,3
11504_0,,,,2,1,2,3
C(C(C=O)(C=O)O)=O,,,4,1,5,0,5
11505_0,,,,2,1,2,3
11505_1,,,,2,1,2,3
11505_2,,,,2,1,2,3
11507_0,,,,2,1,2,3
C(C(C=O)(C(CO)=O)O)=O,,,4,1,2,0,2
11508_0,,,,2,1,2,3
11508_1,,,,2,1,2,3
11508_2,,,,2,1,2,3
11509_0,,,,2,1,2,3
11509_1,,,,2,1,2,3
11509_2,,,,2,1,2,3
11510_0,,,,2,1,2,3
11510_1,,,,2,1,2,3
11511_0,,,,2,1,2,3
11511_1,,,,2,1,2,3
11511_2,,,,2,1,2,3
11512_0,,,,2,1,2,3
11512_1,,,,2,1,2,3
11513_0,,,,2,1,2,3
11513_1,,,,2,1,2,3
11513_2,,,,2,1,2,3
11515_0,,,,2,1,2,3
C(C(C=O)(C(C)=O)O)=O,,,4,1,5,0,5
11515_1,,,,2,1,2,3
11516_0,,,,2,1,2,3
11516_1,,,,2,1,2,3
11516_2,,,,2,1,2,3
11517_0,,,,2,1,2,3
11517_1,,,,2,1,2,3
11517_2,,,,2,1,2,3
11518_0,,,,2,1,2,3
11518_1,,,,2,1,2,3
11519_0,,,,2,1,2,3
11519_1,,,,2,1,2,3
11519_2,,,,2,1,2,3
11520_0,,,,2,1,2,3
11520_1,,,,2,1,2,3
11520_2,,,,2,1,2,3
11521_0,,,,2,1,2,3
11521_1,,,,2,1,2,3
11521_2,,,,2,1,2,3
11522_0,,,,2,1,2,3
11522_1,,,,2,1,2,3
11523_0,,,,2,1,2,3
11523_1,,,,2,1,2,3
11523_2,,,,2,1,2,3
11524_0,,,,2,1,2,3
11524_1,,,,2,1,2,3
11524_2,,,,2,1,2,3
11525_0,,,,2,1,2,3
11525_1,,,,2,1,2,3
11525_2,,,,2,1,2,3
11526_0,,,,2,1,2,3
11526_1,,,,2,1,2,3
11527_0,,,,2,1,2,3
11527_1,,,,2,1,2,3
11527_2,,,,2,1,2,3
11528_0,,,,2,1,2,3
11528_1,,,,2,1,2,3
11529_0,,,,2,1,2,3
11529_1,,,,2,1,2,3
11529_2,,,,2,1,2,3
11530_0,,,,2,1,2,3
11530_1,,,,2,1,2,3
11531_0,,,,2,1,2,3
11531_1,,,,2,1,2,3
11531_2,,,,2,1,2,3
11532_0,,,,2,1,2,3
11532_1,,,,2,1,2,3
11533_0,,,,2,1,2,3
11533_1,,,,2,1,2,3
11533_2,,,,2,1,2,3
11534_0,,,,2,1,2,3
11534_1,,,,2,1,2,3
11534_2,,,,2,1,2,3
11535_0,,,,2,1,2,3
11535_1,,,,2,1,2,3
11536_0,,,,2,1,2,3
11536_1,,,,2,1,2,3
11537_0,,,,2,1,2,3
11538_0,,,,2,1,2,3
11538_1,,,,2,1,2,3
11538_2,,,,2,1,2,3
11539_0,,,,2,1,2,3
11539_1,,,,2,1,2,3
11539_2,,,,2,1,2,3
11540_0,,,,2,1,2,3
11540_1,,,,2,1,2,3
11540_2,,,,2,1,2,3
11541_0,,,,2,1,2,3
11541_1,,,,2,1,2,3
11541_2,,,,2,1,2,3
11542_0,,,,2,1,2,3
11542_1,,,,2,1,2,3
11542_2,,,,2,1,2,3
11543_0,,,,2,1,2,3
11543_1,,,,2,1,2,3
11543_2,,,,2,1,2,3
11544_0,,,,2,1,2,3
11544_1,,,,2,1,2,3
11545_0,,,,2,1,2,3
11545_1,,,,2,1,2,3
11545_2,,,,2,1,2,3
11546_0,,,,2,1,2,3
11546_1,,,,2,1,2,3
11546_2,,,,2,1,2,3
11547_0,,,,2,1,2,3
11547_1,,,,2,1,2,3
11547_2,,,,2,1,2,3
11548_0,,,,2,1,2,3
11548_1,,,,2,1,2,3
11548_2,,,,2,1,2,3
11549_0,,,,2,1,2,3
11549_1,,,,2,1,2,3
11549_2,,,,2,1,2,3
