Id,Label,timeset,gen,type,weighted indegree,weighted outdegree,Weighted Degree
C(CC(C(C(CO)=O)NC)O)=O,,,3,1,4,0,4
2601_0,,,,2,1,1,2
2603_0,,,,2,1,1,2
C(C(C(C(C(CO)O)NC)=O)O)=O,,,3,1,2,0,2
2605_0,,,,2,1,1,2
C(CNC(C(CO)=O)CO)(O)=O,,,3,1,3,0,3
2606_0,,,,2,1,1,2
2608_0,,,,2,1,1,2
C(CO)(C1(CC(CO1)O)O)=O,,,3,1,2,0,2
2610_0,,,,2,1,1,2
C(CO)(C1C(CC(O1)O)O)=O,,,3,1,2,0,2
2611_0,,,,2,1,1,2
2613_0,,,,2,1,1,2
C1(C(C(CO)O)OC(C1O)O)=O,,,3,1,2,0,2
2614_0,,,,2,1,1,2
2616_0,,,,2,1,1,2
C1(C(C(CO)OC(C1O)O)O)=O,,,3,1,2,0,2
2617_0,,,,2,1,1,2
2619_0,,,,2,1,1,2
C1(C(C(COC(C1O)O)O)O)=O,,,3,1,2,0,2
2621_0,,,,2,1,1,2
C(CO)(C(CC(CO)O)N)=O,,,3,1,13,0,13
2623_0,,,,2,1,1,2
C(CO)(CC(C(CO)O)N)=O,,,3,1,14,0,14
2625_0,,,,2,1,1,2
C(CO)(C(C(CCO)N)O)=O,,,3,1,13,0,13
2627_0,,,,2,1,1,2
C(CO)(C(CC(CO)N)O)=O,,,3,1,13,0,13
2629_0,,,,2,1,1,2
C(CO)(C(C(C(C)N)O)O)=O,,,3,1,13,0,13
2631_0,,,,2,1,1,2
C(CO)(C(C(CCN)O)O)=O,,,3,1,13,0,13
2632_0,,,,2,1,1,2
2633_0,,,,2,1,1,2
2634_0,,,,2,1,1,2
2636_0,,,,2,1,2,3
C1(CC(C(CO)=O)N(C)C1)=O,,,3,1,2,0,2
2637_0,,,,2,1,2,3
2639_0,,,,2,1,2,3
C1(C(CN(C)C1CCO)=O)=O,,,3,1,2,0,2
2640_0,,,,2,1,2,3
2642_0,,,,2,1,2,3
C(C1CC(C(CN1C)=O)O)=O,,,3,1,2,0,2
2643_0,,,,2,1,2,3
2645_0,,,,2,1,2,3
C1(C(C)N(C)CC(C1O)=O)=O,,,3,1,2,0,2
2646_0,,,,2,1,2,3
2648_0,,,,2,1,2,3
C1(C(CO)N(C)CC(C1)=O)=O,,,3,1,2,0,2
2650_0,,,,2,1,2,3
C(C1C(C(CN1C)=O)O)(C)=O,,,3,1,2,0,2
2652_0,,,,2,1,2,3
C(CO)(C1CC(CN1)O)=O,,,3,1,1,0,1
2654_0,,,,2,1,2,3
C1(C(CNC1CCO)O)=O,,,3,1,1,0,1
2656_0,,,,2,1,2,3
C(C1CC(C(CN1)O)O)=O,,,3,1,1,0,1
2658_0,,,,2,1,2,3
C1(C(C(CNC1C)O)O)=O,,,3,1,1,0,1
2660_0,,,,2,1,2,3
C1(C(CN(C)C(CO)C1)=O)=O,,,3,1,2,0,2
2662_0,,,,2,1,2,3
C1(C(CN(C)CC(C1)=O)O)=O,,,3,1,2,0,2
2664_0,,,,2,1,2,3
C1(CCN(C)CC(C1O)=O)=O,,,3,1,2,0,2
2666_0,,,,2,1,2,3
C(CC1C(C(CN1C)=O)O)=O,,,3,1,2,0,2
2668_0,,,,2,1,2,3
C1(CNC(C(CO)O)C1)=O,,,3,1,1,0,1
2670_0,,,,2,1,2,3
C1(CNC(CCO)C1O)=O,,,3,1,1,0,1
2672_0,,,,2,1,2,3
C1(CNC(CO)CC1O)=O,,,3,1,1,0,1
2674_0,,,,2,1,2,3
C1(CNC(C)C(C1O)O)=O,,,3,1,1,0,1
2676_0,,,,2,1,2,3
C1(CNCCC(C1O)O)=O,,,3,1,1,0,1
2678_0,,,,2,2,2,4
C1(C(C(C(CO)C1N)O)O)=O,,,3,1,1,0,1
2680_0,,,,2,2,2,4
C1(C(C(C(CC1N)O)O)O)=O,,,3,1,1,0,1
2682_0,,,,2,2,2,4
C(CN(C)CC(C(O)=O)=O)=O,,,3,1,1,0,1
2684_0,,,,2,2,2,4
C(C(CO)NCC(C(O)=O)=O)(O)=O,,,3,1,1,0,1
2686_0,,,,2,2,2,4
C(C(CN)=O)(O)=O,,,3,1,1,0,1
2688_0,,,,2,2,2,4
C(C(CNCCO)=O)(O)=O,,,3,1,1,0,1
2690_0,,,,2,2,2,4
C(C(C(CN(C)CC=O)=O)O)(O)=O,,,3,1,1,0,1
2692_0,,,,2,2,2,4
C(C(C(CN)=O)O)(O)=O,,,3,1,1,0,1
2694_0,,,,2,2,2,4
C(C(C(CNCCO)=O)O)(O)=O,,,3,1,1,0,1
2696_0,,,,2,2,2,4
C(CN(C)CC(CO)=O)=O,,,3,1,1,0,1
2698_0,,,,2,2,2,4
C(CN(CC=O)CC(CO)=O)(O)=O,,,3,1,1,0,1
2700_0,,,,2,2,2,4
C(C(C(O)=O)NCC(CO)=O)(O)=O,,,3,1,1,0,1
2702_0,,,,2,2,2,4
C(C(CO)NCC(CO)=O)(O)=O,,,3,1,1,0,1
2703_0,,,,2,2,2,4
2705_0,,,,2,2,2,4
C(CO)(CNCCO)=O,,,3,1,1,0,1
2707_0,,,,2,2,2,4
C(CO)(CNCC(C(CO)O)O)=O,,,3,1,1,0,1
2709_0,,,,2,2,2,4
C(C(CO)C(C(C(CO)O)=O)N)=O,,,3,1,1,0,1
2711_0,,,,2,2,2,4
C(C(CN)=O)(C(CO)C(CO)O)=O,,,3,1,1,0,1
2713_0,,,,2,2,2,4
C(C(C(C(CO)C(CO)O)N)=O)=O,,,3,1,1,0,1
2715_0,,,,2,2,2,4
C(C(CO)O)(C(C(CN)=O)CO)=O,,,3,1,1,0,1
2717_0,,,,2,2,2,4
C(C(C(CO)C(C(CO)=O)N)O)=O,,,3,1,1,0,1
2719_0,,,,2,2,2,4
C(C(CO)CO)(C(C(CN)=O)O)=O,,,3,1,1,0,1
2721_0,,,,2,2,2,4
C(C(C(C(C(CO)CO)N)=O)O)=O,,,3,1,1,0,1
2723_0,,,,2,2,2,4
C(CO)(C(CO)C(C(CN)=O)O)=O,,,3,1,1,0,1
2725_0,,,,2,2,2,4
C(C(C(CO)C(C(C=O)O)O)N)=O,,,3,1,1,0,1
2727_0,,,,2,2,2,4
C(CC(C(CN)=O)O)(C(CO)O)=O,,,3,1,1,0,1
2729_0,,,,2,2,2,4
C(C(C(CC(C(CO)=O)N)O)O)=O,,,3,1,1,0,1
2731_0,,,,2,2,2,4
C(C(C(C(CCO)=O)O)O)(CN)=O,,,3,1,1,0,1
2733_0,,,,2,2,2,4
C(C(C(C=O)O)O)(C(CCO)N)=O,,,3,1,1,0,1
2735_0,,,,2,2,2,4
C(C(CO)C(C(C(CN)=O)O)O)=O,,,3,1,1,0,1
2737_0,,,,2,2,2,4
C(C(CO)N(C)CC=O)=O,,,3,1,1,0,1
2739_0,,,,2,2,2,4
C(C(CO)N(CC(O)=O)CC=O)=O,,,3,1,1,0,1
2741_0,,,,2,2,2,4
C(C(C(O)=O)NC(C=O)CO)(O)=O,,,3,1,1,0,1
2743_0,,,,2,2,2,4
C(C(CO)NC(C=O)CO)(O)=O,,,3,1,1,0,1
2745_0,,,,2,2,2,4
C(C(CO)N)=O,,,3,1,12,0,12
2747_0,,,,2,2,2,4
C(C(CO)NCCO)=O,,,3,1,1,0,1
2749_0,,,,2,2,2,4
C(C(CO)NCC(C(CO)O)O)=O,,,3,1,1,0,1
2751_0,,,,2,2,2,4
C(CN(C)C(C=O)CC=O)=O,,,3,1,2,0,2
2753_0,,,,2,2,2,4
C(C(CO)NC(C=O)CC=O)(O)=O,,,3,1,2,0,2
2755_0,,,,2,2,2,4
C(CC(C=O)N)=O,,,3,1,2,0,2
2757_0,,,,2,2,2,4
C(CC(C=O)NCCO)=O,,,3,1,2,0,2
2759_0,,,,2,2,2,4
C(CN(C)CC(C(C)=O)=O)=O,,,3,1,1,0,1
2761_0,,,,2,2,2,4
C(CN(C)C(C(C=O)=O)C)=O,,,3,1,1,0,1
2763_0,,,,2,2,2,4
C(C(CO)NCC(C(C)=O)=O)(O)=O,,,3,1,1,0,1
2765_0,,,,2,2,2,4
C(C(CO)NC(C(C=O)=O)C)(O)=O,,,3,1,1,0,1
2767_0,,,,2,2,2,4
C(C(CN)=O)(C)=O,,,3,1,1,0,1
2769_0,,,,2,2,2,4
C(C(C(C)N)=O)=O,,,3,1,1,0,1
2771_0,,,,2,2,2,4
C(C(CNCCO)=O)(C)=O,,,3,1,1,0,1
2773_0,,,,2,2,2,4
C(C(C(C)NCCO)=O)=O,,,3,1,1,0,1
2775_0,,,,2,2,2,4
C(CN(C)C(C(CO)=O)C)=O,,,3,1,1,0,1
2777_0,,,,2,2,2,4
C(C(CO)NC(C(CO)=O)C)(O)=O,,,3,1,1,0,1
2779_0,,,,2,2,2,4
C(CO)(C(C)N)=O,,,3,1,1,0,1
2781_0,,,,2,2,2,4
C(CO)(C(C)NCCO)=O,,,3,1,1,0,1
2783_0,,,,2,2,2,4
C(CN(C)CC(CC(CO)=O)=O)=O,,,3,1,1,0,1
2785_0,,,,2,2,2,4
C(C(CC(C=O)O)N(C)CC=O)=O,,,3,1,1,0,1
2787_0,,,,2,2,2,4
C(CO)(CC(CN)=O)=O,,,3,1,1,0,1
2789_0,,,,2,2,2,4
C(C(CC(C=O)O)N)=O,,,3,1,1,0,1
2791_0,,,,2,2,2,4
C(CNCCO)(CC(CO)=O)=O,,,3,1,1,0,1
2793_0,,,,2,2,2,4
C(C(CC(C=O)O)NCCO)=O,,,3,1,1,0,1
2795_0,,,,2,2,2,4
C(C(CCO)N(C)CC=O)=O,,,3,1,1,0,1
2797_0,,,,2,2,2,4
C(C(CO)NC(C=O)CCO)(O)=O,,,3,1,1,0,1
2798_0,,,,2,2,2,4
2800_0,,,,2,2,2,4
C(C(CCO)NCCO)=O,,,3,1,1,0,1
2802_0,,,,2,2,2,4
C(C)(C(C(CN(C)CC=O)=O)O)=O,,,3,1,1,0,1
2804_0,,,,2,2,2,4
C(C(C)N(C)CC=O)(C(C=O)O)=O,,,3,1,1,0,1
2806_0,,,,2,2,2,4
C(C)(C(C(CN)=O)O)=O,,,3,1,1,0,1
2808_0,,,,2,2,2,4
C(C(C(C(C)N)=O)O)=O,,,3,1,1,0,1
2810_0,,,,2,2,2,4
C(C)(C(C(CNCCO)=O)O)=O,,,3,1,1,0,1
2812_0,,,,2,2,2,4
C(C(C(C(C)NCCO)=O)O)=O,,,3,1,1,0,1
2814_0,,,,2,2,2,4
C(CN(C)CC(C=O)=O)=O,,,3,1,1,0,1
2816_0,,,,2,2,2,4
C(CN(CC(O)=O)CC(C=O)=O)=O,,,3,1,1,0,1
2818_0,,,,2,2,2,4
C(C(C(O)=O)NCC(C=O)=O)(O)=O,,,3,1,1,0,1
2820_0,,,,2,2,2,4
C(C(CO)NCC(C=O)=O)(O)=O,,,3,1,1,0,1
2822_0,,,,2,2,2,4
C(C(CN)=O)=O,,,3,1,1,0,1
2824_0,,,,2,2,2,4
C(C(CNCCO)=O)=O,,,3,1,1,0,1
2826_0,,,,2,2,2,4
C(C(CNCC(C(CO)O)O)=O)=O,,,3,1,1,0,1
2828_0,,,,2,2,2,4
C(C(C)N(C)CC=O)=O,,,3,1,1,0,1
2830_0,,,,2,2,2,4
C(C(C)N(C)CC(C(CO)O)=O)=O,,,3,1,1,0,1
2832_0,,,,2,2,2,4
C(C(C)N(CC=O)CC(O)=O)=O,,,3,1,1,0,1
2834_0,,,,2,2,2,4
C(C(C(CO)O)NC(C=O)C)(O)=O,,,3,1,1,0,1
2836_0,,,,2,2,2,4
C(C(C)NC(C(O)=O)C(O)=O)=O,,,3,1,1,0,1
2838_0,,,,2,2,2,4
C(C(CO)NC(C=O)C)(O)=O,,,3,1,1,0,1
2840_0,,,,2,2,2,4
C(C(C)N)=O,,,3,1,12,0,12
2842_0,,,,2,2,2,4
C(C(C)N(C)C(CO)C(C=O)O)=O,,,3,1,1,0,1
2844_0,,,,2,2,2,4
C(C(C)NCCO)=O,,,3,1,1,0,1
2846_0,,,,2,2,2,4
C(C(C)NCC(C(CO)O)O)=O,,,3,1,1,0,1
2848_0,,,,2,2,2,4
C(CC(CN(C)CC=O)=O)=O,,,3,1,1,0,1
2850_0,,,,2,2,2,4
C(C(CO)NCC(CC=O)=O)(O)=O,,,3,1,1,0,1
2852_0,,,,2,2,2,4
C(CC(CN)=O)=O,,,3,1,1,0,1
2854_0,,,,2,2,2,4
C(CC(CNCCO)=O)=O,,,3,1,1,0,1
2856_0,,,,2,2,2,4
C(C(C(CN(C)CC=O)=O)O)=O,,,3,1,1,0,1
2858_0,,,,2,2,2,4
C(C(C(CN)=O)O)=O,,,3,1,1,0,1
2860_0,,,,2,2,2,4
C(C(C(CNCCO)=O)O)=O,,,3,1,1,0,1
2862_0,,,,2,2,2,4
C(C(C=O)N(C)CC=O)=O,,,3,1,1,0,1
2864_0,,,,2,2,2,4
C(C(C=O)N(CC(O)=O)CC=O)=O,,,3,1,1,0,1
2866_0,,,,2,2,2,4
C(C(C=O)NC(C(O)=O)C(O)=O)=O,,,3,1,1,0,1
2868_0,,,,2,2,2,4
C(C(C=O)NC(C(O)=O)CO)=O,,,3,1,1,0,1
2870_0,,,,2,2,2,4
C(C(C=O)N)=O,,,3,1,1,0,1
2872_0,,,,2,2,2,4
C(C(C=O)NCCO)=O,,,3,1,1,0,1
2874_0,,,,2,2,2,4
C(C(C=O)NCC(C(CO)O)O)=O,,,3,1,1,0,1
2876_0,,,,2,2,2,4
C(C(C(CO)O)N(C)CC=O)=O,,,3,1,1,0,1
2878_0,,,,2,2,2,4
C(CN(C)C(C(CO)=O)CO)=O,,,3,1,2,0,2
2878_1,,,,2,2,2,4
2880_0,,,,2,2,2,4
C(C(C(CO)O)N)=O,,,3,1,12,0,12
2882_0,,,,2,2,2,4
C(CO)(C(CO)N)=O,,,3,1,2,0,2
2882_1,,,,2,2,2,4
2884_0,,,,2,2,2,4
C(C(C(CO)O)NCCO)=O,,,3,1,1,0,1
2886_0,,,,2,2,2,4
C(CO)(C(CO)NCCO)=O,,,3,1,2,0,2
2886_1,,,,2,2,2,4
2888_0,,,,2,2,2,4
C(CO)(C(C(C(CO)O)O)N)=O,,,3,1,2,0,2
2890_0,,,,2,2,2,4
C(C(CO)O)(C(C(CO)O)N)=O,,,3,1,2,0,2
2890_1,,,,2,2,2,4
2892_0,,,,2,2,2,4
C(CC(C(C(CO)O)N)=O)=O,,,3,1,2,0,2
2894_0,,,,2,2,2,4
C(CC(C(C(CO)=O)N)O)=O,,,3,1,2,0,2
2896_0,,,,2,2,2,4
C(C(C(CC(CO)O)=O)N)=O,,,3,1,10,0,10
2897_0,,,,2,2,2,4
2899_0,,,,2,2,2,4
C(CC(C=O)N)(C(CO)O)=O,,,3,1,16,0,16
2901_0,,,,2,2,2,4
C(CO)(C(CC(CO)=O)N)=O,,,3,1,3,0,3
2903_0,,,,2,2,2,4
C(CO)(C(CC(CN)=O)O)=O,,,3,1,1,0,1
2905_0,,,,2,2,2,4
C(CC(C=O)O)(C(CO)N)=O,,,3,1,2,0,2
2907_0,,,,2,2,2,4
C(C(C(CC(C=O)O)O)N)=O,,,3,1,1,0,1
2909_0,,,,2,2,2,4
C(C(C(C(CCO)=O)O)N)=O,,,3,1,14,0,14
2911_0,,,,2,2,2,4
C(C(C(CO)N)=O)(CCO)=O,,,3,1,1,0,1
2913_0,,,,2,2,2,4
C(C(CO)=O)(C(CCO)N)=O,,,3,1,1,0,1
2915_0,,,,2,2,2,4
C(C(CN)=O)(C(CCO)O)=O,,,3,1,1,0,1
2917_0,,,,2,2,2,4
C(C(C(C(CCO)O)N)=O)=O,,,3,1,1,0,1
2919_0,,,,2,2,2,4
C(C(C(C=O)O)N)(CCO)=O,,,3,1,3,0,3
2921_0,,,,2,2,2,4
C(C(C(CC(CO)=O)O)N)=O,,,3,1,13,0,13
2923_0,,,,2,2,2,4
C(C(CO)N)(CC(CO)=O)=O,,,3,1,2,0,2
2925_0,,,,2,2,2,4
C(C(CC(C(CO)=O)O)N)=O,,,3,1,1,0,1
2927_0,,,,2,2,2,4
C(C(CC(C(CN)=O)O)O)=O,,,3,1,1,0,1
2929_0,,,,2,2,2,4
C(C(C(CC(CN)=O)O)O)=O,,,3,1,1,0,1
2931_0,,,,2,2,2,4
C(C(C(C(C(C)=O)O)O)N)=O,,,3,1,13,0,13
2933_0,,,,2,2,2,4
C(C(CO)N)(C(C(C)=O)O)=O,,,3,1,1,0,1
2935_0,,,,2,2,2,4
C(C(C)N)(C(C(CO)=O)O)=O,,,3,1,1,0,1
2937_0,,,,2,2,2,4
C(C(C)O)(C(C(CN)=O)O)=O,,,3,1,1,0,1
2939_0,,,,2,2,2,4
C(C(C(C(C(C)O)N)=O)O)=O,,,3,1,1,0,1
2941_0,,,,2,2,2,4
C(C(C(C(C(C)=O)N)O)O)=O,,,3,1,2,0,2
2943_0,,,,2,2,2,4
C(CC(C(C(C=O)N)O)O)=O,,,3,1,13,0,13
2945_0,,,,2,2,2,4
C(CC(C(C(CO)N)=O)O)=O,,,3,1,2,0,2
2947_0,,,,2,2,2,4
C(C(CN)=O)(C(C(CO)O)O)=O,,,3,1,1,0,1
2949_0,,,,2,2,2,4
C(C(C(C(C(CO)O)O)N)=O)=O,,,3,1,2,0,2
2951_0,,,,2,2,2,4
C(C(C(C=O)O)N)(C(CO)O)=O,,,3,1,1,0,1
2953_0,,,,2,2,2,4
C(CN(C)C(C(CO)=O)CNC)=O,,,3,1,1,0,1
2955_0,,,,2,2,2,4
C(C(CCC(C=O)=O)N(C)CC=O)=O,,,3,1,1,0,1
2957_0,,,,2,2,2,4
C(C(C)N(C)CC=O)(CC(C=O)=O)=O,,,3,1,1,0,1
2959_0,,,,2,2,2,4
C(CN(C)C(C=O)CC(CC=O)=O)=O,,,3,1,2,0,2
2961_0,,,,2,2,2,4
C(CN(C)C(C(C(C)=O)=O)CC=O)=O,,,3,1,1,0,1
2963_0,,,,2,2,2,4
C(CC(C(C(C)N(C)CC=O)=O)=O)=O,,,3,1,1,0,1
2965_0,,,,2,2,2,4
C(CN(C)C(C(CC=O)=O)CC=O)=O,,,3,1,3,0,3
2965_1,,,,2,2,2,4
2965_2,,,,2,2,2,4
2967_0,,,,2,2,2,4
C(C)(CC(C(CN(C)CC=O)=O)=O)=O,,,3,1,1,0,1
2969_0,,,,2,2,2,4
C(CC(C(C=O)=O)N(C)CC=O)(C)=O,,,3,1,1,0,1
2971_0,,,,2,2,2,4
C(CN(C)CC(C(CCC=O)=O)=O)=O,,,3,1,1,0,1
2973_0,,,,2,2,2,4
C(CCC(C(C=O)=O)N(C)CC=O)=O,,,3,1,1,0,1
2975_0,,,,2,2,2,4
C(CN(C)CC(CC(C(C)=O)=O)=O)=O,,,3,1,1,0,1
2977_0,,,,2,2,2,4
C(CC(CC(CN(C)CC=O)=O)=O)=O,,,3,1,1,0,1
2979_0,,,,2,2,2,4
C(CN(C)CC(C(C=CCO)=O)=O)=O,,,3,1,1,0,1
2981_0,,,,2,2,2,4
C(CN(C)C(C=CCO)C(C=O)=O)=O,,,3,1,1,0,1
2983_0,,,,2,2,2,4
C(CN(C)C(C(CO)=O)C=CC=O)=O,,,3,1,1,0,1
2985_0,,,,2,2,2,4
C(CN(C)CC(C(C(C=C)=O)O)=O)=O,,,3,1,1,0,1
2987_0,,,,2,2,2,4
C(C(C=O)O)(C(C=C)N(C)CC=O)=O,,,3,1,1,0,1
2989_0,,,,2,2,2,4
C(CN(C)CC(C=CC(CO)=O)=O)=O,,,3,1,1,0,1
2991_0,,,,2,2,2,4
C(C(C=CC(C=O)O)N(C)CC=O)=O,,,3,1,1,0,1
2993_0,,,,2,2,2,4
C(CN(C)CC(C(C=CC=O)O)=O)=O,,,3,1,1,0,1
2995_0,,,,2,2,2,4
C(CN(C)CC=O)(C(CO)NC)=O,,,3,1,1,0,1
2997_0,,,,2,2,2,4
C(CN(C)C(C=O)C(CO)=O)=O,,,3,1,1,0,1
2999_0,,,,2,2,2,4
C(CN(C)CC(O)=O)=O,,,3,1,1,0,1
3001_0,,,,2,2,2,4
C(CO)(C(CNC)N)=O,,,3,1,1,0,1
3003_0,,,,2,2,2,4
C(CO)(C(CNC)NCCO)=O,,,3,1,1,0,1
3005_0,,,,2,2,2,4
C(CN(C)CC(O)=O)(C(CO)O)=O,,,3,1,1,0,1
3007_0,,,,2,2,2,4
C(C(CO)O)(C(C(CO)NC)N)=O,,,3,1,1,0,1
3009_0,,,,2,2,2,4
C(CC(C(C(CO)=O)N)NC)=O,,,3,1,1,0,1
3011_0,,,,2,2,2,4
C(CNC)(CC(C(CO)=O)N)=O,,,3,1,1,0,1
3013_0,,,,2,2,2,4
C(CC(C(CO)=O)NC)(CN)=O,,,3,1,1,0,1
3015_0,,,,2,2,2,4
C(C(C(CC(C=O)O)NC)N)=O,,,3,1,1,0,1
3017_0,,,,2,2,2,4
C(C(C(CNC)N)=O)(CCO)=O,,,3,1,1,0,1
3019_0,,,,2,2,2,4
C(C(CNC)=O)(C(CCO)N)=O,,,3,1,1,0,1
3021_0,,,,2,2,2,4
C(C(CN)=O)(C(CCO)NC)=O,,,3,1,1,0,1
3023_0,,,,2,2,2,4
C(C(C(C(CCO)NC)N)=O)=O,,,3,1,1,0,1
3025_0,,,,2,2,2,4
C(C(CNC)N)(CC(CO)=O)=O,,,3,1,1,0,1
3027_0,,,,2,2,2,4
C(C(CC(C(CNC)=O)O)N)=O,,,3,1,1,0,1
3029_0,,,,2,2,2,4
C(C(CC(C(CN)=O)O)NC)=O,,,3,1,1,0,1
3031_0,,,,2,2,2,4
C(C(CNC)N)(C(C(C)=O)O)=O,,,3,1,1,0,1
3033_0,,,,2,2,2,4
C(C(C)N)(C(C(CNC)=O)O)=O,,,3,1,1,0,1
3035_0,,,,2,2,2,4
C(C(C)NC)(C(C(CN)=O)O)=O,,,3,1,1,0,1
3037_0,,,,2,2,2,4
C(C(C(C(C(C)NC)N)=O)O)=O,,,3,1,1,0,1
3039_0,,,,2,2,2,4
C(CC(C(C(CNC)N)=O)O)=O,,,3,1,1,0,1
3041_0,,,,2,2,2,4
C(C(C(C=O)NC)N)(C(CO)O)=O,,,3,1,1,0,1
3043_0,,,,2,2,2,4
C(CN(CC(O)=O)CC(O)=O)=O,,,3,1,1,0,1
3045_0,,,,2,2,2,4
C(CO)(C(CNCC(O)=O)N)=O,,,3,1,1,0,1
3047_0,,,,2,2,2,4
C(C(C(CO)O)O)(C(CNC)N)=O,,,3,1,1,0,1
3048_0,,,,2,2,2,4
3050_0,,,,2,2,2,4
C(C(CO)O)(C(CCO)N)=O,,,3,1,1,0,1
3051_0,,,,2,2,2,4
3053_0,,,,2,2,2,4
C(C(C(CO)O)O)(C(C)N)=O,,,3,1,1,0,1
3055_0,,,,2,2,2,4
C(CN)(C(C(CCO)O)O)=O,,,3,1,1,0,1
3057_0,,,,2,2,2,4
C(CC(C(C(CO)O)=O)N)(O)=O,,,3,1,1,0,1
3059_0,,,,2,2,2,4
C(C(C(CC(CO)O)N)=O)(O)=O,,,3,1,1,0,1
3061_0,,,,2,2,2,4
C(C(CC(C(CO)=O)N)O)(O)=O,,,3,1,1,0,1
3063_0,,,,2,2,2,4
C(C(C(C(CCO)N)=O)O)(O)=O,,,3,1,1,0,1
3065_0,,,,2,2,2,4
C(C(CC(C(C(O)=O)O)O)N)=O,,,3,1,1,0,1
3067_0,,,,2,2,2,4
C(C(C(C(O)=O)O)O)(C(C)N)=O,,,3,1,1,0,1
3069_0,,,,2,2,2,4
C(CC(C(C(CN)=O)O)O)(O)=O,,,3,1,1,0,1
3071_0,,,,2,2,2,4
C(C(C(C(C(CO)O)O)=O)N)(O)=O,,,3,1,1,0,1
3073_0,,,,2,2,2,4
C(C(CO)(CO)O)(CC(CN)=O)=O,,,3,1,1,0,1
3075_0,,,,2,2,2,4
C(C(C(C(CCO)N)=O)(CO)O)=O,,,3,1,1,0,1
3077_0,,,,2,2,2,4
C(CCO)(C(C(CN)=O)(CO)O)=O,,,3,1,1,0,1
3079_0,,,,2,2,2,4
C(C(CO)(C(CC(C=O)N)O)O)=O,,,3,1,1,0,1
3081_0,,,,2,2,2,4
C(C(CO)(C(C(C(C)N)=O)O)O)=O,,,3,1,1,0,1
3083_0,,,,2,2,2,4
C(C)(C(CO)(C(C(CN)=O)O)O)=O,,,3,1,1,0,1
3085_0,,,,2,2,2,4
C(C(CO)(CC(C(CO)=O)N)O)=O,,,3,1,1,0,1
3087_0,,,,2,2,2,4
C(C(C(CO)O)NCC(O)=O)(O)=O,,,3,1,1,0,1
3089_0,,,,2,2,2,4
C(C(C(O)=O)NCC(O)=O)(O)=O,,,3,1,1,0,1
3091_0,,,,2,2,2,4
C(C(CO)NCC(O)=O)(O)=O,,,3,1,1,0,1
3093_0,,,,2,2,2,4
C(C(C(C(C(CO)O)O)NC)N)=O,,,3,1,13,0,13
3095_0,,,,2,2,2,4
C(C(CO)NC)(CC(CN)=O)=O,,,3,1,1,0,1
3097_0,,,,2,2,2,4
C(CCO)(C(C(CN)=O)NC)=O,,,3,1,1,0,1
3099_0,,,,2,2,2,4
C(C(C(C(C)=O)NC)O)(CN)=O,,,3,1,1,0,1
3101_0,,,,2,2,2,4
C(C(C(CO)O)O)(C(CN)N)=O,,,3,1,1,0,1
3103_0,,,,2,2,2,4
C(C(CCC(C=O)=O)N)=O,,,3,1,1,0,1
3105_0,,,,2,2,2,4
C(C(CCC(C=O)=O)NCCO)=O,,,3,1,1,0,1
3107_0,,,,2,2,2,4
C(C(C)N)(CC(C=O)=O)=O,,,3,1,1,0,1
3109_0,,,,2,2,2,4
C(C(C)NCCO)(CC(C=O)=O)=O,,,3,1,1,0,1
3111_0,,,,2,2,2,4
C(CC(CC(C=O)N)=O)=O,,,3,1,2,0,2
3113_0,,,,2,2,2,4
C(CC(C=O)NCCO)(CC=O)=O,,,3,1,2,0,2
3115_0,,,,2,2,2,4
C(CC(C(C(C)=O)=O)N)=O,,,3,1,1,0,1
3117_0,,,,2,2,2,4
C(CC(C(C(C)N)=O)=O)=O,,,3,1,1,0,1
3119_0,,,,2,2,2,4
C(CC(C(C(C)=O)=O)NCCO)=O,,,3,1,1,0,1
3121_0,,,,2,2,2,4
C(CC(C(C(C)NCCO)=O)=O)=O,,,3,1,1,0,1
3123_0,,,,2,2,2,4
C(CC(C(CC=O)N)=O)=O,,,3,1,3,0,3
3123_1,,,,2,2,2,4
3123_2,,,,2,2,2,4
3125_0,,,,2,2,2,4
C(CC(C(CC=O)=O)NCCO)=O,,,3,1,3,0,3
3125_1,,,,2,2,2,4
3125_2,,,,2,2,2,4
3127_0,,,,2,2,2,4
C(C)(CC(C(CN)=O)=O)=O,,,3,1,1,0,1
3129_0,,,,2,2,2,4
C(C)(CC(C(C=O)=O)N)=O,,,3,1,1,0,1
3131_0,,,,2,2,2,4
C(C)(CC(C(CNCCO)=O)=O)=O,,,3,1,1,0,1
3133_0,,,,2,2,2,4
C(CC(C(C=O)=O)NCCO)(C)=O,,,3,1,1,0,1
3135_0,,,,2,2,2,4
C(CCC(C(CN)=O)=O)=O,,,3,1,1,0,1
3137_0,,,,2,2,2,4
C(CCC(C(C=O)=O)N)=O,,,3,1,1,0,1
3139_0,,,,2,2,2,4
C(CCC(C(CNCCO)=O)=O)=O,,,3,1,1,0,1
3141_0,,,,2,2,2,4
C(CCC(C(C=O)=O)NCCO)=O,,,3,1,1,0,1
3143_0,,,,2,2,2,4
C(CN)(CC(C(C)=O)=O)=O,,,3,1,1,0,1
3145_0,,,,2,2,2,4
C(CNCCO)(CC(C(C)=O)=O)=O,,,3,1,1,0,1
3147_0,,,,2,2,2,4
C(CC(CC(CN)=O)=O)=O,,,3,1,1,0,1
