Id,Label,timeset,gen,type,weighted indegree,weighted outdegree,Weighted Degree
35702_0,,,,2,1,2,3
35704_0,,,,2,1,2,3
C(C(C(C(C(CO)=O)=O)C)=O)=O,,,5,1,1,0,1
35706_0,,,,2,1,2,3
C(CC(C(C(CO)=O)=O)(C)O)=O,,,5,1,1,0,1
35708_0,,,,2,1,2,3
C(C)(C(C(C(CO)=O)=O)(C)O)=O,,,5,1,1,0,1
35710_0,,,,2,1,2,3
C(CO)(C(C(C(CO)=O)=O)C)=O,,,5,1,1,0,1
35712_0,,,,2,1,2,3
C(C)(C(C(C(CO)=O)=O)C)=O,,,5,1,1,0,1
35713_0,,,,2,1,2,3
35715_0,,,,2,1,2,3
C(C(C(C(C(C)=O)=O)C)=O)=O,,,5,1,1,0,1
35717_0,,,,2,1,2,3
C(C(C)C(C(C(C)=O)=O)(C)O)=O,,,5,1,1,0,1
35719_0,,,,2,1,2,3
C(C)=CC(C(C(C(C)=O)=O)C)=O,,,5,1,1,0,1
35721_0,,,,2,1,2,3
C(CC=C)(C(C(C(C)=O)=O)C)=O,,,5,1,1,0,1
35723_0,,,,2,1,2,3
C(CC(C(C(C)=O)=O)(C)O)=O,,,5,1,1,0,1
35725_0,,,,2,1,2,3
C(C)(C(C(C(C)=O)=O)(C)O)=O,,,5,1,1,0,1
35727_0,,,,2,1,2,3
C(CO)(C(C(C(C)=O)=O)C)=O,,,5,1,1,0,1
35729_0,,,,2,1,2,3
C(CC(C(C(C)=O)=O)(C)O)(C)=O,,,5,1,1,0,1
35731_0,,,,2,1,2,3
C(CC)(C(C(C(C)=O)=O)(C)O)=O,,,5,1,1,0,1
35732_0,,,,2,1,2,3
35733_0,,,,2,1,2,3
35735_0,,,,2,1,2,3
C(C)(C(C(C(C)=O)=O)C)=O,,,5,1,1,0,1
35737_0,,,,2,1,2,3
C(C(C)=O)(C(C(C(C)=O)=O)C)=O,,,5,1,1,0,1
35738_0,,,,2,1,2,3
35740_0,,,,2,1,2,3
C(C(C)(C(C(C)=O)C(C)=O)O)=O,,,5,1,1,0,1
35742_0,,,,2,1,2,3
C(C(C)O)(C(C(C(O)=O)=O)C)=O,,,5,1,1,0,1
35744_0,,,,2,1,2,3
C(C(O)=O)(C(C(C(O)=O)=O)C)=O,,,5,1,1,0,1
35746_0,,,,2,1,2,3
C(C(C(O)=O)CC(C(C)=O)=O)=O,,,5,1,1,0,1
35748_0,,,,2,1,2,3
C(C(C(C(C=O)O)=O)C)=O,,,5,1,1,0,1
35750_0,,,,2,1,2,3
C(C(C(CC=O)=O)(C)O)=O,,,5,1,1,0,1
35751_0,,,,2,1,2,3
35752_0,,,,2,1,2,3
35753_0,,,,2,1,2,3
35754_0,,,,2,1,2,3
35756_0,,,,2,1,2,3
C(C(C)C(C=O)(C)O)=O,,,5,1,1,0,1
35758_0,,,,2,1,2,3
C(C(C(C(C(O)=O)(C)O)=O)C)=O,,,5,1,1,0,1
35760_0,,,,2,1,2,3
C(C(C(C(C=O)(C)O)=O)C)(O)=O,,,5,1,1,0,1
35762_0,,,,2,1,2,3
C(C(C)C(C(C(O)=O)=O)C)(O)=O,,,5,1,1,0,1
35764_0,,,,2,1,2,3
C(C(C(C=CC)=O)C)=O,,,5,1,1,0,1
35766_0,,,,2,1,2,3
C(C(C(C=CC)=O)C)(O)=O,,,5,1,3,0,3
35768_0,,,,2,1,2,3
C(CC(C(O)=O)=O)=CC,,,5,1,2,0,2
35770_0,,,,2,1,2,3
C(CC(C=CC)=O)(O)=O,,,5,1,2,0,2
35772_0,,,,2,1,2,3
C(C(C(CC=C)=O)C)=O,,,5,1,1,0,1
35774_0,,,,2,1,2,3
C(CC=C)(C(C(O)=O)C)=O,,,5,1,2,0,2
35776_0,,,,2,1,2,3
C=CCCC(C(O)=O)=O,,,5,1,2,0,2
35778_0,,,,2,1,2,3
C(CC(CC=C)=O)(O)=O,,,5,1,2,0,2
35780_0,,,,2,1,2,3
C(C(C=CC)C(C(O)=O)=O)(O)=O,,,5,1,1,0,1
35782_0,,,,2,1,2,3
C(C(C(C(O)=O)=O)CC=C)(O)=O,,,5,1,1,0,1
35784_0,,,,2,1,2,3
C(C(C(CC(C(O)=O)=C)=O)C)=O,,,5,1,1,0,1
35786_0,,,,2,1,2,3
C=C(C(O)=O)CCC(C(O)=O)=O,,,5,1,1,0,1
35788_0,,,,2,1,2,3
C(CC(CC(C(O)=O)=C)=O)(O)=O,,,5,1,1,0,1
35790_0,,,,2,1,2,3
C(C(C(C=C(C(O)=O)C)=O)C)=O,,,5,1,1,0,1
35792_0,,,,2,1,2,3
C(CC(C(O)=O)=O)=C(C(O)=O)C,,,5,1,1,0,1
35794_0,,,,2,1,2,3
C(CC(C=C(C(O)=O)C)=O)(O)=O,,,5,1,1,0,1
35796_0,,,,2,1,2,3
C(C(C(O)=O)C=C(C(O)=O)C)=O,,,5,1,1,0,1
35798_0,,,,2,1,2,3
C(C(C(O)=O)CC(C(O)=O)=C)=O,,,5,1,1,0,1
35799_0,,,,2,1,2,3
35800_0,,,,2,1,2,3
35801_0,,,,2,1,2,3
35803_0,,,,2,1,2,3
C(C(C(C(CO)O)=O)C)=O,,,5,1,1,0,1
35805_0,,,,2,1,2,3
C(C(C(CCO)=O)(C)O)=O,,,5,1,1,0,1
35806_0,,,,2,1,2,3
35807_0,,,,2,1,2,3
35808_0,,,,2,1,2,3
35809_0,,,,2,1,2,3
35810_0,,,,2,1,2,3
35811_0,,,,2,1,2,3
35812_0,,,,2,1,2,3
35813_0,,,,2,1,2,3
35814_0,,,,2,1,2,3
35815_0,,,,2,1,2,3
35816_0,,,,2,1,2,3
35817_0,,,,2,1,2,3
35819_0,,,,2,1,2,3
C(C(C(CO)=O)C)=O,,,5,1,1,0,1
35820_0,,,,2,1,2,3
35821_0,,,,2,1,2,3
35823_0,,,,2,1,2,3
C(C(C(CO)=O)CC(C)O)(O)=O,,,5,1,1,0,1
35825_0,,,,2,1,2,3
C(C(C(C)=O)(CC(C)O)O)(O)=O,,,5,1,1,0,1
35826_0,,,,2,1,2,3
35828_0,,,,2,1,2,3
C(C(C(CO)=O)CC(O)=O)(O)=O,,,5,1,1,0,1
35829_0,,,,2,1,2,3
35831_0,,,,2,1,2,3
C1(C(C(C(O)=O)=O)CC(C)O1)=O,,,5,1,1,0,1
35833_0,,,,2,1,2,3
C1(C(C(C(O)=O)=O)CC(O1)=O)=O,,,5,1,1,0,1
35835_0,,,,2,1,2,3
C(C1C(OC(C(O)=O)(C)C1)=O)=O,,,5,1,1,0,1
35837_0,,,,2,1,2,3
C1(C(C=O)CC(C(O1)=O)(C)O)=O,,,5,1,1,0,1
35838_0,,,,2,1,2,3
35839_0,,,,2,1,2,3
35841_0,,,,2,1,2,3
C(C(C(C)=O)C[CH]C(O)=O)(O)=O,,,5,1,3,0,3
35843_0,,,,2,1,2,3
C(C)(C(C(O)=O)CCC(O)=O)=O,,,5,1,3,0,3
35845_0,,,,2,1,2,3
C(C(C(CC[CH]C(O)=O)=O)C)=O,,,5,1,1,0,1
35847_0,,,,2,1,2,3
[CH](C(O)=O)CCCC(C(O)=O)=O,,,5,1,2,0,2
35849_0,,,,2,1,2,3
C(CC(CC[CH]C(O)=O)=O)(O)=O,,,5,1,2,0,2
35851_0,,,,2,1,2,3
C(C(C(O)=O)CC[CH]C(O)=O)=O,,,5,1,2,0,2
35853_0,,,,2,1,2,3
C(C(C(CCCC(O)=O)=O)C)=O,,,5,1,1,0,1
35855_0,,,,2,1,2,3
C(CCCCC(C(O)=O)=O)(O)=O,,,5,1,2,0,2
35857_0,,,,2,1,2,3
C(CCCC(O)=O)(CC(O)=O)=O,,,5,1,2,0,2
35859_0,,,,2,1,2,3
C(C(C(O)=O)CCCC(O)=O)=O,,,5,1,2,0,2
35861_0,,,,2,1,2,3
C(C(C)(CC(C)=O)O)=O,,,5,1,1,0,1
35863_0,,,,2,1,2,3
C(C(C(CC)=O)(C)O)=O,,,5,1,1,0,1
35865_0,,,,2,1,2,3
C(C(C(C(C)O)=O)C)=O,,,5,1,1,0,1
35867_0,,,,2,1,2,3
C(C(C(C)=O)C)=O,,,5,1,1,0,1
35869_0,,,,2,1,2,3
C(C(C(CC(C)O)=O)C)=O,,,5,1,1,0,1
35871_0,,,,2,1,2,3
C(C(C(CC(O)=O)=O)C)=O,,,5,1,1,0,1
35873_0,,,,2,1,2,3
C(C(C=O)C)=O,,,5,1,2,0,2
35875_0,,,,2,1,2,3
C(C(C)(CC(C)=O)O)(O)=O,,,5,1,1,0,1
35877_0,,,,2,1,2,3
C(C(C(C(C)O)=O)C)(O)=O,,,5,1,1,0,1
35879_0,,,,2,1,2,3
C(C(C(CC)=O)(C)O)(O)=O,,,5,1,1,0,1
35881_0,,,,2,1,2,3
C(C(C(C)=O)CC(C)O)(O)=O,,,5,1,2,0,2
35883_0,,,,2,1,2,3
C(C(C=O)CC(C)O)(O)=O,,,5,1,2,0,2
35884_0,,,,2,1,2,3
35885_0,,,,2,1,2,3
35886_0,,,,2,1,2,3
35888_0,,,,2,1,2,3
C1(C(C(C(O1)=O)=O)C)=O,,,5,1,2,0,2
35889_0,,,,2,1,2,3
35891_0,,,,2,1,2,3
C(C(C=O)C(C=O)=CC)=O,,,5,1,2,0,2
35893_0,,,,2,1,2,3
C(C(C(O)=O)C(C=O)=CC)=O,,,5,1,2,0,2
35894_0,,,,2,1,2,3
35895_0,,,,2,1,2,3
35896_0,,,,2,1,2,3
35898_0,,,,2,1,2,3
C(C(C=O)C(C(O)=O)=C)=O,,,5,1,2,0,2
35899_0,,,,2,1,2,3
35900_0,,,,2,1,2,3
35901_0,,,,2,1,2,3
35902_0,,,,2,1,2,3
35903_0,,,,2,1,2,3
35904_0,,,,2,1,2,3
35906_0,,,,2,1,2,3
C1(CC(C(C(O1)=O)=C)=O)=O,,,5,1,3,0,3
35907_0,,,,2,1,2,3
35909_0,,,,2,1,2,3
C(C1C(OC(C1=C)=O)=O)=O,,,5,1,3,0,3
35910_0,,,,2,1,2,3
35911_0,,,,2,1,2,3
35913_0,,,,2,1,2,3
C(CC(C)O)(C(CO)C(C)O)=O,,,5,1,1,0,1
35914_0,,,,2,1,2,3
35916_0,,,,2,1,2,3
C(C(C(CCC(C)O)=O)O)=O,,,5,1,1,0,1
35917_0,,,,2,1,2,3
35919_0,,,,2,1,2,3
C(CC(C=O)O)(CC(C)O)=O,,,5,1,2,0,2
35921_0,,,,2,1,2,3
C(C)(C(CC(C)O)O)=O,,,5,1,1,0,1
35923_0,,,,2,1,2,3
C(CO)(CCC(C)O)=O,,,5,1,1,0,1
35924_0,,,,2,1,2,3
35925_0,,,,2,1,2,3
35926_0,,,,2,1,2,3
35927_0,,,,2,1,2,3
35928_0,,,,2,1,2,3
35929_0,,,,2,1,2,3
35930_0,,,,2,1,2,3
35931_0,,,,2,1,2,3
35933_0,,,,2,1,2,3
C(C(C=O)C(CO)(C(C)O)O)=O,,,5,1,2,0,2
35934_0,,,,2,1,2,3
35935_0,,,,2,1,2,3
35936_0,,,,2,1,2,3
35937_0,,,,2,1,2,3
35938_0,,,,2,1,2,3
35939_0,,,,2,1,2,3
35940_0,,,,2,1,2,3
35941_0,,,,2,1,2,3
35942_0,,,,2,1,2,3
35943_0,,,,2,1,2,3
35944_0,,,,2,1,2,3
35945_0,,,,2,1,2,3
35946_0,,,,2,1,2,3
35947_0,,,,2,1,2,3
35948_0,,,,2,1,2,3
35949_0,,,,2,1,2,3
35950_0,,,,2,1,2,3
35951_0,,,,2,1,2,3
35952_0,,,,2,1,2,3
35953_0,,,,2,1,2,3
35954_0,,,,2,1,2,3
35955_0,,,,2,1,2,3
35956_0,,,,2,1,2,3
35957_0,,,,2,1,2,3
35958_0,,,,2,1,2,3
35959_0,,,,2,1,2,3
35961_0,,,,2,1,2,3
C(C(C)(CC(C(C)=O)O)O)(O)=O,,,5,1,1,0,1
35963_0,,,,2,1,2,3
C(C(C)(CCC(CO)=O)O)(O)=O,,,5,1,1,0,1
35964_0,,,,2,1,2,3
35965_0,,,,2,1,2,3
35966_0,,,,2,1,2,3
35967_0,,,,2,1,2,3
35969_0,,,,2,1,2,3
C(CC(C[C](C(O)=O)O)=O)=O,,,5,1,2,0,2
35970_0,,,,2,1,2,3
35972_0,,,,2,1,2,3
C(C)(C(C([CH]C(O)=O)=O)O)=O,,,5,1,1,0,1
35974_0,,,,2,1,2,3
C(C)(CC([C](C(O)=O)O)=O)=O,,,5,1,2,0,2
35975_0,,,,2,1,2,3
35977_0,,,,2,1,2,3
C(CC(CC(C(O)=O)O)=O)=O,,,5,1,2,0,2
35978_0,,,,2,1,2,3
35979_0,,,,2,1,2,3
35980_0,,,,2,1,2,3
35982_0,,,,2,1,2,3
C1(CC(C(C(C)=O)(O)O1)=O)=O,,,5,1,2,0,2
35983_0,,,,2,1,2,3
35984_0,,,,2,1,2,3
35986_0,,,,2,1,2,3
C(CC1(CC(C(O1)=O)=O)O)=O,,,5,1,2,0,2
35987_0,,,,2,1,2,3
35988_0,,,,2,1,2,3
35990_0,,,,2,1,2,3
C1(CC(C(C(C)(O)O1)=O)=O)=O,,,5,1,2,0,2
35991_0,,,,2,1,2,3
35993_0,,,,2,1,2,3
C1(C(C(CC(C)(O)O1)=O)=O)=O,,,5,1,2,0,2
35994_0,,,,2,1,2,3
35996_0,,,,2,1,2,3
C1(C(C)OC(C(C1O)=O)=O)=O,,,5,1,2,0,2
35997_0,,,,2,1,2,3
35998_0,,,,2,1,2,3
35999_0,,,,2,1,2,3
36000_0,,,,2,1,2,3
36002_0,,,,2,1,2,3
C(C)(C(CO)C[CH]C(O)=O)=O,,,5,1,2,0,2
36003_0,,,,2,1,2,3
36005_0,,,,2,1,2,3
C(CCC(C(C)=O)CO)(O)=O,,,5,1,2,0,2
36007_0,,,,2,1,2,3
C(C)(C(CC[CH]C(O)=O)O)=O,,,5,1,2,0,2
36009_0,,,,2,1,2,3
C(CO)(CCC[CH]C(O)=O)=O,,,5,1,2,0,2
36010_0,,,,2,1,2,3
36012_0,,,,2,1,2,3
C(CC[CH]C(O)=O)(CCO)=O,,,5,1,2,0,2
36014_0,,,,2,1,2,3
C(CCCC(C(C)=O)O)(O)=O,,,5,1,2,0,2
36016_0,,,,2,1,2,3
C(CCCCC(CO)=O)(O)=O,,,5,1,2,0,2
36017_0,,,,2,1,2,3
36019_0,,,,2,1,2,3
C(CCCC(CCO)=O)(O)=O,,,5,1,2,0,2
36021_0,,,,2,1,2,3
C(C)(C(C)(C[CH]C(O)=O)O)=O,,,5,1,2,0,2
36023_0,,,,2,1,2,3
C(CO)(C(C)C[CH]C(O)=O)=O,,,5,1,2,0,2
36024_0,,,,2,1,2,3
36026_0,,,,2,1,2,3
C(CCC(C(C)=O)(C)O)(O)=O,,,5,1,2,0,2
36028_0,,,,2,1,2,3
C(CCC(C(CO)=O)C)(O)=O,,,5,1,2,0,2
36029_0,,,,2,1,2,3
36031_0,,,,2,1,2,3
C(CC(C[CH]C(O)=O)=O)=O,,,5,1,1,0,1
36032_0,,,,2,1,2,3
36034_0,,,,2,1,2,3
C(CC(CCC(O)=O)=O)=O,,,5,1,1,0,1
36035_0,,,,2,1,2,3
36036_0,,,,2,1,2,3
36038_0,,,,2,1,2,3
C(C(C([CH]C(O)=O)=O)C)(O)=O,,,5,1,2,0,2
36039_0,,,,2,1,2,3
36040_0,,,,2,1,2,3
36041_0,,,,2,1,2,3
36043_0,,,,2,1,2,3
C(C1C(C(C=O)OC1C)O)=O,,,5,1,1,0,1
36045_0,,,,2,1,2,3
C(C1C(C(CO)OC1C)=O)=O,,,5,1,1,0,1
36047_0,,,,2,1,2,3
C(C1C(C)OC(C1C=O)O)=O,,,5,1,2,0,2
36049_0,,,,2,1,2,3
C1(C(CO)C(C=O)C(C)O1)=O,,,5,1,1,0,1
36051_0,,,,2,1,2,3
C(C1C(C)OC(C1C)=O)=O,,,5,1,2,0,2
36053_0,,,,2,1,2,3
C(C1C(C(C)OC1C)=O)=O,,,5,1,1,0,1
36055_0,,,,2,1,2,3
C1(C(C=O)C(C(O)O1)C(C)O)=O,,,5,1,2,0,2
36057_0,,,,2,1,2,3
C1(C(C=O)C(C(C=O)O1)O)=O,,,5,1,2,0,2
36059_0,,,,2,1,2,3
C1(C(C=O)C(C(CO)O1)=O)=O,,,5,1,2,0,2
36061_0,,,,2,1,2,3
C1(C(C=O)C(C=O)C(O)O1)=O,,,5,1,2,0,2
36063_0,,,,2,1,2,3
C1(C(C=O)C(C(O1)=O)CO)=O,,,5,1,1,0,1
36065_0,,,,2,1,2,3
C(C1C(OC(C1C)=O)=O)=O,,,5,1,1,0,1
36067_0,,,,2,1,2,3
C(C1C(C(C)OC1=O)=O)=O,,,5,1,2,0,2
36069_0,,,,2,1,2,3
C1(C(C=O)C(C(O)=O)C(O)O1)=O,,,5,1,2,0,2
36071_0,,,,2,1,2,3
C(C1(C(C(C=O)OC1)=O)O)=O,,,5,1,1,0,1
36073_0,,,,2,1,2,3
C(C1C(C(C=O)(O)OC1)=O)=O,,,5,1,2,0,2
36075_0,,,,2,1,2,3
C(C1(C(C(C(O)=O)OC1)=O)O)=O,,,5,1,1,0,1
36077_0,,,,2,1,2,3
C(C1C(C(C(O)=O)(O)OC1)=O)=O,,,5,1,2,0,2
36079_0,,,,2,1,2,3
C(C1C(C(C=O)(O)OC1)=O)(O)=O,,,5,1,2,0,2
36081_0,,,,2,1,2,3
C(C1(C(C(C=O)OC1)=O)O)(O)=O,,,5,1,1,0,1
36083_0,,,,2,1,2,3
C1(C(C=O)C(C(C=O)(O)O1)O)=O,,,5,1,2,0,2
36085_0,,,,2,1,2,3
C1(C(C(C(C=O)(O)O1)=O)CO)=O,,,5,1,2,0,2
36087_0,,,,2,1,2,3
C1(C(C(C(C=O)O1)=O)(CO)O)=O,,,5,1,2,0,2
36089_0,,,,2,1,2,3
C1(C(C(C(C=O)(O)O1)=O)C)=O,,,5,1,2,0,2
36091_0,,,,2,1,2,3
C1(C(C(C(C=O)O1)=O)(C)O)=O,,,5,1,3,0,3
36093_0,,,,2,1,2,3
C1(C(C=O)CC(C=O)(O)O1)=O,,,5,1,2,0,2
36095_0,,,,2,1,2,3
C1(C(C=O)CC(O)O1)=O,,,5,1,2,0,2
36097_0,,,,2,1,2,3
C1(C(C=O)CC(C(O)=O)(O)O1)=O,,,5,1,2,0,2
36099_0,,,,2,1,2,3
C1(C(C(C(C(O)=O)(O)O1)=O)C)=O,,,5,1,2,0,2
36101_0,,,,2,1,2,3
C1(C(C(C(C(O)=O)O1)=O)(C)O)=O,,,5,1,2,0,2
36103_0,,,,2,1,2,3
C1(C(C=O)C(C(C)(O)O1)=O)=O,,,5,1,2,0,2
36104_0,,,,2,1,2,3
36106_0,,,,2,1,2,3
C(C1(COC(C=O)C1O)O)(O)=O,,,5,1,1,0,1
36108_0,,,,2,1,2,3
C(C1C(C(CO)(O)OC1)=O)(O)=O,,,5,1,2,0,2
36110_0,,,,2,1,2,3
C(C1(C(C(CO)OC1)=O)O)(O)=O,,,5,1,1,0,1
36111_0,,,,2,1,2,3
36113_0,,,,2,1,2,3
C1(C(CO)(C(C(C=O)O1)O)O)=O,,,5,1,2,0,2
36115_0,,,,2,1,2,3
C1(C(C(C(CO)(O)O1)=O)CO)=O,,,5,1,2,0,2
36117_0,,,,2,1,2,3
C1(C(C(C(CO)O1)=O)(CO)O)=O,,,5,1,2,0,2
36119_0,,,,2,1,2,3
C(C1C(O)OCC1(C(O)=O)O)=O,,,5,1,2,0,2
36120_0,,,,2,1,2,3
36121_0,,,,2,1,2,3
36123_0,,,,2,1,2,3
C(C1C(O)OC(C1(CO)O)=O)=O,,,5,1,2,0,2
36124_0,,,,2,1,2,3
36126_0,,,,2,1,2,3
C1(C(C)C(C(O)=O)(CO1)O)=O,,,5,1,1,0,1
36127_0,,,,2,1,2,3
36129_0,,,,2,1,2,3
C1(C(C)C(C(O1)=O)(CO)O)=O,,,5,1,1,0,1
36131_0,,,,2,1,2,3
C(C1C(C(C)(O)OC1)=O)(O)=O,,,5,1,2,0,2
36133_0,,,,2,1,2,3
C(C1(C(C(C)OC1)=O)O)(O)=O,,,5,1,1,0,1
36134_0,,,,2,1,2,3
36136_0,,,,2,1,2,3
C1(C(C(C(C)(O)O1)=O)CO)=O,,,5,1,2,0,2
36138_0,,,,2,1,2,3
C1(C(C(C(C)O1)=O)(CO)O)=O,,,5,1,2,0,2
36140_0,,,,2,1,2,3
C1(C(CC(CO)(O)O1)=O)=O,,,5,1,2,0,2
36142_0,,,,2,1,2,3
C1(C(C(C(C=O)O1)O)O)=O,,,5,1,2,0,2
36143_0,,,,2,1,2,3
36145_0,,,,2,1,2,3
C1(C(C(C(CO)O1)=O)O)=O,,,5,1,2,0,2
36147_0,,,,2,1,2,3
C1(C(C)(C(C(C=O)O1)O)O)=O,,,5,1,2,0,2
36149_0,,,,2,1,2,3
C1(C(C(C(CO)(O)O1)=O)C)=O,,,5,1,2,0,2
36151_0,,,,2,1,2,3
C1(C(C(C(CO)O1)=O)(C)O)=O,,,5,1,2,0,2
36153_0,,,,2,1,2,3
C1(C(C(CO)C(O)O1)=O)=O,,,5,1,2,0,2
36155_0,,,,2,1,2,3
C(C1C(O)OC(C1O)=O)=O,,,5,1,2,0,2
36156_0,,,,2,1,2,3
36158_0,,,,2,1,2,3
C(C1C(O)OC(C1(C)O)=O)=O,,,5,1,2,0,2
36159_0,,,,2,1,2,3
36161_0,,,,2,1,2,3
C1(C(C(C)C(O)O1)=O)=O,,,5,1,2,0,2
36163_0,,,,2,1,2,3
C1(C(C)C(C(O1)=O)O)=O,,,5,1,1,0,1
36165_0,,,,2,1,2,3
C1(C(C)C(C(O1)=O)(C)O)=O,,,5,1,1,0,1
36167_0,,,,2,1,2,3
C1(C(CC(C)(O)O1)=O)=O,,,5,1,2,0,2
36169_0,,,,2,1,2,3
C1(CC(C(C)(O)O1)=O)=O,,,5,1,2,0,2
36170_0,,,,2,1,2,3
36172_0,,,,2,1,2,3
C1(C(C(C(C)(O)O1)=O)C)=O,,,5,1,2,0,2
36174_0,,,,2,1,2,3
C1(C(C(C(C)O1)=O)(C)O)=O,,,5,1,2,0,2
36176_0,,,,2,1,2,3
C(C1C(C(CC(C)O1)O)=O)=O,,,5,1,1,0,1
36178_0,,,,2,1,2,3
C(C1(C(CCC(C)O1)=O)O)=O,,,5,1,2,0,2
36180_0,,,,2,1,2,3
C1(CC(C=O)(O)OC(C)C1)=O,,,5,1,2,0,2
36182_0,,,,2,1,2,3
C(C1C(C(CC(C)O1)O)=O)(O)=O,,,5,1,1,0,1
36184_0,,,,2,1,2,3
C(C1(C(CCC(C)O1)=O)O)(O)=O,,,5,1,2,0,2
36186_0,,,,2,1,2,3
C1(CC(C(O)=O)(O)OC(C)C1)=O,,,5,1,2,0,2
36188_0,,,,2,1,2,3
C(C1C(C(CC(O1)=O)O)=O)=O,,,5,1,2,0,2
36190_0,,,,2,1,2,3
C(C1(C(CCC(O1)=O)=O)O)=O,,,5,1,2,0,2
36192_0,,,,2,1,2,3
C1(CC(CC(C=O)(O)O1)=O)=O,,,5,1,2,0,2
36194_0,,,,2,1,2,3
C(C1C(C(CC(O1)=O)O)=O)(O)=O,,,5,1,2,0,2
36196_0,,,,2,1,2,3
C(C1(C(CCC(O1)=O)=O)O)(O)=O,,,5,1,2,0,2
36198_0,,,,2,1,2,3
C1(CC(CC(C(O)=O)(O)O1)=O)=O,,,5,1,2,0,2
36200_0,,,,2,1,2,3
C1(C(C=O)OCC(C1O)=O)=O,,,5,1,1,0,1
36202_0,,,,2,1,2,3
C1(C(C=O)(O)OCC(C1)=O)=O,,,5,1,2,0,2
36203_0,,,,2,1,2,3
36205_0,,,,2,1,2,3
C1(C(C(CC(CO)(O)O1)=O)=O)=O,,,5,1,2,0,2
36207_0,,,,2,1,2,3
C(C1C(C(C(C(O1)=O)=O)O)O)=O,,,5,1,2,0,2
36209_0,,,,2,1,2,3
C1(C(CO)(O)OC(C(C1)=O)=O)=O,,,5,1,2,0,2
36211_0,,,,2,1,2,3
C1(C(CO)OC(C(C1O)=O)=O)=O,,,5,1,2,0,2
36213_0,,,,2,1,2,3
C1(C(C(O)=O)OCC(C1O)=O)=O,,,5,1,1,0,1
36215_0,,,,2,1,2,3
C1(C(C(O)=O)(O)OCC(C1)=O)=O,,,5,1,2,0,2
36216_0,,,,2,1,2,3
36218_0,,,,2,1,2,3
C(C1C(CC(C(O1)=O)=O)O)=O,,,5,1,2,0,2
36219_0,,,,2,1,2,3
36221_0,,,,2,1,2,3
C(C1C(C(C(O)OC1)=O)=O)=O,,,5,1,2,0,2
36223_0,,,,2,1,2,3
C1(C(C(C(CO)C(O)O1)=O)=O)=O,,,5,1,2,0,2
36225_0,,,,2,1,2,3
C(C1C(O)OC(C(C1O)=O)=O)=O,,,5,1,2,0,2
36227_0,,,,2,1,2,3
C1(C(CO)C(C(C(O1)=O)=O)O)=O,,,5,1,1,0,1
36229_0,,,,2,1,2,3
C(C1C(O)OC(C(C1)=O)=O)=O,,,5,1,2,0,2
36230_0,,,,2,1,2,3
36232_0,,,,2,1,2,3
C(C1C(C(C(O)OC1)=O)=O)(O)=O,,,5,1,2,0,2
36234_0,,,,2,1,2,3
C1(C(C=O)C(C(C(O)O1)=O)O)=O,,,5,1,2,0,2
36236_0,,,,2,1,2,3
C1(C(C(C(C(O)O1)=O)=O)CO)=O,,,5,1,2,0,2
36238_0,,,,2,1,2,3
C1(C(C(C(C(O)O1)=O)=O)C)=O,,,5,1,2,0,2
36240_0,,,,2,1,2,3
C1(C(C(C(C)C(O)O1)=O)=O)=O,,,5,1,2,0,2
36241_0,,,,2,1,2,3
36242_0,,,,2,1,2,3
36244_0,,,,2,1,2,3
C1(C(C)OC(C(C1)=O)=O)=O,,,5,1,2,0,2
36246_0,,,,2,1,2,3
C1(C(C=O)CC(C(O)O1)=O)=O,,,5,1,2,0,2
36248_0,,,,2,1,2,3
C(C1C(C[CH]C(O1)=O)=O)=O,,,5,1,2,0,2
36250_0,,,,2,1,2,3
C(C1C(CCC(O1)=O)=O)=O,,,5,1,2,0,2
36252_0,,,,2,1,2,3
C(C1C(C[CH]C(O1)=O)=O)(O)=O,,,5,1,2,0,2
36254_0,,,,2,1,2,3
C(C1C(CCC(O1)=O)=O)(O)=O,,,5,1,2,0,2
36256_0,,,,2,1,2,3
C1(C(C(O)OC(C)CC1)=O)=O,,,5,1,2,0,2
36258_0,,,,2,1,2,3
C1(CC(C)OC(C(C1)=O)O)=O,,,5,1,2,0,2
36260_0,,,,2,1,2,3
C1(CCC(C(C(O)O1)=O)=O)=O,,,5,1,2,0,2
36262_0,,,,2,1,2,3
C1(CC(CC(C(O)O1)=O)=O)=O,,,5,1,2,0,2
36264_0,,,,2,1,2,3
C1(COC(C(C(C1)=O)=O)O)=O,,,5,1,2,0,2
36265_0,,,,2,1,2,3
36267_0,,,,2,1,2,3
C(C1C(OC(C)C1C=O)=O)=O,,,5,1,2,0,2
36269_0,,,,2,1,2,3
C(C1C(OC(C1C=O)=O)=O)=O,,,5,1,2,0,2
36270_0,,,,2,1,2,3
36272_0,,,,2,1,2,3
C(C1C(C(OC1)=O)=O)=O,,,5,1,2,0,2
36273_0,,,,2,1,2,3
36274_0,,,,2,1,2,3
36275_0,,,,2,1,2,3
36276_0,,,,2,1,2,3
36278_0,,,,2,1,2,3
C(C1C(C(C(OC1)=O)=O)=O)=O,,,5,1,2,0,2
36280_0,,,,2,1,2,3
C(C1C(OC(C(C1)=O)=O)=O)=O,,,5,1,2,0,2
36282_0,,,,2,1,2,3
C1(C(C(C(C(O1)=O)=O)=O)C)=O,,,5,1,2,0,2
36283_0,,,,2,1,2,3
