Id,Label,timeset,gen,type,weighted indegree,weighted outdegree,Weighted Degree
11851_0,,,,2,3,2,5
11853_0,,,,2,3,2,5
C(C=CC(CCO)=O)=O,,,4,1,4,0,4
11855_0,,,,2,3,2,5
C(CO)(CC(C=C)=O)=O,,,4,1,3,0,3
11857_0,,,,2,3,2,5
C=CC(C(CCO)=O)=O,,,4,1,3,0,3
11859_0,,,,2,3,2,5
C(CO)(CC=CC=O)=O,,,4,1,4,0,4
11861_0,,,,2,3,2,5
C(CC(C=O)=O)=CCO,,,4,1,3,0,3
11863_0,,,,2,3,2,5
C(C1C(C(C(CO)O1)O)O)O,,,4,1,1,0,1
11865_0,,,,2,3,2,5
C1(C(CCO)OCC1O)=O,,,4,1,2,0,2
11867_0,,,,2,3,2,5
C1(C(CCO)(O)OCC1)=O,,,4,1,3,0,3
11869_0,,,,2,3,2,5
C1(COC(CCO)(C1)O)=O,,,4,1,3,0,3
11871_0,,,,2,3,2,5
C(CO)(C1CC(CO1)O)=O,,,4,1,2,0,2
11873_0,,,,2,3,2,5
C(C1CC(C(CO)O1)O)=O,,,4,1,2,0,2
11875_0,,,,2,3,2,5
C(C1C(CC(CO)O1)O)=O,,,4,1,1,0,1
11877_0,,,,2,3,2,5
C1(C(CO)OC(C)(C1)O)=O,,,4,1,3,0,3
11879_0,,,,2,3,2,5
C1(C(C)(O)OC(CO)C1)=O,,,4,1,3,0,3
11881_0,,,,2,3,2,5
C1(C(C)OC(CO)C1O)=O,,,4,1,2,0,2
11883_0,,,,2,3,2,5
C1C(C(C(C(CO)O1)O)O)O,,,4,1,1,0,1
11885_0,,,,2,3,2,5
C1(CC(CO)(O)OCC1)=O,,,4,1,3,0,3
11887_0,,,,2,3,2,5
C1(COC(CO)(CC1)O)=O,,,4,1,3,0,3
11889_0,,,,2,3,2,5
C1(C(CO)OC(CC1)O)=O,,,4,1,3,0,3
11891_0,,,,2,3,2,5
C1(CC(CO)OC(C1)O)=O,,,4,1,3,0,3
11893_0,,,,2,3,2,5
C1(C(C(C(CCO)O1)O)O)=O,,,4,1,2,0,2
11895_0,,,,2,3,2,5
C1C(C(C(C=1CO)O)O)O,,,4,1,2,0,2
11897_0,,,,2,3,2,5
C=CC(C(C(CO)O)O)O,,,4,1,2,0,2
11899_0,,,,2,3,2,5
C1C(CO)(C(C(C=1)O)O)O,,,4,1,2,0,2
11901_0,,,,2,3,2,5
C1C(C(CO)OC=1CO)O,,,4,1,3,0,3
11903_0,,,,2,3,2,5
C1C(CO)OC(C=1)(CO)O,,,4,1,3,0,3
11905_0,,,,2,3,2,5
C1(C(C(CO1)O)O)=CCO,,,4,1,2,0,2
11907_0,,,,2,3,2,5
C1(C(CO)O)OCC(C=1)O,,,4,1,2,0,2
11909_0,,,,2,3,2,5
C1C(C(CO)O)(OCC=1)O,,,4,1,2,0,2
11910_0,,,,2,3,2,5
11911_0,,,,2,3,2,5
11913_0,,,,2,3,2,5
C=C1C(C(C(CO)O1)O)O,,,4,1,2,0,2
11915_0,,,,2,3,2,5
C1C(C(CO)O)OC(C=1)O,,,4,1,2,0,2
11917_0,,,,2,3,2,5
C1OC(C(CO)O)C(C=1)O,,,4,1,2,0,2
11919_0,,,,2,3,2,5
C1C(C(COC=1CO)O)O,,,4,1,2,0,2
11921_0,,,,2,3,2,5
C1C(COC(C=1)(CO)O)O,,,4,1,2,0,2
11923_0,,,,2,3,2,5
C1C(C(CO)OC(C=1)O)O,,,4,1,2,0,2
11925_0,,,,2,3,2,5
C1OC(CO)C(C(C=1)O)O,,,4,1,2,0,2
11926_0,,,,2,3,2,5
11928_0,,,,2,3,2,5
C(C1(C(CC(CO)O1)O)O)O,,,4,1,3,0,3
11929_0,,,,2,3,2,5
11931_0,,,,2,3,2,5
C1CC(C(C(CO)O)(O)O1)O,,,4,1,2,0,2
11933_0,,,,2,3,2,5
C(C(C1CC(C(O)O1)O)O)O,,,4,1,2,0,2
11934_0,,,,2,3,2,5
11936_0,,,,2,3,2,5
C1C(CC(C(CO)(O)O1)O)O,,,4,1,2,0,2
11938_0,,,,2,3,2,5
C(C1C(CC(C(O)O1)O)O)O,,,4,1,2,0,2
11940_0,,,,2,3,2,5
C(C1CC(C(C(O)O1)O)O)O,,,4,1,2,0,2
11941_0,,,,2,3,2,5
11942_0,,,,2,3,2,5
11944_0,,,,2,3,2,5
C(C(CC(CCO)C(CO)O)=O)=O,,,4,1,2,0,2
11946_0,,,,2,3,2,5
C(CC(C(CO)O)CC(CO)=O)=O,,,4,1,3,0,3
11948_0,,,,2,3,2,5
C(C(C(CC(CO)CCO)=O)O)=O,,,4,1,2,0,2
11950_0,,,,2,3,2,5
C(CC(CO)CC(C(CO)O)=O)=O,,,4,1,3,0,3
11952_0,,,,2,3,2,5
C(C(CCO)CC(C(CO)O)=O)=O,,,4,1,2,0,2
11953_0,,,,2,3,2,5
11955_0,,,,2,3,2,5
C(C(CCO)CC=O)(C(CO)O)=O,,,4,1,2,0,2
11957_0,,,,2,3,2,5
C(C(C(C=O)O)O)(CCCCO)=O,,,4,1,2,0,2
11959_0,,,,2,3,2,5
C(CCCC(C(C(CO)O)O)=O)=O,,,4,1,2,0,2
11961_0,,,,2,3,2,5
C(C(C(CCO)CC(CO)=O)O)=O,,,4,1,2,0,2
11962_0,,,,2,3,2,5
11964_0,,,,2,3,2,5
C(CC(C(C(C=O)O)O)CCO)=O,,,4,1,2,0,2
11966_0,,,,2,3,2,5
C(CC(C(C(CO)O)O)CC=O)=O,,,4,1,2,0,2
11967_0,,,,2,3,2,5
11968_0,,,,2,3,2,5
11970_0,,,,2,3,2,5
C(C1C(CC(C1O)=O)O)(O)=O,,,4,1,4,0,4
11971_0,,,,2,3,2,5
11973_0,,,,2,3,2,5
C(C1C(C(C(C1)=O)O)O)(O)=O,,,4,1,3,0,3
11974_0,,,,2,3,2,5
11975_0,,,,2,3,2,5
11976_0,,,,2,3,2,5
11977_0,,,,2,3,2,5
11978_0,,,,2,3,2,5
11980_0,,,,2,3,2,5
C(CC(CO)(CO)O)(O)=O,,,4,1,1,0,1
11982_0,,,,2,3,2,5
C(CC(C(CO)O)O)(O)=O,,,4,1,1,0,1
11983_0,,,,2,3,2,5
11984_0,,,,2,3,2,5
11985_0,,,,2,3,2,5
11986_0,,,,2,3,2,5
11987_0,,,,2,3,2,5
11988_0,,,,2,3,2,5
11989_0,,,,2,3,2,5
11990_0,,,,2,3,2,5
11991_0,,,,2,3,2,5
11992_0,,,,2,3,2,5
11993_0,,,,2,3,2,5
11994_0,,,,2,3,2,5
11995_0,,,,2,3,2,5
11996_0,,,,2,3,2,5
11997_0,,,,2,3,2,5
11998_0,,,,2,3,2,5
11999_0,,,,2,3,2,5
12000_0,,,,2,3,2,5
12001_0,,,,2,3,2,5
12002_0,,,,2,3,2,5
12003_0,,,,2,3,2,5
12004_0,,,,2,3,2,5
12005_0,,,,2,3,2,5
12006_0,,,,2,3,2,5
12007_0,,,,2,3,2,5
12008_0,,,,2,3,2,5
12009_0,,,,2,3,2,5
12010_0,,,,2,3,2,5
12011_0,,,,2,3,2,5
12012_0,,,,2,3,2,5
12013_0,,,,2,3,2,5
12014_0,,,,2,3,2,5
12015_0,,,,2,3,2,5
12016_0,,,,2,3,2,5
12017_0,,,,2,3,2,5
12018_0,,,,2,3,2,5
12019_0,,,,2,3,2,5
12020_0,,,,2,3,2,5
12021_0,,,,2,3,2,5
12022_0,,,,2,3,2,5
12024_0,,,,2,3,2,5
C(C(C(C=O)O)C(C(C)=O)O)(O)=O,,,4,1,2,0,2
12025_0,,,,2,3,2,5
12026_0,,,,2,3,2,5
12028_0,,,,2,3,2,5
C(C(C(C(O)=O)C(C=O)(C)O)O)=O,,,4,1,2,0,2
12029_0,,,,2,3,2,5
12031_0,,,,2,3,2,5
C(CC(C(C)=O)O)(O)=O,,,4,1,1,0,1
12032_0,,,,2,3,2,5
12034_0,,,,2,3,2,5
C(C(C)(CC(O)=O)O)=O,,,4,1,1,0,1
12035_0,,,,2,3,2,5
12036_0,,,,2,3,2,5
12037_0,,,,2,3,2,5
12038_0,,,,2,3,2,5
12039_0,,,,2,3,2,5
12040_0,,,,2,3,2,5
12041_0,,,,2,3,2,5
12042_0,,,,2,3,2,5
12043_0,,,,2,3,2,5
12044_0,,,,2,3,2,5
12045_0,,,,2,3,2,5
12046_0,,,,2,3,2,5
12047_0,,,,2,3,2,5
12048_0,,,,2,3,2,5
12049_0,,,,2,3,2,5
12050_0,,,,2,3,2,5
12051_0,,,,2,3,2,5
12052_0,,,,2,3,2,5
12053_0,,,,2,3,2,5
12054_0,,,,2,3,2,5
12055_0,,,,2,3,2,5
12057_0,,,,2,3,2,5
C(CC(C(C(C)=O)O)O)(O)=O,,,4,1,2,0,2
12058_0,,,,2,3,2,5
12060_0,,,,2,3,2,5
C(CC(C)(C(C=O)O)O)(O)=O,,,4,1,1,0,1
12061_0,,,,2,3,2,5
12062_0,,,,2,3,2,5
12063_0,,,,2,3,2,5
12064_0,,,,2,3,2,5
12066_0,,,,2,3,2,5
C(C(C(C=O)O)C(C=O)O)(O)=O,,,4,1,2,0,2
12067_0,,,,2,3,2,5
12069_0,,,,2,3,2,5
C(CC(C)(C(CO)O)O)(O)=O,,,4,1,1,0,1
12070_0,,,,2,3,2,5
12071_0,,,,2,3,2,5
12072_0,,,,2,3,2,5
12073_0,,,,2,3,2,5
12075_0,,,,2,3,2,5
C(CC(CO)(CC(C=O)O)O)(O)=O,,,4,1,1,0,1
12076_0,,,,2,3,2,5
12077_0,,,,2,3,2,5
12079_0,,,,2,3,2,5
C(C(CO)C(C=O)O)(O)=O,,,4,1,2,0,2
12081_0,,,,2,3,2,5
C(CCO)(O)=O,,,4,1,1,0,1
12082_0,,,,2,3,2,5
12083_0,,,,2,3,2,5
12084_0,,,,2,3,2,5
12085_0,,,,2,3,2,5
12086_0,,,,2,3,2,5
12087_0,,,,2,3,2,5
12088_0,,,,2,3,2,5
12089_0,,,,2,3,2,5
12091_0,,,,2,3,2,5
C(C(CO)C(CC(C=O)=O)O)(O)=O,,,4,1,2,0,2
12092_0,,,,2,3,2,5
12093_0,,,,2,3,2,5
12094_0,,,,2,3,2,5
12095_0,,,,2,3,2,5
12096_0,,,,2,3,2,5
12097_0,,,,2,3,2,5
12098_0,,,,2,3,2,5
12099_0,,,,2,3,2,5
12100_0,,,,2,3,2,5
12101_0,,,,2,3,2,5
12103_0,,,,2,3,2,5
C(C(CO)C(C(CC=O)=O)O)(O)=O,,,4,1,2,0,2
12104_0,,,,2,3,2,5
12105_0,,,,2,3,2,5
12106_0,,,,2,3,2,5
12107_0,,,,2,3,2,5
12108_0,,,,2,3,2,5
12110_0,,,,2,3,2,5
C(C(CO)CC(C(C=O)O)=O)(O)=O,,,4,1,1,0,1
12111_0,,,,2,3,2,5
12112_0,,,,2,3,2,5
12113_0,,,,2,3,2,5
12114_0,,,,2,3,2,5
12115_0,,,,2,3,2,5
12116_0,,,,2,3,2,5
12117_0,,,,2,3,2,5
12118_0,,,,2,3,2,5
12119_0,,,,2,3,2,5
12120_0,,,,2,3,2,5
12121_0,,,,2,3,2,5
12122_0,,,,2,3,2,5
12123_0,,,,2,3,2,5
12125_0,,,,2,3,2,5
C(C(CCO)(CC(O)=O)O)=O,,,4,1,1,0,1
12127_0,,,,2,3,2,5
C(CC(CO)(CCO)O)(O)=O,,,4,1,1,0,1
12128_0,,,,2,3,2,5
12129_0,,,,2,3,2,5
12130_0,,,,2,3,2,5
12132_0,,,,2,3,2,5
C(CC(C)(C(C(C=O)O)O)O)(O)=O,,,4,1,1,0,1
12133_0,,,,2,3,2,5
12135_0,,,,2,3,2,5
C(CC(C(C=O)O)O)(O)=O,,,4,1,1,0,1
12136_0,,,,2,3,2,5
12137_0,,,,2,3,2,5
12138_0,,,,2,3,2,5
12140_0,,,,2,3,2,5
C(C(C(CO)(C)O)C(C=O)O)(O)=O,,,4,1,2,0,2
12142_0,,,,2,3,2,5
C(CC(C)(CO)O)(O)=O,,,4,1,1,0,1
12143_0,,,,2,3,2,5
12145_0,,,,2,3,2,5
C(C(C(C)O)C(C=O)O)(O)=O,,,4,1,2,0,2
12146_0,,,,2,3,2,5
12147_0,,,,2,3,2,5
12149_0,,,,2,3,2,5
C(CC(CC(C=O)O)O)(O)=O,,,4,1,1,0,1
12151_0,,,,2,3,2,5
C(CC(C)O)(O)=O,,,4,1,1,0,1
12153_0,,,,2,3,2,5
C(CC(CO)(C(CO)O)O)(O)=O,,,4,1,1,0,1
12154_0,,,,2,3,2,5
12155_0,,,,2,3,2,5
12156_0,,,,2,3,2,5
12157_0,,,,2,3,2,5
12158_0,,,,2,3,2,5
12159_0,,,,2,3,2,5
12160_0,,,,2,3,2,5
12161_0,,,,2,3,2,5
12162_0,,,,2,3,2,5
12163_0,,,,2,3,2,5
12164_0,,,,2,3,2,5
12165_0,,,,2,3,2,5
12166_0,,,,2,3,2,5
12167_0,,,,2,3,2,5
12168_0,,,,2,3,2,5
12169_0,,,,2,3,2,5
12170_0,,,,2,3,2,5
12172_0,,,,2,3,2,5
C(C(C(CO)O)C(C=O)O)(O)=O,,,4,1,2,0,2
12173_0,,,,2,3,2,5
12174_0,,,,2,3,2,5
12175_0,,,,2,3,2,5
12176_0,,,,2,3,2,5
12177_0,,,,2,3,2,5
12178_0,,,,2,3,2,5
12179_0,,,,2,3,2,5
12180_0,,,,2,3,2,5
12182_0,,,,2,3,2,5
C(C(C(CC(CO)O)=O)=O)(O)=O,,,4,1,2,0,2
12184_0,,,,2,3,2,5
C(C(CO)O)(CC(C(O)=O)=O)=O,,,4,1,2,0,2
12186_0,,,,2,3,2,5
C(CCO)(C(C(C(O)=O)=O)O)=O,,,4,1,2,0,2
12188_0,,,,2,3,2,5
C(CO)(CC(C(C(O)=O)=O)O)=O,,,4,1,2,0,2
12190_0,,,,2,3,2,5
C(C)(C(C(C(C(O)=O)=O)O)O)=O,,,4,1,2,0,2
12192_0,,,,2,3,2,5
C(CC(C(C(C(O)=O)=O)O)O)=O,,,4,1,2,0,2
12193_0,,,,2,3,2,5
12194_0,,,,2,3,2,5
12195_0,,,,2,3,2,5
12196_0,,,,2,3,2,5
12197_0,,,,2,3,2,5
12198_0,,,,2,3,2,5
12199_0,,,,2,3,2,5
12201_0,,,,2,3,2,5
C(C(O)=O)(O)=O,,,4,1,1,0,1
12203_0,,,,2,3,2,5
C(C(C(O)=O)O)(O)=O,,,4,1,2,0,2
12205_0,,,,2,3,2,5
C(C(C(C(O)=O)O)O)(O)=O,,,4,1,2,0,2
12207_0,,,,2,3,2,5
C(CC(C(O)=O)O)(O)=O,,,4,1,2,0,2
12209_0,,,,2,3,2,5
C(C)(C(CO)(C(C(O)=O)O)O)=O,,,4,1,7,0,7
12210_0,,,,2,3,2,5
12211_0,,,,2,3,2,5
12212_0,,,,2,3,2,5
12213_0,,,,2,3,2,5
12214_0,,,,2,3,2,5
12216_0,,,,2,3,2,5
C(C(C(OCC(C)=O)O)O)(O)=O,,,4,1,1,0,1
12218_0,,,,2,3,2,5
C(C(CO)OCC(CO)=O)(O)=O,,,4,1,1,0,1
12220_0,,,,2,3,2,5
C(C(CO)OC(C(C)=O)O)(O)=O,,,4,1,1,0,1
12222_0,,,,2,3,2,5
C(C)(C(CO)OC(C(O)=O)O)=O,,,4,1,1,0,1
12224_0,,,,2,3,2,5
C(C(COCC(CO)=O)O)(O)=O,,,4,1,1,0,1
12226_0,,,,2,3,2,5
C(C(COC(C(C)=O)O)O)(O)=O,,,4,1,1,0,1
12228_0,,,,2,3,2,5
C(CO)(CC(OCC(O)=O)O)=O,,,4,1,1,0,1
12230_0,,,,2,3,2,5
C(C)(C(C(OCC(O)=O)O)O)=O,,,4,1,1,0,1
12232_0,,,,2,3,2,5
C(C)(C(COC(C(O)=O)O)O)=O,,,4,1,1,0,1
12234_0,,,,2,3,2,5
C(CO)(CCOC(C(O)=O)O)=O,,,4,1,1,0,1
12235_0,,,,2,3,2,5
12237_0,,,,2,3,2,5
C=CC(C(O)=O)=O,,,4,1,2,0,2
12238_0,,,,2,3,2,5
12240_0,,,,2,3,2,5
C(CC(CO)(OCC(O)=O)O)=O,,,4,1,2,0,2
12242_0,,,,2,3,2,5
C(CC(CO)(OCC=O)O)(O)=O,,,4,1,1,0,1
12244_0,,,,2,3,2,5
C(C(C(C)(OCC(O)=O)O)O)=O,,,4,1,2,0,2
12246_0,,,,2,3,2,5
C(C(C(C)(OCC=O)O)O)(O)=O,,,4,1,1,0,1
12248_0,,,,2,3,2,5
C(C(CC(OCC(O)=O)O)O)=O,,,4,1,2,0,2
12250_0,,,,2,3,2,5
C(C(CC(OCC=O)O)O)(O)=O,,,4,1,1,0,1
12251_0,,,,2,3,2,5
12252_0,,,,2,3,2,5
12253_0,,,,2,3,2,5
12254_0,,,,2,3,2,5
12255_0,,,,2,3,2,5
12256_0,,,,2,3,2,5
12257_0,,,,2,3,2,5
12259_0,,,,2,3,2,5
C(C(C(CC(C(O)=O)O)O)O)(O)=O,,,4,1,3,0,3
12260_0,,,,2,3,2,5
12262_0,,,,2,3,2,5
C(C(CCC(C=O)=O)O)(O)=O,,,4,1,3,0,3
12263_0,,,,2,3,2,5
12264_0,,,,2,3,2,5
12265_0,,,,2,3,2,5
12266_0,,,,2,3,2,5
12267_0,,,,2,3,2,5
12268_0,,,,2,3,2,5
12269_0,,,,2,3,2,5
12270_0,,,,2,3,2,5
12271_0,,,,2,3,2,5
12272_0,,,,2,3,2,5
12273_0,,,,2,3,2,5
12274_0,,,,2,3,2,5
12275_0,,,,2,3,2,5
12276_0,,,,2,3,2,5
12277_0,,,,2,3,2,5
12278_0,,,,2,3,2,5
12279_0,,,,2,3,2,5
12280_0,,,,2,3,2,5
12281_0,,,,2,3,2,5
12282_0,,,,2,3,2,5
12283_0,,,,2,3,2,5
12284_0,,,,2,3,2,5
12286_0,,,,2,3,2,5
C(CC(CC(C(O)=O)=O)O)(O)=O,,,4,1,3,0,3
12287_0,,,,2,3,2,5
12289_0,,,,2,3,2,5
C(CC(C(CC(O)=O)O)=O)(O)=O,,,4,1,3,0,3
12290_0,,,,2,3,2,5
12292_0,,,,2,3,2,5
C(C(C(CCC(O)=O)=O)O)(O)=O,,,4,1,3,0,3
12293_0,,,,2,3,2,5
12295_0,,,,2,3,2,5
C(CC(CC(C(O)=O)O)=O)(O)=O,,,4,1,3,0,3
12296_0,,,,2,3,2,5
12298_0,,,,2,3,2,5
C(C(C(C=CC(O)=O)O)O)(O)=O,,,4,1,3,0,3
12299_0,,,,2,3,2,5
12301_0,,,,2,3,2,5
C(C1(C(CCC1O)=O)O)(O)=O,,,4,1,4,0,4
12303_0,,,,2,3,2,5
C(C1(C(C=CC1O)O)O)(O)=O,,,4,1,4,0,4
12305_0,,,,2,3,2,5
C(C(CO)(C(CO)(CO)O)O)(O)=O,,,4,1,5,0,5
12307_0,,,,2,3,2,5
C(C(C=O)(C(CO)(CO)O)O)(O)=O,,,4,1,5,0,5
12309_0,,,,2,3,2,5
C(C(CO)(C(C(CO)O)O)O)(O)=O,,,4,1,5,0,5
12311_0,,,,2,3,2,5
C(C(CO)(C(C(C)=O)O)O)(O)=O,,,4,1,5,0,5
12313_0,,,,2,3,2,5
C(C(CO)(C(C=O)(C)O)O)(O)=O,,,4,1,5,0,5
12315_0,,,,2,3,2,5
C(C(C)(C(C=O)(CO)O)O)(O)=O,,,4,1,4,0,4
12317_0,,,,2,3,2,5
C(C(CO)(C(C=O)O)O)(O)=O,,,4,1,5,0,5
12319_0,,,,2,3,2,5
C(C(CO)(C(C(O)=O)O)O)=O,,,4,1,6,0,6
12321_0,,,,2,3,2,5
C(C(CO)(CO)O)(O)=O,,,4,1,3,0,3
12323_0,,,,2,3,2,5
C(C(C=O)(C(C(CO)O)O)O)(O)=O,,,4,1,5,0,5
12325_0,,,,2,3,2,5
C(C(CO)(C(C(C=O)O)O)O)(O)=O,,,4,1,5,0,5
12327_0,,,,2,3,2,5
C(C(CO)(C(C(C(O)=O)O)O)O)=O,,,4,1,6,0,6
12329_0,,,,2,3,2,5
C(C(CO)(C(CO)(C)O)O)(O)=O,,,4,1,5,0,5
12331_0,,,,2,3,2,5
C(C(CO)(C(C)O)O)(O)=O,,,4,1,5,0,5
12333_0,,,,2,3,2,5
C(C(C(C)=O)(C(C(C)=O)O)O)(O)=O,,,4,1,5,0,5
12335_0,,,,2,3,2,5
C(C(C)(C(C=O)(C(C)=O)O)O)(O)=O,,,4,1,3,0,3
12337_0,,,,2,3,2,5
C(C(C)(C(C(O)=O)(C(C)=O)O)O)=O,,,4,1,5,0,5
12339_0,,,,2,3,2,5
C(C(C)(C(C(C)=O)(CO)O)O)(O)=O,,,4,1,4,0,4
12341_0,,,,2,3,2,5
C(C(C=O)(C(C(C)=O)O)O)(O)=O,,,4,1,5,0,5
12343_0,,,,2,3,2,5
C(C(C=O)(C(C(O)=O)(C)O)O)=O,,,4,1,3,0,3
12345_0,,,,2,3,2,5
C(C(C=O)(C(C=O)(C)O)O)(O)=O,,,4,1,5,0,5
12347_0,,,,2,3,2,5
C(C(C(C)=O)(C(C=O)O)O)(O)=O,,,4,1,6,0,6
12349_0,,,,2,3,2,5
C(C(C(C)=O)(C(C(O)=O)O)O)=O,,,4,1,3,0,3
12351_0,,,,2,3,2,5
C(C(C(C)=O)(CO)O)(O)=O,,,4,1,6,0,6
12353_0,,,,2,3,2,5
C(C(C(C)=O)(C(CO)(C)O)O)(O)=O,,,4,1,5,0,5
12355_0,,,,2,3,2,5
C(C(C(C)=O)(C(C)O)O)(O)=O,,,4,1,6,0,6
12357_0,,,,2,3,2,5
C(C(C=O)(C(C(O)=O)O)O)=O,,,4,1,3,0,3
12359_0,,,,2,3,2,5
C(C(C=O)(C(C=O)O)O)(O)=O,,,4,1,5,0,5
12361_0,,,,2,3,2,5
C(C(C(C=O)(C(C=O)O)O)O)(O)=O,,,4,1,5,0,5
12363_0,,,,2,3,2,5
C(C(C(C=O)O)(C(C=O)O)O)(O)=O,,,4,1,3,0,3
12365_0,,,,2,3,2,5
C(CO)(C(CO)(C(C(O)=O)O)O)=O,,,4,1,3,0,3
12367_0,,,,2,3,2,5
C(C(C=O)(CO)O)(O)=O,,,4,1,5,0,5
12369_0,,,,2,3,2,5
C(CC(O)=O)(C(C(C)=O)(CO)O)=O,,,4,1,3,0,3
12371_0,,,,2,3,2,5
C(C(C(CC(C)=O)=O)(CO)O)(O)=O,,,4,1,5,0,5
12373_0,,,,2,3,2,5
C(C(C(CCC=O)=O)(CO)O)(O)=O,,,4,1,5,0,5
12375_0,,,,2,3,2,5
C(C(C(CCC(O)=O)=O)(CO)O)=O,,,4,1,3,0,3
12377_0,,,,2,3,2,5
C(C(C(C=CCO)=O)(CO)O)(O)=O,,,4,1,5,0,5
12379_0,,,,2,3,2,5
C(C=CC(C(CO)(CO)O)=O)(O)=O,,,4,1,3,0,3
12381_0,,,,2,3,2,5
C(C(CO)(C(C(C=C)=O)O)O)(O)=O,,,4,1,5,0,5
12383_0,,,,2,3,2,5
C(C(C(C(C=C)=O)(CO)O)O)(O)=O,,,4,1,3,0,3
12385_0,,,,2,3,2,5
C(C(CO)(C(C=CC=O)O)O)(O)=O,,,4,1,5,0,5
12387_0,,,,2,3,2,5
C(C(CO)(C(C=CC(O)=O)O)O)=O,,,4,1,3,0,3
12389_0,,,,2,3,2,5
C(C(C(C)O)(C(C(C)=O)O)O)(O)=O,,,4,1,5,0,5
12391_0,,,,2,3,2,5
C(C)(C(C(C)O)(C(C(O)=O)O)O)=O,,,4,1,5,0,5
12393_0,,,,2,3,2,5
C(C(C=O)(C(C(C(O)=O)O)O)O)=O,,,4,1,3,0,3
12395_0,,,,2,3,2,5
C(C(C=O)(C(C(C=O)O)O)O)(O)=O,,,4,1,5,0,5
12397_0,,,,2,3,2,5
C(C(C=O)(C(CO)(C)O)O)(O)=O,,,4,1,5,0,5
12399_0,,,,2,3,2,5
C(C(C=O)(C(C)O)O)(O)=O,,,4,1,5,0,5
12401_0,,,,2,3,2,5
C(C(C(C)O)(C(C=O)O)O)(O)=O,,,4,1,5,0,5
12403_0,,,,2,3,2,5
C(C(C(C)O)(C(C(O)=O)O)O)=O,,,4,1,6,0,6
12404_0,,,,2,3,2,5
12406_0,,,,2,3,2,5
C(C(C(C)=O)(C(CO)O)O)(O)=O,,,4,1,6,0,6
12408_0,,,,2,3,2,5
C(C(C=O)(C(CO)O)O)(O)=O,,,4,1,5,0,5
12409_0,,,,2,3,2,5
12411_0,,,,2,3,2,5
C(C(C(CO)O)(C(C(O)=O)O)O)=O,,,4,1,6,0,6
12412_0,,,,2,3,2,5
12414_0,,,,2,3,2,5
C(C1(C(C(C(C1)O)O)O)O)(O)=O,,,4,1,2,0,2
12416_0,,,,2,3,2,5
C(C1(C(CC(C1)=O)O)O)(O)=O,,,4,1,3,0,3
12418_0,,,,2,3,2,5
C(C(CC=O)(C(C(C)=O)O)O)(O)=O,,,4,1,2,0,2
12420_0,,,,2,3,2,5
C(CC(C=O)(C(C(C)=O)O)O)(O)=O,,,4,1,2,0,2
12422_0,,,,2,3,2,5
C(C(C)(C(C=O)(CC=O)O)O)(O)=O,,,4,1,3,0,3
12424_0,,,,2,3,2,5
C(CC(C(O)=O)(C(C=O)(C)O)O)=O,,,4,1,2,0,2
12426_0,,,,2,3,2,5
C(CC(C=O)(C(C=O)(C)O)O)(O)=O,,,4,1,2,0,2
12428_0,,,,2,3,2,5
C(C(C)(C(C(O)=O)O)O)(O)=O,,,4,1,3,0,3
12430_0,,,,2,3,2,5
C(CC(CO)(C(C(O)=O)O)O)(O)=O,,,4,1,2,0,2
12432_0,,,,2,3,2,5
C(C(C(C)(C(C(O)=O)O)O)O)(O)=O,,,4,1,2,0,2
12434_0,,,,2,3,2,5
C(C(C(C=O)(CC=O)O)O)(O)=O,,,4,1,3,0,3
12436_0,,,,2,3,2,5
C(C(CC=O)(C(C=O)O)O)(O)=O,,,4,1,3,0,3
12438_0,,,,2,3,2,5
C(CC(C=O)(C(C=O)O)O)(O)=O,,,4,1,2,0,2
12440_0,,,,2,3,2,5
C(C(CO)(CC(CO)=O)O)(O)=O,,,4,1,2,0,2
12442_0,,,,2,3,2,5
C(C(C(C)O)(CC(CO)=O)O)(O)=O,,,4,1,2,0,2
12444_0,,,,2,3,2,5
C(C(CO)(CC=O)O)(O)=O,,,4,1,3,0,3
12446_0,,,,2,3,2,5
C(C(CO)(CC(O)=O)O)=O,,,4,1,2,0,2
12447_0,,,,2,3,2,5
12449_0,,,,2,3,2,5
C(C(CO)(CC=O)O)(CC(O)=O)=O,,,4,1,2,0,2
12451_0,,,,2,3,2,5
C(C(CO)(CC(O)=O)O)(CC=O)=O,,,4,1,2,0,2
12453_0,,,,2,3,2,5
C(C(CO)(CC(C(C)=O)=O)O)(O)=O,,,4,1,2,0,2
12455_0,,,,2,3,2,5
C(C(CO)(CC(CC=O)=O)O)(O)=O,,,4,1,2,0,2
12457_0,,,,2,3,2,5
C(C(CO)(CC(CC(O)=O)=O)O)=O,,,4,1,2,0,2
12459_0,,,,2,3,2,5
C(C(C=CC(CO)=O)(CO)O)(O)=O,,,4,1,2,0,2
12461_0,,,,2,3,2,5
C(C(CCO)(C(C(O)=O)O)O)(O)=O,,,4,1,3,0,3
12463_0,,,,2,3,2,5
C(C(C(C(C(O)=O)O)O)O)(O)=O,,,4,1,2,0,2
12465_0,,,,2,3,2,5
C(C(C(CO)(C)O)(CC=O)O)(O)=O,,,4,1,2,0,2
12467_0,,,,2,3,2,5
C(C(C(CO)(C)O)(CC(O)=O)O)=O,,,4,1,2,0,2
12468_0,,,,2,3,2,5
12470_0,,,,2,3,2,5
