ID	Type
C(CN)(C(C=CC=O)O)=O	1
C(CNC)(C(C(C(CO)O)N)O)=O	1
C(C(C=O)(C(CO)(CCO)O)O)=O	1
C(CC(C(CC(C=O)=O)O)O)=O	1
C(C(C(CO)O)NC)(C(CO)N)=O	1
C(C(C(CC(CO)O)N)O)(O)=O	1
C(C(C(CC(C(CO)=O)N)O)O)=O	1
C(CC(CN)O)=O	1
C1(C(C(CC(C1O)O)O)O)=O	1
C(C(CN)O)(CC(CO)NC)=O	1
C(C(C=O)C(C(C(C)=O)O)O)=O	1
CO	1
C(C1C2CC(C(O)O2)(O)O1)O	1
C1OCC(C(C(C=1)=O)O)O	1
C(CNC)(C(CO)NCCO)=O	1
C(C(CO)(C1(CC(CO1)O)O)O)=O	1
C(C(CO)O)(CC(CNC)O)=O	1
C1(COC(C(C)=O)C1O)=O	1
C(CNCCC(C(CC=O)O)=O)=O	1
C(CO)(C(C(C(CO)O)O)N)=O	1
C(CO)(CC(OCC=O)O)=O	1
C(C(CC(C(CNC)=O)O)O)=O	1
C(CN(C)C(C=CC=O)C(C=O)O)=O	1
C(C(CO)NC(C(CO)=O)C)(O)=O	1
C(C(CCC(CO)=O)O)(O)=O	1
C(CC(C(C(C=O)N)O)O)=O	1
C1C(C(C(C(CO)O1)O)O)N	1
C(C(CN)C(C(C(C=O)O)O)O)=O	1
C1(C(C(O)OC(CO)C1)NC)=O	1
C(C(CO)CC(C(CO)O)=O)=O	1
C(C(C(CO)O)(C(C)O)N)(O)=O	1
C(CNCCC(CO)=O)(O)=O	1
C1(COC(C(C(C1)N)O)O)=O	1
C(CC(C(CC(CC=O)O)=O)O)=O	1
C(CCN)(C(CO)(C(CO)O)O)=O	1
C(CC(C(C(CO)NC)NC)=O)=O	1
C(C(C=CC(CO)O)NCC=O)=O	1
C(CC(C=O)O)(CNC)=O	1
C(CNCC(C(C=CCO)=O)O)=O	1
C(C1(C(C(CC1O)O)O)O)(O)=O	1
C(CC(C(C(C)=O)=O)N)=O	1
C(C(C(CCC=O)=O)(CO)O)=O	1
C(C(CNCC(C(CO)O)O)O)=O	1
C(CNCCO)(O)=O	1
C(CC(CC(C(CCO)=O)=O)O)=O	1
C(C(C)(C(C(C)=O)(CO)O)O)=O	1
C(C(C=O)C(C(CC=O)O)O)=O	1
C(C(C(C=O)O)O)(CC)=O	1
C(C(CCO)(C(C(O)=O)O)O)=O	1
C(C(C(C=O)=O)C(C(C)=O)O)(O)=O	1
C(C(CO)(C(C)(C(C=O)O)O)O)=O	1
C(CN(C)C(C=O)C(C=CCO)=O)=O	1
C(C(C(CO)OC(CO)=O)O)=O	1
C(C)(C(CO)(C(CO)(C)O)O)=O	1
C(C(CC(C=O)O)N(C)CC=O)=O	1
C(C(CO)(C(C(CC=O)N)O)O)=O	1
C(C(C(CO)(CO)O)N)(O)=O	1
C(CCO)(C(C=CN)O)=O	1
C(CO)(C(CO)NC)=O	1
C(CO)(CC(CO)O)=O	1
C(C(C(C=O)O)NC)(C)=O	1
C(CC(C(CNC)=O)NC)(CO)=O	1
C(C(C(C)O)(C(C(O)=O)N)O)(O)=O	1
C1C(C(C(C=1C=O)O)O)O	1
C1C(C(CO)OC=1C=O)O	1
C(C(C1(CC(CO1)O)O)NC)=O	1
C(C)(C(CO)(CC(C=O)=O)O)=O	1
C(C(C=C(C(C)=O)NC)O)=O	1
C(CO)(CCOC(C=O)O)=O	1
C(CC(NC)=CC(C=O)O)=O	1
C1OC(C(C=1)=O)C(CO)O	1
C(C=O)=O	1
C(CO)(C(CC(CN)O)NC)=O	1
C(C(C=O)(CC=O)O)(O)=O	1
C(CC(C(C(CN)O)O)N)=O	1
CNC1C(O)OCC(C(C1O)O)O	1
C(C(C(C(C(CO)O)O)NC)O)=O	1
C1(C(C(C(C(C)=O)O1)O)O)=O	1
C(C(C(C(C(C)=O)O)N)O)=O	1
C(C1C(C(C(C)(O1)O)O)NC)=O	1
C(CC1(C(C(CO1)NC)O)O)=O	1
C(CC(C(CCO)O)=O)=O	1
C(C(CC(C(CO)=O)(CO)O)O)=O	1
C=C(C=O)C(C(C(CO)O)O)=O	1
C(C(CCC(C=O)=O)NCCO)=O	1
C(C1C(C(CC(O)O1)N)O)O	1
C(C(C=O)O)(CC(NC)=C)=O	1
C(C(CC(C(CN)O)O)N)=O	1
C(CO)(C(CO)(C(C(O)=O)O)O)=O	1
C(C(C(C(C(CO)O)O)N)N)(O)=O	1
C(C)(C(C(C(CO)(CO)O)O)O)=O	1
C(C(CNCCO)=O)(C)=O	1
C(C(C=O)(C(C(C=O)O)O)O)=O	1
C(C(C(CNC)O)O)(O)=O	1
C1(C(C(C(CO)(C1)O)O)O)=O	1
C(C(C(C(CO)=O)O)O)=O	1
