ID	Type
C(C(CO)CC=O)(C(CO)O)=O	1
C1(C(CCOC(C1)O)(CC=O)O)=O	1
C(C(CCO)(CC(CO)=O)O)=O	1
C(C1C(C(C(O1)=C)O)O)=O	1
C1(C(C(C)(C(C=O)O1)O)O)=O	1
C(C(C(C(C(CO)O)=O)=O)C)=O	1
C(CC(C)(CO)O)(O)=O	1
C(C(C(C(CC(C)=O)=O)O)O)=O	1
C(CO)=C(C(CO)=O)CO	1
C(OCCC(C(CO)=O)O)=O	1
C1(C(COC(C(C1)=O)CO)O)=O	1
C(C)(C(C(C(CO)=O)=C)O)=O	1
C1(C2(C(CO)C(C(CO)O2)O1)O)O	1
C(C(C(C(C)=O)=O)C(CCO)O)=O	1
C(CC(CO)(CC(CO)=O)O)=O	1
C(C(C(CO)C(C(C)=O)O)O)(O)=O	1
C(C(C=O)C(C(C=CC(C)=O)=O)O)=O	1
C(CC(C=CC(C=O)O)=O)=O	1
C1(C(COC(C1)O)O)=O	1
C(CC(CO)CC(C(CO)O)=O)=O	1
C(CC(C=CC(C=O)=O)(C)O)=O	1
C(C(C(C(CO)=O)C(CO)=O)O)=O	1
C(CO)=CC(C=O)=O	1
C(C(C(C=O)=O)C(C=O)CC=O)=O	1
C1(C(CCC(CO)=O)C(CO1)O)=O	1
C1(C(CCO)OC(C1(CO)O)O)=O	1
C(C(C(CO)CO)(CC=O)O)=O	1
C(C(C(CC(CO)O)O)=O)=O	1
C(C1CC(CC1O)(C(C=O)O)O)=O	1
C(C(C)(CC(C(CO)=O)=O)O)(O)=O	1
C(C(CC(C(C(C=O)=O)O)O)O)=O	1
C(C)(C(C(C(C=O)=O)O)O)=O	1
C(C1(CO)C(C(C(C1O)O)O)O)O	1
C(C(CO)(C(C(CO)=O)O)O)=O	1
C1(CC(CC(C(O)O1)O)=O)=O	1
C(C(C=C(CO)C(C=O)O)O)=O	1
C(C(C(C=O)=O)CCO)=O	1
C(CC1CC(CO)(OC1C=O)O)=O	1
C1(C(COC(CO)C1)(CC=O)O)=O	1
C(C1(CCOC(C1(C=O)O)O)O)=O	1
C(C(C(CC=O)O)(C(CO)O)O)=O	1
C(CO)(CO)=CC(C=O)=O	1
C(CC(C(C(C=O)CO)=O)O)=O	1
C(CO)(C(CO)(CO)CO)=O	1
C(C)(C(CC(C=O)=O)O)=O	1
C1(C=CC(C(C1)O)=O)=O	1
C(C1(CO)CC(C(C(O1)O)O)O)=O	1
C(C(C(CC(C)O)O)C(C=O)O)=O	1
C(C(C(CO)C(C=O)O)O)(O)=O	1
C(C(CO)O)(CC(C(C)=O)=O)=O	1
C(COC(CO)(CCO)O)=O	1
C(C1(C(OC(C=O)CC1O)O)O)=O	1
C(CC1C(C(C(O)O1)=O)CO)=O	1
C(C(C(C(C=O)O)O)O)(CCO)=O	1
C(C(C(CO)O)O)(C(C(C)=O)O)=O	1
C(CC(C(CC)=O)=O)=O	1
C1(COC(C(CO)C(C1O)O)O)=O	1
C(CC(C(C=CC(CO)O)O)=O)=O	1
C(CC1(CC(OCC(C1)=O)O)O)=O	1
C1(CC(C(O)=O)(O)OCC1)=O	1
C(C1C(C=C(CO)O1)O)(O)=O	1
C(C(C(CC(C=O)CC=O)=O)O)=O	1
C(C(CO)C(CO)(OCC=O)O)=O	1
C(C(C1(C(CCO1)O)O)O)=O	1
C(C(C(C(C)=O)=O)C(CO)O)=O	1
C(C(CO)C(C(O)=O)(CCO)O)=O	1
C(C(C(C(C(C=O)=C)O)O)O)=O	1
C(C(C)O)(C(C=O)C(C=O)O)=O	1
C1(CC(CC(CO)(O)O1)=O)=O	1
C(C(C1C(C(C(O)O1)O)O)O)=O	1
C1C(CO)OC(C(C=1)=O)(CO)O	1
C(CC(C=O)C(C=O)C(C=O)O)=O	1
C(C(CCO)(CC(CCO)=O)O)=O	1
C(C(CO)=O)(C(C(C)O)O)=O	1
C(CC(C(C(C)=O)=O)C(CO)O)=O	1
C(C(CO)O)(CCO)=O	1
C(C(C(C=CC(C=O)=O)O)O)=O	1
C(C(C(C=CC=O)(CO)O)O)(O)=O	1
C(C(CO)(C(C=O)O)O)=O	1
C(C(C(C(C)=O)=O)CCO)=O	1
C1C(CC(C(CO)(O)O1)O)O	1
C(C(CO)(C(C(C(C)=O)=O)O)O)=O	1
C1(CC(C(C(CO1)O)O)O)=O	1
C(C(C(CO)(C)O)O)(O)=O	1
C(C(C(C1(C(COC1)=O)O)O)O)=O	1
C(C(C(C)O)(C1C=CC(O1)O)O)=O	1
C(C(C1C(C)(CC(O)O1)O)O)=O	1
C(CO)(C(CO)OC(CO)=O)=O	1
C1(CC(C(CC(O)O1)=O)O)=O	1
C(CC(C=O)(C(C=O)CC=O)O)=O	1
