,Gen,ID,nC,nH,nO,MW,nAcid,nBase,nHBAcc,nHBDon
1745,5,C(CC(C(CC(C=O)=O)O)=O)=O,7,8,5,172.037173356,0,0,5,1
1746,5,C(CC(C=O)(CC(C=O)=O)O)=O,7,8,5,172.037173356,0,0,5,1
1747,5,C(C(CC(C)(CC(C=O)=O)O)=O)=O,8,10,5,186.05282342,0,0,5,1
1748,5,C(C(CC(C=O)=O)O)(CC(C)=O)=O,8,10,5,186.05282342,0,0,5,1
1749,5,C(C(CC(C=O)=O)(CC(C)=O)O)=O,8,10,5,186.05282342,0,0,5,1
1750,5,C(C=O)(C(CC)(CC(C=O)=O)O)=O,8,10,5,186.05282342,0,0,5,1
1751,5,C(C=O)(CC(C(C(CC)=O)=O)O)=O,8,10,5,186.05282342,0,0,5,1
1752,5,C(CC)(C(C=O)(CC(C=O)=O)O)=O,8,10,5,186.05282342,0,0,5,1
1753,5,C(C(CC)(CC(C=O)=O)O)(O)=O,7,10,5,174.05282342,1,0,4,2
1754,5,C(C(CC(C)(C(C)O)O)=O)=O,7,12,4,160.073558864,0,0,4,2
1755,5,C(C(CC(CO)(CC)O)=O)=O,7,12,4,160.073558864,0,0,4,2
1756,5,C(CC(C)O)=CC(CC(C=O)=O)O,9,14,4,186.089208928,0,0,4,2
1757,5,C(CC(CC(C=O)=O)O)=CC(C)O,9,14,4,186.089208928,0,0,4,2
1758,5,C=C(C(CC(C=O)=O)O)C(C)O,8,12,4,172.073558864,0,0,4,2
1759,5,C(C)=C(CO)C(CC(C=O)=O)O,8,12,4,172.073558864,0,0,4,2
1760,5,C(C)=C(C(CC(C=O)=O)O)C(C)O,9,14,4,186.089208928,0,0,4,2
1761,5,C(C)=C(C(O)=O)C(CC(C=O)=O)O,8,10,5,186.05282342,1,0,4,2
1762,5,C(CC=CC(CC(C=O)=O)O)(O)=O,8,10,5,186.05282342,1,0,4,2
1763,5,C(CC(CC(C=O)=O)O)=CC(O)=O,8,10,5,186.05282342,1,0,4,2
1764,5,C(C(CC(C=O)=O)O)=CC(CO)=O,8,10,5,186.05282342,0,0,5,2
1765,5,C(C(CO)(CC(C=O)=O)O)=CC=O,8,10,5,186.05282342,0,0,5,2
1766,5,C(C(CC(C=O)=O)O)=C(C=O)CO,8,10,5,186.05282342,0,0,5,2
1767,5,C(CO)(C(CC(C=O)=O)O)=CC=O,8,10,5,186.05282342,0,0,5,2
1768,5,C(C(CC(C=O)=O)O)(C(C=C)O)=O,8,10,5,186.05282342,0,0,5,2
1769,5,C(C(CC(C=O)=O)(C(C=C)O)O)=O,8,10,5,186.05282342,0,0,5,2
1770,5,C=CC(CC(C=O)=O)O,6,8,3,128.047344116,0,0,3,1
1771,5,C(C(C=C)(CC(C=O)=O)O)(O)=O,7,8,5,172.037173356,1,0,4,2
1772,5,C=C(C(O)=O)C(C)(CC(C=O)=O)O,8,10,5,186.05282342,1,0,4,2
1773,5,C(C(CC(C(CC)O)O)=O)=O,7,12,4,160.073558864,0,0,4,2
1774,5,C(C(CC(CCCO)O)=O)=O,7,12,4,160.073558864,0,0,4,2
1775,5,C(C(CC1(C(O)OCC1O)O)=O)=O,7,10,6,190.04773804,0,0,6,3
1776,5,C1(C(CCO1)(CC(C=O)=O)O)=O,7,8,5,172.037173356,0,0,5,1
1777,5,C1(C(OCC1(CC(C=O)=O)O)=O)=O,7,6,6,186.01643791200001,0,0,6,1
1778,5,C1(C(C(CO1)=O)(CC(C=O)=O)O)=O,7,6,6,186.01643791200001,0,0,6,1
1779,5,C(C(CC(CC(C)CO)O)=O)=O,8,14,4,174.089208928,0,0,4,2
1780,5,C(C(CC(CC(C)CCO)O)=O)=O,9,16,4,188.104858992,0,0,4,2
1781,5,C(C(CC(CC(C)C(C)O)O)=O)=O,9,16,4,188.104858992,0,0,4,2
1782,5,C(CC(C)CC(CC(C=O)=O)O)=O,9,14,4,186.089208928,0,0,4,1
1783,5,C(C(CC(C)O)=O)=O,5,8,3,116.047344116,0,0,3,1
1784,5,C(CC(C=O)=O)(O)=O,4,4,4,116.01095860800001,1,0,3,1
1785,5,C(C(CC(CC(C)O)O)=O)=O,7,12,4,160.073558864,0,0,4,2
1786,5,C(CC(CC(C=O)=O)O)(O)=O,6,8,5,160.037173356,1,0,4,2
1787,5,C(CO)(C(CC(C=O)=O)O)=O,6,8,5,160.037173356,0,0,5,2
1788,5,C(C(CO)(CC(C=O)=O)O)=O,6,8,5,160.037173356,0,0,5,2
1789,5,C(C(CCO)=O)=O,4,6,3,102.031694052,0,0,3,1
1790,5,C(C(CC(C(CO)C(C)O)O)=O)=O,8,14,5,190.084123548,0,0,5,3
1791,5,C(C(CO)C(CC(C=O)=O)O)(O)=O,7,10,6,190.04773804,1,0,5,3
1792,5,C(C(CC(C=O)=O)O)(C(CO)O)=O,7,10,6,190.04773804,0,0,6,3
1793,5,C(C(C(CO)O)(CC(C=O)=O)O)=O,7,10,6,190.04773804,0,0,6,3
1794,5,C(C(CC(CCO)O)=O)=O,6,10,4,146.0579088,0,0,4,2
1795,5,C(C(CCO)(CC(C=O)=O)O)(O)=O,7,10,6,190.04773804,1,0,5,3
1796,5,C(CC(C(C)=O)(CC(C=O)=O)O)=O,8,10,5,186.05282342,0,0,5,1
1797,5,C(C(C)(CC(C=O)=O)O)(CC=O)=O,8,10,5,186.05282342,0,0,5,1
1798,5,C(C=O)(CC(CC(C(C)=O)=O)O)=O,8,10,5,186.05282342,0,0,5,1
1799,5,C(C(CC(C=O)=O)O)=O,5,6,4,130.026608672,0,0,4,1
1800,5,C(C(C(CC(C=O)=O)O)O)=O,6,8,5,160.037173356,0,0,5,2
1801,5,C(C(CC(CO)(CO)O)=O)=O,6,10,5,162.05282342,0,0,5,3
1802,5,C(C(CO)(CC(C=O)=O)O)(O)=O,6,8,6,176.032087976,1,0,5,3
1803,5,C(C(C)(C(CC(C=O)=O)O)O)(O)=O,7,10,6,190.04773804,1,0,5,3
1804,5,C(C(C(CC(C=O)=O)O)O)(O)=O,6,8,6,176.032087976,1,0,5,3
1805,5,C(C(CC(C=O)=O)O)=CC,7,10,3,142.06299418,0,0,3,1
1806,5,C=CCC(CC(C=O)=O)O,7,10,3,142.06299418,0,0,3,1
1807,5,C(C(C=CC)(CC(C=O)=O)O)(O)=O,8,10,5,186.05282342,1,0,4,2
1808,5,C(C(CC(C=O)=O)(CC=C)O)(O)=O,8,10,5,186.05282342,1,0,4,2
1809,5,C=C(C(O)=O)CC(CC(C=O)=O)O,8,10,5,186.05282342,1,0,4,2
1810,5,C(C(CC(C=O)=O)O)=C(C(O)=O)C,8,10,5,186.05282342,1,0,4,2
1811,5,C1(C(CC(C)O1)(CC(C=O)=O)O)=O,8,10,5,186.05282342,0,0,5,1
1812,5,C1(CC(C(O1)=O)(CC(C=O)=O)O)=O,7,6,6,186.01643791200001,0,0,6,1
1813,5,C(C(C)(CC(C=O)=O)O)(O)=O,6,8,5,160.037173356,1,0,4,2
1814,5,C(C(C(C(C(C)=O)=O)O)O)=O,6,8,5,160.037173356,0,0,5,2
1815,5,C(CC(C(C(C)=O)=O)O)(CCO)=O,8,12,5,188.068473484,0,0,5,2
1816,5,C(C)(C(CO)C(C(C(C)=O)=O)O)=O,8,12,5,188.068473484,0,0,5,2
1817,5,C(CO)(CC(C(C(C)=O)=O)O)=O,7,10,5,174.05282342,0,0,5,2
1818,5,C(CC(C(C(C)=O)=O)O)(C(C)O)=O,8,12,5,188.068473484,0,0,5,2
1819,5,C(C(C(C(C(C)=O)=O)O)O)(CC)=O,8,12,5,188.068473484,0,0,5,2
1820,5,C(CO)(C(C)C(C(C(C)=O)=O)O)=O,8,12,5,188.068473484,0,0,5,2
1821,5,C(C(CCO)C(C(C(C)=O)=O)O)=O,8,12,5,188.068473484,0,0,5,2
1822,5,C(CC(C(C(C)=O)=O)O)=O,6,8,4,144.042258736,0,0,4,1
1823,5,C(C(C(C)O)C(C(C(C)=O)=O)O)=O,8,12,5,188.068473484,0,0,5,2
1824,5,C(C(C=O)C(C(C(C)=O)=O)O)(O)=O,7,8,6,188.032087976,1,0,5,2
1825,5,C(C(C(C(C(C(C)=O)=O)O)O)=O)=O,7,8,6,188.032087976,0,0,6,2
1826,5,C(C(CO)C(C(C(C)=O)=O)O)=O,7,10,5,174.05282342,0,0,5,2
1827,5,C(CO)(C(C(C(C(C)=O)=O)O)O)=O,7,10,6,190.04773804,0,0,6,3
1828,5,C(C(C=C)C(C(C(C)=O)=O)O)=O,8,10,4,170.0579088,0,0,4,1
1829,5,C(C(CC(C(C(C)=O)=O)O)=O)(O)=O,7,8,6,188.032087976,1,0,5,2
1830,5,C(C(C(C(C=O)=O)(C)O)O)=O,6,8,5,160.037173356,0,0,5,2
1831,5,C(CC(C(C=O)=O)(C)O)(CCO)=O,8,12,5,188.068473484,0,0,5,2
1832,5,C(C)(C(CO)C(C(C=O)=O)(C)O)=O,8,12,5,188.068473484,0,0,5,2
1833,5,C(CC(C(C=O)=O)(C)O)(CO)=O,7,10,5,174.05282342,0,0,5,2
1834,5,C(C(C(C(C=O)=O)(C)O)O)(C)=O,7,10,5,174.05282342,0,0,5,2
1835,5,C(CC(C(C=O)=O)(C)O)(C(C)O)=O,8,12,5,188.068473484,0,0,5,2
1836,5,C(C(C(C(C=O)=O)(C)O)O)(CC)=O,8,12,5,188.068473484,0,0,5,2
1837,5,C(CO)(C(C)C(C(C=O)=O)(C)O)=O,8,12,5,188.068473484,0,0,5,2
1838,5,C(C(CCO)C(C(C=O)=O)(C)O)=O,8,12,5,188.068473484,0,0,5,2
1839,5,C(CC(C(C=O)=O)(C)O)=O,6,8,4,144.042258736,0,0,4,1
1840,5,C(C(C(C)O)C(C(C=O)=O)(C)O)=O,8,12,5,188.068473484,0,0,5,2
1841,5,C(C(C=O)C(C(C=O)=O)(C)O)(O)=O,7,8,6,188.032087976,1,0,5,2
1842,5,C(C=O)(C(C)(C(C(C=O)=O)O)O)=O,7,8,6,188.032087976,0,0,6,2
1843,5,C(C(CO)C(C(C=O)=O)(C)O)=O,7,10,5,174.05282342,0,0,5,2
1844,5,C(C(C(C(C=O)=O)(C)O)O)(CO)=O,7,10,6,190.04773804,0,0,6,3
1845,5,C(C(C=C)C(C(C=O)=O)(C)O)=O,8,10,4,170.0579088,0,0,4,1
1846,5,C(C=O)(C(C)(CC(C(O)=O)=O)O)=O,7,8,6,188.032087976,1,0,5,2
1847,5,C(C(C(C)=O)(C(C=O)O)O)=O,6,8,5,160.037173356,0,0,5,2
1848,5,C(C)(C(C=O)(CC(CCO)=O)O)=O,8,12,5,188.068473484,0,0,5,2
1849,5,C(C(C(C)=O)(C(C(C)=O)CO)O)=O,8,12,5,188.068473484,0,0,5,2
1850,5,C(C(C(C)=O)(CC(CO)=O)O)=O,7,10,5,174.05282342,0,0,5,2
1851,5,C(C(C(C)=O)(C(C(C)=O)O)O)=O,7,10,5,174.05282342,0,0,5,2
1852,5,C(C)(C(C=O)(CC(C(C)O)=O)O)=O,8,12,5,188.068473484,0,0,5,2
1853,5,C(C)(C(C=O)(C(C(CC)=O)O)O)=O,8,12,5,188.068473484,0,0,5,2
1854,5,C(C)(C(C=O)(C(C(CO)=O)C)O)=O,8,12,5,188.068473484,0,0,5,2
1855,5,C(C(CCO)C(C=O)(C(C)=O)O)=O,8,12,5,188.068473484,0,0,5,2
1856,5,C(C(C(C)=O)(CC=O)O)=O,6,8,4,144.042258736,0,0,4,1
1857,5,C(C(C(C)O)C(C=O)(C(C)=O)O)=O,8,12,5,188.068473484,0,0,5,2
1858,5,C(C(C=O)C(C=O)(C(C)=O)O)(O)=O,7,8,6,188.032087976,1,0,5,2
1859,5,C(C(C(C)=O)(C(C(C=O)=O)O)O)=O,7,8,6,188.032087976,0,0,6,2
1860,5,C(C(CO)C(C=O)(C(C)=O)O)=O,7,10,5,174.05282342,0,0,5,2
1861,5,C(C(C(C)=O)(C(C(CO)=O)O)O)=O,7,10,6,190.04773804,0,0,6,3
1862,5,C(C(C=C)C(C=O)(C(C)=O)O)=O,8,10,4,170.0579088,0,0,4,1
1863,5,C(C(C(C)=O)(CC(C(O)=O)=O)O)=O,7,8,6,188.032087976,1,0,5,2
1864,5,C(C(C(CC(C(C=O)=O)=O)O)=O)=O,7,6,6,186.01643791200001,0,0,6,1
1865,5,C(C(C=O)(CC(C(C=O)=O)=O)O)=O,7,6,6,186.01643791200001,0,0,6,1
1866,5,C(C(C(CC(C(CO)O)O)=O)=O)=O,7,10,6,190.04773804,0,0,6,3
1867,5,C(C(C(CC(CO)O)=O)=O)=O,6,8,5,160.037173356,0,0,5,2
1868,5,C(C(C(CC(C(C)O)O)=O)=O)=O,7,10,5,174.05282342,0,0,5,2
1869,5,C(C(CC(C(C=O)=O)=O)O)(O)=O,6,6,6,174.01643791200001,1,0,5,2
1870,5,C(C(C(CC(C)(CCO)O)=O)=O)=O,8,12,5,188.068473484,0,0,5,2
1871,5,C(C(C(CC(C)(CO)O)=O)=O)=O,7,10,5,174.05282342,0,0,5,2
1872,5,C(C(C(CC(C)(C(C)O)O)=O)=O)=O,8,12,5,188.068473484,0,0,5,2
1873,5,C(C(C(CC(CO)(CC)O)=O)=O)=O,8,12,5,188.068473484,0,0,5,2
1874,5,C=CC(CC(C(C=O)=O)=O)O,7,8,4,156.042258736,0,0,4,1
1875,5,C(C(C(CC(C(CC)O)O)=O)=O)=O,8,12,5,188.068473484,0,0,5,2
1876,5,C(C(C(CC(CCCO)O)=O)=O)=O,8,12,5,188.068473484,0,0,5,2
1877,5,C(C(C(CC(C)O)=O)=O)=O,6,8,4,144.042258736,0,0,4,1
1878,5,C(CC(C(C=O)=O)=O)(O)=O,5,4,5,144.005873228,1,0,4,1
1879,5,C(C(C(CC(CC(C)O)O)=O)=O)=O,8,12,5,188.068473484,0,0,5,2
1880,5,C(CC(CC(C(C=O)=O)=O)O)(O)=O,7,8,6,188.032087976,1,0,5,2
1881,5,C(CO)(C(CC(C(C=O)=O)=O)O)=O,7,8,6,188.032087976,0,0,6,2
1882,5,C(C(CO)(CC(C(C=O)=O)=O)O)=O,7,8,6,188.032087976,0,0,6,2
1883,5,C(C(C(CCO)=O)=O)=O,5,6,4,130.026608672,0,0,4,1
1884,5,C(C(C(CC(CCO)O)=O)=O)=O,7,10,5,174.05282342,0,0,5,2
1885,5,C(C(CC(C(C=O)=O)=O)O)=O,6,6,5,158.021523292,0,0,5,1
1886,5,C(C(C(CC(C(C=O)=O)=O)O)O)=O,7,8,6,188.032087976,0,0,6,2
1887,5,C(C(C(CC(CO)(CO)O)=O)=O)=O,7,10,6,190.04773804,0,0,6,3
1888,5,C(C(CC(C(C=O)=O)=O)O)=CC,8,10,4,170.0579088,0,0,4,1
1889,5,C=CCC(CC(C(C=O)=O)=O)O,8,10,4,170.0579088,0,0,4,1
1890,5,C(C(C)(CC(C(C=O)=O)=O)O)(O)=O,7,8,6,188.032087976,1,0,5,2
1891,5,C(C(C(CC(C(CO)=O)=O)O)=O)=O,7,8,6,188.032087976,0,0,6,2
1892,5,C(CC(CC(C(C=O)=O)O)=O)(O)=O,7,8,6,188.032087976,1,0,5,2
1893,5,C(C(C(C)=O)C(C(C=O)=O)O)(O)=O,7,8,6,188.032087976,1,0,5,2
1894,5,C(CC(C(C=O)=O)O)(CCO)=O,7,10,5,174.05282342,0,0,5,2
1895,5,C(C)(C(CO)C(C(C=O)=O)O)=O,7,10,5,174.05282342,0,0,5,2
1896,5,C(CO)(CC(C(C=O)=O)O)=O,6,8,5,160.037173356,0,0,5,2
1897,5,C(C(C(C=O)=O)C(C(C=O)=O)O)=O,7,6,6,186.01643791200001,0,0,6,1
1898,5,C(C(O)=O)(C(C)C(C(C=O)=O)O)=O,7,8,6,188.032087976,1,0,5,2
1899,5,C(CC(C(C=O)=O)O)(C(C)O)=O,7,10,5,174.05282342,0,0,5,2
1900,5,C(C(C(C(C=O)=O)O)O)(CC)=O,7,10,5,174.05282342,0,0,5,2
1901,5,C(CO)(C(C)C(C(C=O)=O)O)=O,7,10,5,174.05282342,0,0,5,2
1902,5,C(C(CCO)C(C(C=O)=O)O)=O,7,10,5,174.05282342,0,0,5,2
1903,5,C1(C(OCC1C(C(C=O)=O)O)=O)=O,7,6,6,186.01643791200001,0,0,6,1
1904,5,C(C(C(C1C(C(C(O1)=O)=O)=O)O)=O)=O,7,4,7,199.99570246800002,0,0,7,1
1905,5,C(C(C(CO)C)C(C(C=O)=O)O)=O,8,12,5,188.068473484,0,0,5,2
1906,5,C(CC(C(C=O)=O)O)=O,5,6,4,130.026608672,0,0,4,1
1907,5,C(C(C(C)O)C(C(C=O)=O)O)=O,7,10,5,174.05282342,0,0,5,2
1908,5,C(C(C=O)C(C(C=O)=O)O)(O)=O,6,6,6,174.01643791200001,1,0,5,2
1909,5,C(C(C(C(C(C=O)=O)O)O)=O)=O,6,6,6,174.01643791200001,0,0,6,2
1910,5,C(C(CO)C(C(C=O)=O)O)=O,6,8,5,160.037173356,0,0,5,2
1911,5,C(C(C=C)C(C(C=O)=O)O)=O,7,8,4,156.042258736,0,0,4,1
1912,5,C1(C(C(C(O1)=O)=O)C(C(C=O)=O)O)=O,7,4,7,199.99570246800002,0,0,7,1
1913,5,C(C(CC(C(C=O)=O)O)=O)(O)=O,6,6,6,174.01643791200001,1,0,5,2
1914,5,C(C(C=O)(CC(C(CO)=O)=O)O)=O,7,8,6,188.032087976,0,0,6,2
1915,5,C(C(C=O)(C(C(C(C)=O)=O)O)O)=O,7,8,6,188.032087976,0,0,6,2
1916,5,C(C(C=O)(CC(CC(O)=O)=O)O)=O,7,8,6,188.032087976,1,0,5,2
1917,5,C(C(C(C)=O)C(C=O)(C=O)O)(O)=O,7,8,6,188.032087976,1,0,5,2
1918,5,C(C(C=O)(CC(CCO)=O)O)=O,7,10,5,174.05282342,0,0,5,2
1919,5,C(C(C=O)(C(C(C)=O)CO)O)=O,7,10,5,174.05282342,0,0,5,2
1920,5,C(C(C=O)(CC(CO)=O)O)=O,6,8,5,160.037173356,0,0,5,2
1921,5,C(C(C=O)(C(C(C)=O)O)O)=O,6,8,5,160.037173356,0,0,5,2
1922,5,C(C(C(C=O)=O)C(C=O)(C=O)O)=O,7,6,6,186.01643791200001,0,0,6,1
1923,5,C(C(C=O)(C(C(C(O)=O)=O)C)O)=O,7,8,6,188.032087976,1,0,5,2
1924,5,C(C(C=O)(CC(C(C)O)=O)O)=O,7,10,5,174.05282342,0,0,5,2
1925,5,C(C(C=O)(C(C(CC)=O)O)O)=O,7,10,5,174.05282342,0,0,5,2
1926,5,C(C(C=O)(C(C(CO)=O)C)O)=O,7,10,5,174.05282342,0,0,5,2
1927,5,C(C(C=O)(C(C=O)CCO)O)=O,7,10,5,174.05282342,0,0,5,2
1928,5,C(C(C=O)(C1C(C(OC1)=O)=O)O)=O,7,6,6,186.01643791200001,0,0,6,1
1929,5,C(C(C=O)(C1C(C(C(O1)=O)=O)=O)O)=O,7,4,7,199.99570246800002,0,0,7,1
1930,5,C(C(C=O)(C(C=O)C(CO)C)O)=O,8,12,5,188.068473484,0,0,5,2
1931,5,C(C(C=O)(CC=O)O)=O,5,6,4,130.026608672,0,0,4,1
1932,5,C(C(C=O)(C(C=O)C(C)O)O)=O,7,10,5,174.05282342,0,0,5,2
1933,5,C(C(C=O)C(C=O)(C=O)O)(O)=O,6,6,6,174.01643791200001,1,0,5,2
1934,5,C(C(C=O)(C(C(C=O)=O)O)O)=O,6,6,6,174.01643791200001,0,0,6,2
1935,5,C(C(C=O)(C(C=O)CO)O)=O,6,8,5,160.037173356,0,0,5,2
1936,5,C(C(C=O)(C(C(C(O)=O)=O)O)O)=O,6,6,7,190.01135253200002,1,0,6,3
1937,5,C(C(C=C)C(C=O)(C=O)O)=O,7,8,4,156.042258736,0,0,4,1
1938,5,C1(C(C(C(O1)=O)=O)C(C=O)(C=O)O)=O,7,4,7,199.99570246800002,0,0,7,1
1939,5,C(C(C=O)(CC(C(O)=O)=O)O)=O,6,6,6,174.01643791200001,1,0,5,2
1940,5,C(C(C(C(C(C)=O)=O)=O)CO)(O)=O,7,8,6,188.032087976,1,0,5,2
1941,5,C(CC(C(C(CCO)=O)=O)=O)(O)=O,7,8,6,188.032087976,1,0,5,2
1942,5,C(C(C(C(C=C)=O)(CO)O)O)=O,7,10,5,174.05282342,0,0,5,3
1943,5,C(CC(C(C=C)=O)(CO)O)(CO)=O,8,12,5,188.068473484,0,0,5,3
1944,5,C(C(C(C(C=C)=O)(CO)O)O)(C)=O,8,12,5,188.068473484,0,0,5,3
1945,5,C(CC(C(C=C)=O)(CO)O)=O,7,10,4,158.0579088,0,0,4,2
1946,5,C(C(CO)C(C(C=C)=O)(CO)O)=O,8,12,5,188.068473484,0,0,5,3
1947,5,C(C(C=C)C(C(C=C)=O)(CO)O)=O,9,12,4,184.073558864,0,0,4,2
1948,5,C(C(C(C(CO)=O)(C=C)O)O)=O,7,10,5,174.05282342,0,0,5,3
1949,5,C(CO)(C(C=C)(CC(CO)=O)O)=O,8,12,5,188.068473484,0,0,5,3
1950,5,C(CO)(C(C=C)(C(C(C)=O)O)O)=O,8,12,5,188.068473484,0,0,5,3
1951,5,C(CC(C(CO)=O)(C=C)O)=O,7,10,4,158.0579088,0,0,4,2
1952,5,C(C(CO)C(C(CO)=O)(C=C)O)=O,8,12,5,188.068473484,0,0,5,3
1953,5,C(C(C=C)C(C(CO)=O)(C=C)O)=O,9,12,4,184.073558864,0,0,4,2
1954,5,C=CC(C(C(C(CO)O)O)=O)=O,7,10,5,174.05282342,0,0,5,3
1955,5,C=CC(C(C(C(C(C)O)O)O)=O)=O,8,12,5,188.068473484,0,0,5,3
1956,5,C(C(C(C(C(C=C)=O)=O)O)O)(O)=O,7,8,6,188.032087976,1,0,5,3
1957,5,C=CC(C(C(C(CO)(C)O)O)=O)=O,8,12,5,188.068473484,0,0,5,3
1958,5,C=CC(C(C(C(C=C)=O)=O)O)O,8,10,4,170.0579088,0,0,4,2
1959,5,C=CC(C(C(C(C)O)O)=O)=O,7,10,4,158.0579088,0,0,4,2
1960,5,C(C(C(C(C=C)=O)=O)O)(O)=O,6,6,5,158.021523292,1,0,4,2
1961,5,C=CC(C(C(CO)O)=O)=O,6,8,4,144.042258736,0,0,4,2
1962,5,C=CC(C(C(C(CCO)O)O)=O)=O,8,12,5,188.068473484,0,0,5,3
1963,5,C(C(C(C(C(C=C)=O)=O)O)O)=O,7,8,5,172.037173356,0,0,5,2
1964,5,C=CC(C(C(C(C=CC)O)O)=O)=O,9,12,4,184.073558864,0,0,4,2
1965,5,C(CC(C(C(C(C=C)=O)=O)O)O)=C,9,12,4,184.073558864,0,0,4,2
1966,5,C=C(C(O)=O)C(C(C(CO)O)=O)=O,7,8,6,188.032087976,1,0,5,3
1967,5,C(C)(C(C(CO)O)(C(C=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
1968,5,C(C)(C(C(CO)O)(CC=O)O)=O,7,12,5,176.068473484,0,0,5,3
1969,5,C(C(C)(C(C=O)O)O)(C(CO)O)=O,7,12,6,192.063388104,0,0,6,4
1970,5,C(C(C)(CC=O)O)(C(CO)O)=O,7,12,5,176.068473484,0,0,5,3
1971,5,C(C(C(CO)O)=O)(CC(CO)O)=O,7,12,6,192.063388104,0,0,6,4
1972,5,C=CC(CC(C(C(CO)O)=O)=O)O,8,12,5,188.068473484,0,0,5,3
1973,5,C(C(C(CO)O)=O)(CC(C)O)=O,7,12,5,176.068473484,0,0,5,3
1974,5,C(CC(C(C(CO)O)=O)=O)(O)=O,6,8,6,176.032087976,1,0,5,3
1975,5,C(C(C(CO)O)=O)(CCO)=O,6,10,5,162.05282342,0,0,5,3
1976,5,C(C(CC(C(C(CO)O)=O)=O)O)=O,7,10,6,190.04773804,0,0,6,3
1977,5,C1(C(C(C(C(CO)O1)=O)=O)(C)O)=O,7,8,6,188.032087976,0,0,6,2
1978,5,C(C(C(C(CC(C)O)O)O)O)=O,7,14,5,178.084123548,0,0,5,4
1979,5,C(CO)(CC(C(CC(C)O)O)O)=O,8,16,5,192.099773612,0,0,5,4
1980,5,C(C)(C(C(C(CC(C)O)O)O)O)=O,8,16,5,192.099773612,0,0,5,4
1981,5,C(CC(C(CC(C)O)O)O)=O,7,14,4,162.089208928,0,0,4,3
1982,5,C(C(CO)C(C(CC(C)O)O)O)=O,8,16,5,192.099773612,0,0,5,4
1983,5,C(C(C=C)C(C(CC(C)O)O)O)=O,9,16,4,188.104858992,0,0,4,3
1984,5,C(CC(C(C(C=O)O)O)O)(O)=O,6,10,6,178.04773804,1,0,5,4
1985,5,C(CC(C(CC(CO)=O)O)O)(O)=O,7,12,6,192.063388104,1,0,5,4
1986,5,C(CC(C(C(C(C)=O)O)O)O)(O)=O,7,12,6,192.063388104,1,0,5,4
1987,5,C(CC(C(CC=O)O)O)(O)=O,6,10,5,162.05282342,1,0,4,3
1988,5,C(C(CO)C(C(CC(O)=O)O)O)=O,7,12,6,192.063388104,1,0,5,4
1989,5,C(C(C=C)C(C(CC(O)=O)O)O)=O,8,12,5,188.068473484,1,0,4,3
1990,5,C(CO)(CC(C(C(CO)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
1991,5,C(C)(C(C(C(C(CO)=O)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
1992,5,C(CC(C(C(CO)=O)O)O)=O,6,10,5,162.05282342,0,0,5,3
1993,5,C(C(CO)C(C(C(CO)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
1994,5,C(C(C=C)C(C(C(CO)=O)O)O)=O,8,12,5,188.068473484,0,0,5,3
1995,5,C(C(C(CO)(C(C=O)O)O)O)=O,6,10,6,178.04773804,0,0,6,4
1996,5,C(C(C(CO)(CC(CO)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
1997,5,C(C(C(CO)(C(C(C)=O)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
1998,5,C(CC(CO)(C(C=O)O)O)=O,6,10,5,162.05282342,0,0,5,3
1999,5,C(C(CO)C(CO)(C(C=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
2000,5,C(C(C=C)C(CO)(C(C=O)O)O)=O,8,12,5,188.068473484,0,0,5,3
2001,5,C(C(C(C(C(CO)O)O)=O)O)=O,6,10,6,178.04773804,0,0,6,4
2002,5,C(C(C(C(C(C(C)O)O)O)=O)O)=O,7,12,6,192.063388104,0,0,6,4
2003,5,C(C(C(C(C(C(O)=O)O)O)=O)O)=O,6,8,7,192.02700259600002,1,0,6,4
2004,5,C(C(C(C(C(CO)(C)O)O)=O)O)=O,7,12,6,192.063388104,0,0,6,4
2005,5,C(C(C(C(C(C=C)O)O)=O)O)=O,7,10,5,174.05282342,0,0,5,3
2006,5,C(C(C(C(C(C)O)O)=O)O)=O,6,10,5,162.05282342,0,0,5,3
2007,5,C(C(C(C(C=O)O)=O)O)(O)=O,5,6,6,162.01643791200001,1,0,5,3
2008,5,C(C(C(C(CO)O)=O)O)=O,5,8,5,148.037173356,0,0,5,3
2009,5,C(C(C(C(C(CCO)O)O)=O)O)=O,7,12,6,192.063388104,0,0,6,4
2010,5,C(C(C(C(C(C=O)O)O)=O)O)=O,6,8,6,176.032087976,0,0,6,3
2011,5,C(C(C(C(C(C=CC)O)O)=O)O)=O,8,12,5,188.068473484,0,0,5,3
2012,5,C(C(C(C(C(CC=C)O)O)=O)O)=O,8,12,5,188.068473484,0,0,5,3
2013,5,C(C(CO)(C(C(C=O)O)O)O)=O,6,10,6,178.04773804,0,0,6,4
2014,5,C(C(CO)(C(CC(CO)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
2015,5,C(C(CO)(C(C(C(C)=O)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
