ID	Type
C(C)(C(C(C(C=O)=O)C(C=C)=O)O)=O	1
C(C(C=O)C(CO)(C(C=O)O)O)=O	1
C(CC(C(CC=O)O)O)(O)=O	1
C(CO)(CCC1C(C(CO1)=O)O)=O	1
C(C(C(C(C=C)=O)(CO)O)O)=O	1
C(CC1CC(C(O)O1)O)=O	1
C(C(CO)CC(C(CO)O)=O)=O	1
C(C(C(C=O)=CCO)O)=O	1
C1(CCOC(C(C1C(O)=O)O)=O)=O	1
C(C(C)(C(CO)(CC(O)=O)O)O)=O	1
C1(C(C(C(CCO)(O)O1)O)=O)=O	1
C(C(C(C(C)O)=O)(C(CO)O)O)=O	1
C(C(C=O)C(C=CC=O)O)=O	1
C1C(COC(C=1)(CO)O)O	1
C1C(CO)(OCC(C=1)=O)O	1
C(C1(COC(C1O)(C(C)O)O)O)=O	1
C1C(C(C(CC(O)O1)O)O)O	1
C(CC(C(O)=O)O)(C(CO)(C)O)=O	1
C(C(C(C)=O)C(CC(CO)O)O)=O	1
C(C(C1C(C(CC1O)O)O)=O)=O	1
C1(COC(CO)(CC(C1O)O)O)=O	1
C(CC(C(C=O)O)(CC(C)=O)O)=O	1
C(C(C=O)O)(CC(C=CC)=O)=O	1
C(C(C(CO)O)(CC=O)O)(O)=O	1
C(C(C1COC(CC1O)O)=O)=O	1
C(C(CO)C(C)(C(C(O)=O)O)O)=O	1
C(C(C)(C1C(C(O)OC1)=O)O)=O	1
C(C(CO)C1(C(CCO1)=O)O)=O	1
C(C(CO)=CC=O)(C(CO)O)=O	1
C1(C(CC(C(C)=O)(CO1)O)O)=O	1
C1(COC(C1C(C(CO)=O)O)O)=O	1
C(CC(C(CC(CC=O)O)=O)=O)=O	1
C(CO)(C(CO)CC(C(O)=O)=O)=O	1
C1(C(C(CC1O)O)CC(CO)=O)=O	1
C(C(CO)C(CO)(OCC=O)O)=O	1
C(CC(C=CC(CO)=O)(CO)O)=O	1
C1(C(C(C(CO)C1)O)O)=O	1
C(C(C(CCC(CO)=O)=O)O)(O)=O	1
C(C)=C(C(CCO)=O)C(C=O)=O	1
C(CC(C)(C(C(C=C)=O)O)O)=O	1
C(C)(C(CO)C(C(C=C)=O)O)=O	1
CC1(C(C(CO1)O)O)O	1
C(CC(CC(CC(CO)=O)=O)O)=O	1
C(C(CO)O)(CC(OCC=O)O)=O	1
C(C(C=O)C(C(CO)(CO)O)O)=O	1
C(C(C(C(CO)O)O)O)(C(C)O)=O	1
C(CC(C(C)O)C(C(CO)=O)O)=O	1
C1C(COC=1C(CO)=O)O	1
C(CC(C(C)O)O)=O	1
C(C(CO)(C1C=CC(O1)O)O)=O	1
C(CC1(CC(C(O)O1)O)CC=O)=O	1
C(C(CO)C(C(O)=O)(C)O)=O	1
C(CC1C(CC(O1)O)=O)(O)=O	1
C(CO)(C1C(O)OCC1(C)O)=O	1
C(C(C(CO)(C)O)(CC=O)O)=O	1
C(C(C=O)(C(C=O)(C=C)O)O)(O)=O	1
C(C(C=O)(C(C(CO)O)O)O)=O	1
C(C(CO)(CC(C(C=O)=O)O)O)=O	1
C(C(C)(C(C(C)=O)O)O)(O)=O	1
C(COC(C(C)=O)O)=O	1
C(C(C=O)C(C=O)(C(CO)O)O)=O	1
C(C=O)(C(C)(CC(C(O)=O)=O)O)=O	1
C(C(C(C)O)O)(C(CO)C(C)O)=O	1
C(CCO)O	1
C(CC1(C(O)OCC1(C)O)O)=O	1
C(C(C)(C(C=CC=O)(CO)O)O)=O	1
C(C(C(C(CC=C)=O)O)O)=O	1
C(C(C=O)O)(C(C=C)(CO)O)=O	1
C(CC(C(C(CCO)=O)O)=O)(O)=O	1
C1(CCC(C(C=O)O)(O)O1)=O	1
C(CC1C(CC(C(O)O1)=O)O)=O	1
C(C(CO)(C(C)O)O)=CC(CO)=O	1
C(CO)(C(CO)(CC(CO)=O)O)=O	1
C(CC(CO)=CC(C=O)O)=O	1
C1(C(COC(CC1C(O)=O)=O)O)=O	1
C(CC(C)(CCO)O)=O	1
C1(C2C(C(C(C)(O2)O1)O)O)=O	1
C1(C(COCC(C1(CO)O)O)O)=O	1
C(CC=O)(C(C(C=O)=O)CO)=O	1
C(CO)(CC(O)OCCO)=O	1
C(C(C=O)O)(CC(CO)=C)=O	1
C(C(C(C)O)(C(C)O)C(C=O)O)=O	1
C(CO)(CC(C(C=O)=C)=O)=O	1
C(C)(CC(C(C(CO)=O)CO)O)=O	1
C(C(C(C)=O)(C(C)=O)O)=O	1
C1C(COC=1C(C=O)=O)O	1
C1(C(C(C(C1CO)O)O)=O)=O	1
C(C1(CC(C(C(C1)=O)O)O)O)=O	1
C(CC(C(C(C)O)(C(C)O)O)=O)=O	1
C(C)(C(C)(C1C(C(CO1)O)=O)O)=O	1
C(C(C(CC=O)CC(C)=O)O)(O)=O	1
C(C(C=O)(C(C(CCO)O)O)O)=O	1
C(C(CC(C(C=C)=O)O)O)(O)=O	1
C(C1(CO)C(C(C(C1O)O)O)O)=O	1
C(C(CO)OC(C(C(C)=O)O)O)=O	1
C1C2CC(C(C(O)O2)(CO)O)(O)O1	1
C(C(CO)C(C(CC(O)=O)O)O)=O	1
C1(C(C(O)=O)C(C(C1)=O)(CO)O)=O	1
C(CO)(CC1CC(C(O)O1)O)=O	1
C(OCC(C(C(C)=O)(CO)O)O)=O	1
C(CC(C1(C(CC(C1)=O)O)O)O)=O	1
C1(C(C(C(CC1O)O)O)O)=O	1
C=C(C=O)CC(C=O)=O	1
C1(C(C(C(C1O)O)O)O)=O	1
C=CC(C(CC(C(CO)=O)=O)O)=O	1
C(C(C=O)C(C=CCO)=O)=O	1
C1(CC(C(C(CO)O1)O)=O)=O	1
C(C)(C(CO)O)=O	1
C(C(C(CCC=O)=O)(C=C)O)=O	1
C(C1(CC(C(C1O)=O)C(C)O)O)=O	1
C(C1C(C(CO)(C(O1)O)O)O)=O	1
C(C(COCC(C)=O)O)(O)=O	1
C(C)(C(CO)C(CCO)O)=O	1
C(CC(CO)(C(C(C=O)O)O)O)=O	1
C(C1(C(CO)OC(C1O)O)O)(O)=O	1
C(C(C=O)(C(C=O)(C=C)O)O)=O	1
C1(C(O)OC(CCO)C1)=O	1
C(C(C(C(C(CO)O)=C)=O)O)=O	1
C(OCC(CC(CO)=O)O)=O	1
C1(CCOCC(C1(C(O)=O)O)=O)=O	1
C1(COCC(C(C1)O)O)=O	1
C(C(C=O)C(C(C=O)(CO)O)O)=O	1
C(C1C(CO)(O)OCC1(CO)O)=O	1
